source_id,tier,x_current_kpc,y_current_kpc,z_current_kpc,R_current_kpc,x_peri_kpc,y_peri_kpc,z_peri_kpc,R_peri_kpc,x_apo_kpc,y_apo_kpc,z_apo_kpc,R_apo_kpc,x_zmax_kpc,y_zmax_kpc,z_zmax_kpc,R_zmax_kpc,abs_zmax_kpc
30465165103355904,C,-13.149263035515938,1.2494529766948725,-3.8432833091474996,13.20849162918149,0.0578690841794014,-0.05650559812784195,0.8086969256401062,0.08088085800409317,6.932812213897705,11.304154396057129,-3.706838369369507,13.260761260986328,-12.227975845336914,-4.814983367919922,-4.014210224151611,13.141820907592773,4.014210224151611
907765016165268096,B,-12.65769800454093,-0.3579629608354958,2.7676648231521637,12.662758635285186,-0.08933259546756744,0.008153766393661499,-0.6851916313171387,0.08970393985509872,-12.657697677612305,-0.357962965965271,2.767664909362793,12.662757873535156,1.4127626419067383,-11.848733901977539,4.5758376121521,11.932661056518555,4.5758376121521
6735586756923018368,C,-1.0109293904839587,0.2085650585541016,-1.7010407188643126,1.0322197518910128,0.00902682263404131,-0.008683683350682259,-0.7900437712669373,0.012525569647550583,1.8910921812057495,-0.4813293516635895,0.4304891526699066,1.9513860940933228,-0.06338080018758774,-0.11376184225082397,1.8776507377624512,0.130226269364357,1.8776507377624512
1134163222058515200,B,-10.359889710758441,2.6467064807786014,2.305078907828327,10.692631575738222,0.03686784207820892,-0.06450530886650085,-0.6746653318405151,0.07429786771535873,-10.35988998413086,2.6467065811157227,2.3050789833068848,10.692631721496582,4.214557647705078,8.908443450927734,4.1442670822143555,9.855093002319336,4.1442670822143555
4364961111010691712,A,-6.543257048350889,0.4656249959683633,0.6758568279178582,6.559803307848806,-0.0010499984491616488,-0.003251819172874093,-0.31317880749702454,0.0034171368461102247,6.520463943481445,-0.732644259929657,0.6530179381370544,6.561495304107666,-4.673201560974121,1.177875280380249,3.3850514888763428,4.819356918334961,3.3850514888763428
4397483324932801280,B,-4.992362699651714,0.12752552291436928,2.360791041669333,4.993991197816466,0.012986474670469761,-0.034191954880952835,-0.5918217301368713,0.03657510504126549,-2.9877662658691406,4.8089728355407715,1.347764015197754,5.661533832550049,3.154357433319092,3.867452383041382,2.365471839904785,4.9907073974609375,2.365471839904785
5605836330306291968,B,-10.398063392676589,-4.235842686662368,-0.4806433244692427,11.227737331460514,-0.004003964364528656,-0.010951543226838112,0.015662366524338722,0.011660533025860786,-10.398063659667969,-4.235842704772949,-0.4806433320045471,11.227737426757812,6.665926933288574,-5.1361188888549805,-6.277969837188721,8.415122985839844,6.277969837188721
609201945132157312,A,-8.916894988478617,-0.4684275322740987,0.54217252229495,8.92919036579171,-0.014236405491828918,-0.01706785336136818,0.02715792879462242,0.022225815802812576,-5.1288275718688965,7.360228061676025,0.2922198176383972,8.970943450927734,-5.0519232749938965,4.542362213134766,4.587059497833252,6.793745994567871,4.587059497833252
4065262966083493248,B,-4.942580567914845,0.43337514583464737,-0.24638923600137652,4.961543780655033,0.008574984036386013,0.03626972809433937,-0.014482712373137474,0.037269607186317444,-4.974297523498535,-0.31164297461509705,0.1346394270658493,4.984050273895264,1.0216059684753418,-2.7946596145629883,2.850541114807129,2.9755337238311768,2.850541114807129
4446549203122721024,C,-5.086485377759364,1.4424009623998695,2.4451301104394947,5.287045870284453,-0.005420470144599676,-0.006857427302747965,-0.6332707405090332,0.008741041645407677,4.718297958374023,-3.598428726196289,1.4405573606491089,5.933887958526611,-3.947012424468994,3.507765531539917,2.454223155975342,5.280466556549072,2.454223155975342
1622238254693785344,A,-8.136858410564706,1.3264582621117338,1.3200099392874678,8.244268088478327,-0.033326826989650726,-0.045180026441812515,-0.4799410402774811,0.056141894310712814,-8.137500762939453,1.3284637928009033,1.318894386291504,8.245224952697754,-6.619356155395508,1.8486665487289429,3.8015923500061035,6.872659206390381,3.8015923500061035
5576846709795882368,A,-9.925684623340087,-4.193010185088264,-1.466357040930637,10.774996503677565,0.03395147621631622,-0.06717672944068909,0.4349522590637207,0.07526895403862,-9.925684928894043,-4.193010330200195,-1.4663569927215576,10.774996757507324,-0.019119668751955032,-9.139089584350586,-4.95494270324707,9.13910961151123,4.95494270324707
4803516579472199296,B,-10.019175200673525,-4.932657383364164,-2.8095677778493875,11.16758615652677,0.00643458217382431,-0.013497976586222649,0.9448338150978088,0.014953234232962132,-9.808897018432617,-5.37578821182251,-2.771186590194702,11.185417175292969,8.078276634216309,6.939704418182373,-3.992760181427002,10.64979076385498,3.992760181427002
2260725447217651968,A,-8.977412266821894,3.706035488545619,2.1385453261512297,9.712292728848517,-0.003327567595988512,-0.006008331198245287,-0.6705958247184753,0.006868242286145687,-8.977849006652832,3.7060775756835938,2.140368938446045,9.712712287902832,-8.25416088104248,3.302187919616699,3.8234801292419434,8.89019775390625,3.8234801292419434
6737191807708281472,C,-2.2516306180682806,0.3392421207164366,-1.2093111937832655,2.2770431828779034,0.010586194694042206,-0.0011972093489021063,0.06938084959983826,0.010653676465153694,2.174163341522217,-2.0024912357330322,-0.14234614372253418,2.95583438873291,-1.8750313520431519,-0.8535206317901611,-1.4055485725402832,2.0601553916931152,1.4055485725402832
5889762633872508288,C,-2.4770181606738824,-3.84194943325591,0.5382951732091906,4.571235545889495,0.006080324295908213,-0.03363398090004921,-0.26736918091773987,0.03417916223406792,-3.2414474487304688,-3.228583574295044,0.5312296748161316,4.575011730194092,-3.322084665298462,-0.11763837933540344,2.247673273086548,3.324166774749756,2.247673273086548
4122681593586124032,C,-3.3047753728652216,0.6063367840437258,0.7763692403610043,3.3599381781188997,-0.036704957485198975,-0.015210787765681744,-0.376495361328125,0.03973187506198883,2.689807891845703,2.0140974521636963,0.7763182520866394,3.3603057861328125,-2.9161581993103027,-0.08668959885835648,1.3618907928466797,2.9174463748931885,1.3618907928466797
5816763754765392384,A,-8.045114154647605,-0.09077272689469264,-0.014736488697796446,8.045626231018884,-0.03592377528548241,0.06224188581109047,0.005257859826087952,0.07186494022607803,-8.045114517211914,-0.09077272564172745,-0.014736488461494446,8.045626640319824,-3.1418075561523438,-4.886894226074219,4.258942127227783,5.809706687927246,4.258942127227783
4038020740082070400,C,-2.1046306749964505,-0.3591685096771971,-0.8810942632024981,2.135057914080963,-0.018948780372738838,0.01818585954606533,0.20211520791053772,0.02626369707286358,-1.883934497833252,1.5210539102554321,-0.46445634961128235,2.4213249683380127,1.364052653312683,1.6427706480026245,-0.8811964392662048,2.1352598667144775,0.8811964392662048
6760231043066168320,C,-3.6891144861355505,0.37476349785754043,-1.1633784554422715,3.7081010465117568,-0.01816580817103386,0.005199495702981949,0.5216531157493591,0.01889527216553688,-0.7332213521003723,3.66552472114563,-1.1220749616622925,3.7381391525268555,0.2946208417415619,-3.5068814754486084,-1.4150729179382324,3.519235610961914,1.4150729179382324
