source_id,J_R_catalogue,J_z_catalogue,J_phi_catalogue,J_R_timeavg,J_z_timeavg,J_phi_timeavg,J_R_fracdiff,J_z_fracdiff,J_phi_fracdiff
2801519382344973824,718.8083667655358,6.430517216839456,25.572749714280928,637.0828865291951,93.6667617629045,25.57274940766667,0.12828076528876514,0.9313468609802396,1.1989882380315061e-08
2821270906148391296,689.4174496659741,6.610667699612373,-40.71395057136106,620.9838610623656,80.01299268858753,-40.71394970185581,0.11020187946033551,0.9173800719423,2.1356445552206053e-08
2826770250994112512,644.9981104136783,11.975593667026477,-145.45979119755535,606.326856057226,50.943681255540625,-145.45979170844717,0.06377955053470775,0.764924846970614,3.5122546036155986e-09
2896872638481186560,837.3488455433824,14.230411081108139,29.9903454801258,758.8307921287052,98.55563211149605,29.99034362975405,0.10347241338798986,0.8556103717643526,6.169891789172858e-08
2901583461689356032,856.5822325152046,46.64006887678516,-103.68120913720757,814.9126573319488,91.29116913855756,-103.68120526836017,0.05113379306155751,0.4891064566606986,3.731483821637492e-08
2942363145373747584,784.0604797982717,11.491502615813044,-121.79788775977232,751.0266040635414,43.63400288421718,-121.79788100251909,0.043984960793659704,0.7366388170641656,5.547923474536047e-08
3063785306803993856,727.5181142771273,2.1407545903744603,-67.22985467109021,656.0528965470214,73.65467821466821,-67.22984969783208,0.10893209694865476,0.9709352529633599,7.397395875825093e-08
3139433115547037440,681.8856009713044,4.329263566693296,-43.52104643021188,674.8819660292365,12.13063041974289,-43.52104603701006,0.010377570145005814,0.6431130603363105,9.034751204436384e-09
3207133104484108928,720.1287060723458,1.9925962189067388,58.40170504080681,670.1766072530784,52.291507116610326,58.40169981559732,0.07453572428320239,0.961894458033821,8.947016111266291e-08
3254098468785655808,741.6316484951777,8.158482100377093,20.313786651183452,676.9379355633456,80.44392062849556,20.313784157101114,0.0955681599938615,0.8985817444421386,1.227778300045318e-07
3566782705092606208,664.7258389211061,1.1222321295330364,-66.84570492528296,597.0504055531918,69.51067010673486,-66.84570440462059,0.11334961460282432,0.9838552537644966,7.789017603571165e-09
