source_id,tier,wp5_group,barred_R_peri_kpc,static_R_peri_kpc,barred_ftlyap_norm,barred_ftlyap_tchaos_periods
3566782705092606208,A,tierA_control,0.07597865164279938,0.13452298939228058,0.572781850800637,0.0
3572451065491937280,A,tierA_control,0.054351918399333954,0.10543303191661835,0.09803514160719892,15.758851631692496
3617059489180390144,B,sgrA_table15,0.169428750872612,0.014072262682020664,0.665610298299072,3.8012520793651454
3799290794021416832,A,tierA_control,0.025374768301844597,0.18075449764728546,0.3602500548103816,0.0
3896383443190677376,A,tierA_control,0.01940099336206913,0.19792655110359192,0.6785399221621109,12.872293233624337
3965142811582238080,A,tierA_control,0.0437079556286335,0.1122591570019722,0.0,inf
3971035987748524672,A,tierA_control,0.05638597160577774,0.011439662426710129,0.5303813249239232,5.9777870115622695
4038757589074380800,C,sgrA_table15,0.029121605679392815,0.009979693219065666,0.4233776373855034,1.2951991193172223
4040618645539029632,C,sgrA_table15,0.013167778961360455,0.10190784186124802,0.6317278623833035,18.650253328204744
4046672144244076160,C,sgrA_table15,0.021542223170399666,0.013316371478140354,0.39671306913369625,0.0
4049838158028311424,C,sgrA_table15,0.015157724730670452,0.010035050101578236,0.4240459486095444,0.0
4051445163000749184,C,sgrA_table15,0.01161612756550312,0.06056113541126251,0.31974681515833536,6.840508482172794
4074194608222495104,C,sgrA_table15,0.014825714752078056,0.18209552764892578,0.6859070880725063,9.267848484031605
4199936132366545536,A,tierA_control,0.0510641485452652,0.014445330016314983,1.5482653481970339,14.215630503623629
4233272259754700544,C,sgrA_table15,0.11297819763422012,0.01244601421058178,0.6538490141133841,7.094483959443976
4247141258918067584,A,tierA_control,0.3857753574848175,0.26578035950660706,0.2271265370434428,0.0
4303687870634184960,A,tierA_control,0.39474159479141235,0.31818661093711853,0.545407701432681,12.187222064893326
4381736600433906048,A,tierA_control,0.09790093451738358,0.0760730728507042,0.2045737343191683,0.0
4389105149407614080,A,tierA_control,0.07195457071065903,0.11020027846097946,0.25619010534068754,26.883049994881443
4452364176521571840,A,tierA_control,0.10290506482124329,0.0065027810633182526,0.2042318812415003,23.761936405125017
4537119583676485888,A,tierA_control,0.05546633154153824,0.14430013298988342,0.5829345469464529,0.0
4575235425557773568,A,tierA_control,0.037696778774261475,0.02239265851676464,0.58307361738501,0.0
4635714784197377408,A,tierA_control,0.04149679094552994,0.06741325557231903,0.34588080504912516,13.33073164623819
4642014676586497920,A,tierA_control,0.095140241086483,0.11005512624979019,0.0,inf
4657255866327694336,A,tierA_control,0.020779287442564964,0.12818922102451324,0.47432687337744267,4.647321268397501
4684098381060584832,A,tierA_control,0.0899478867650032,0.19191096723079681,0.4783128191721602,0.0
