source_id,tier,P_vgrf_below_25,vgrf_default_exact,mc_realisations,orbit_mc_realisations,R_peri_kpc_p16,R_peri_kpc_p50,R_peri_kpc_p84,R_apo_kpc_p16,R_apo_kpc_p50,R_apo_kpc_p84,z_max_kpc_p16,z_max_kpc_p50,z_max_kpc_p84,ecc_p16,ecc_p50,ecc_p84,min_r_sph_kpc_p16,min_r_sph_kpc_p50,min_r_sph_kpc_p84,J_R_p16,J_R_p50,J_R_p84,J_z_p16,J_z_p50,J_z_p84,J_phi_p16,J_phi_p50,J_phi_p84
4074354449725772160,C,0.5065,23.29489890710994,10000,5000,0.04379742428660393,0.169060118496418,0.412705625295639,3.205680875778198,3.2932238578796387,3.526520948410034,1.1976661825180053,1.281427025794983,1.5551717853546143,0.7903252752904405,0.9018017654823018,0.9729063294035424,0.13811499536037444,0.4516739398241043,0.675561499595642,193.28516086107516,203.893846367039,206.38148029849003,36.652301502394,47.139240938982425,61.97849964189745,-142.90693708706803,-60.59310437128991,-4.710185811923761
4074796625207486080,C,0.511,18.63234468973346,5000,5000,0.031119308844208722,0.09113476797938347,0.2350498884916305,2.7792749786376953,3.0254998207092285,3.377587203979492,1.258059630393982,1.405273675918579,1.478326940536499,0.8701728995001844,0.9382450571801473,0.9792810333257145,0.0951748812198639,0.16900663822889328,0.3925866484642027,129.39885463344666,186.35049418268332,192.73105996974934,38.006362862864,52.26384027616827,75.52303210511269,-86.38449243290256,-8.304908470123877,32.01589969822535
4076134245506145792,C,0.5688,16.065183191130732,5000,5000,0.04848041042685509,0.16177044808864594,0.40071689963340756,2.807495050430298,3.459953188896179,3.8939035511016846,0.9950249290466309,1.5437235236167908,1.6634484243392944,0.8084689787774587,0.9017774651768153,0.9687456349427971,0.30031238436698915,0.339150533080101,0.49024114608764646,196.7442642786438,232.4175056056687,238.5856251281203,7.96733472719255,10.358861029031516,14.61759885870369,-150.22459889055727,-42.68311231625471,32.68623390232572
4076429262576014336,C,0.6468,19.000468807843355,5000,5000,0.04807698041200638,0.14843068271875381,0.29401790022850033,4.561401977539062,4.744882345199585,4.986092300415039,2.2681148719787596,2.363404393196106,2.4587910079956057,0.8868366144745089,0.9385756590680081,0.9794537355441655,0.20708367943763734,0.27253757417201996,0.350779378414154,328.03006784855705,348.6369711498576,362.8353856671111,8.137927114040968,9.626486809335312,11.647614910462691,-119.17651881999024,-46.8542404497848,25.199540206650955
4076491762930723584,C,0.5724,16.563810583389824,5000,5000,0.03896097511053086,0.12084474042057991,0.21802808940410612,2.8270213127136232,3.0164252519607544,3.4426771354675294,1.072061595916748,1.1560395956039429,1.3754339170455931,0.8675120855189807,0.9241547687724168,0.9747284608069142,0.3098955678939819,0.39158858358860016,0.43121195793151856,163.3133060197891,227.756430085025,240.49869038944442,18.651941575195792,24.771310672206774,35.45234308416863,-63.412935378975014,8.359174165480145,58.662361251020954
4076496156632271104,C,0.6204,15.623524016067506,5000,5000,0.03486680120229721,0.1128191240131855,0.2032366305589676,2.6869932651519775,2.8314244747161865,3.2974268436431884,0.9428853821754456,1.0525888204574585,1.2928348541259764,0.8713747742527747,0.924763488698569,0.976028358235254,0.2881524884700775,0.39794380962848663,0.42201274156570434,149.76560516353763,216.77910005991762,229.27718828581973,19.583531847241787,25.607038221908113,37.163109213532074,-56.945227017255846,7.843228331273606,55.800851965245876
4076649027478050688,C,0.722,6.640406560554982,500,5000,0.03849136188626289,0.1261417120695114,0.24087838768959044,2.847673978805542,3.195905566215515,3.593614406585693,1.0458371496200563,1.265768826007843,1.5346809530258179,0.8523319456694317,0.9265272202229795,0.9769216102196554,0.3579969048500061,0.37200456857681274,0.3967688620090485,172.77778139053166,243.17589844191676,258.85761604154834,13.471570974396105,17.169261212712883,24.924093308934477,-52.625549679819194,14.0882888691171,71.75259946861303
4077718405636630912,C,0.5498,21.75250815758669,5000,5000,0.02387554481625557,0.06959616765379906,0.16214132249355315,2.337902784347534,2.610354781150818,2.9087856674194335,0.8676052474975586,1.0072569847106934,1.231359372138977,0.8943223430014802,0.9460815376840559,0.9806909745078426,0.1558039104938507,0.22363128513097763,0.30878184437751766,145.0456842895364,175.19108971137982,182.53307355778705,19.064571129798825,22.20514417721867,28.452751559407186,-58.06127532856044,-18.600348581253442,15.939921811773742
4077922055803817088,C,0.6858,8.814703291964381,5000,5000,0.04309586167335511,0.13668543845415115,0.3135111999511718,3.3188555431365967,3.7304924726486206,4.066933460235596,1.471396951675415,1.7893282771110535,1.8885649681091308,0.8491593095433798,0.9263560336441645,0.9766798598901422,0.13524837136268616,0.29187092185020447,0.3961475825309753,230.25661412831192,263.55608445928056,271.3270229851531,6.700704183012111,8.199545420194166,10.774639953972448,-119.31874922243239,-30.322612176679307,37.16809191985433
4077937414607958016,C,0.5552,15.208668353326626,5000,5000,0.048272189646959306,0.1554434597492218,0.31831792950630183,3.313738851547241,3.912875771522522,4.223729400634766,1.3406602430343628,1.9373400807380676,2.0348325538635255,0.8370869030118115,0.9228486684464856,0.9759013553906646,0.1721522718667984,0.27446433901786804,0.44261732935905457,208.4422058593406,281.4626529990914,299.6714699055838,8.079181689729571,9.328103041546136,12.015676756661653,-80.37698429647052,6.658093611455232,92.08582982776169
4078031697672879744,C,0.786,8.212279676659604,500,5000,0.029741532728075983,0.08833383023738861,0.18533992886543274,2.793153305053711,3.0454111099243164,3.4239242362976072,0.9734591388702393,1.1284325122833252,1.386214771270752,0.8877144296885553,0.9433242829398358,0.9805229431660745,0.3765241801738739,0.4000926911830902,0.42127304315567016,188.91660612191473,231.6247562803637,239.6787150169884,19.85287838465307,24.147930875721194,30.04818765784066,-58.59009823745203,-0.6340828153180033,38.98539217007441
