source_id,tier,P_vgrf_below_25,vgrf_default_exact,mc_realisations,orbit_mc_realisations,R_peri_kpc_p16,R_peri_kpc_p50,R_peri_kpc_p84,R_apo_kpc_p16,R_apo_kpc_p50,R_apo_kpc_p84,z_max_kpc_p16,z_max_kpc_p50,z_max_kpc_p84,ecc_p16,ecc_p50,ecc_p84,min_r_sph_kpc_p16,min_r_sph_kpc_p50,min_r_sph_kpc_p84,J_R_p16,J_R_p50,J_R_p84,J_z_p16,J_z_p50,J_z_p84,J_phi_p16,J_phi_p50,J_phi_p84
6252757498562207872,C,0.5808,22.434022164583222,5000,5000,0.0654628637433052,0.1862914338707924,0.32580396652221677,5.345891017913818,5.385420799255371,5.4401257133483885,2.518892917633057,2.626605272293091,2.6843390369415285,0.8869304573395279,0.9330589843404951,0.9758187246927778,0.27803328037261965,0.3655489832162857,0.5083155083656311,292.8226238648625,307.68599215353584,319.54995488546115,112.96131851463798,124.56161718038679,141.21354651475448,-131.49448799776283,-75.10426522586795,-16.753706264405203
6257424959776033920,C,0.5714,14.233677206419287,5000,5000,0.06739067137241364,0.20273438096046448,0.41137725472450254,5.611085014343262,5.685255527496338,5.876087551116943,2.3546152114868164,2.410119652748108,2.6348373985290525,0.8669956012218107,0.931278901356385,0.9763623013688315,0.5573833799362182,0.5888969302177429,0.6534785652160644,318.4094235446029,373.27038617160724,405.5036404200519,81.32955057935291,98.30035508451815,119.59785359632211,-119.88369162727925,13.811441986917295,117.68356987992763
6264159262342284416,C,0.82,14.660980877048992,500,5000,0.06611591041088105,0.20248953253030777,0.3628008019924164,5.166966972351074,5.324445962905884,5.462588577270508,1.9078667211532594,2.013459324836731,2.0834630966186523,0.8754412610870224,0.926464639465449,0.9746900538452452,0.6953378534317016,0.717499315738678,0.7661908030509949,372.03677341928585,393.80701030248446,412.79268847359094,50.03987936557674,54.64788612619468,61.08360527030165,-139.8997942499831,-75.75835749569899,-2.89832324550975
6266588427120837760,C,0.834,18.18085941228923,500,5000,0.06896924704313279,0.18569985032081604,0.35224668383598323,6.894967784881592,6.9529969692230225,7.038957233428955,3.2094058322906496,3.3828015327453613,3.4729551219940187,0.9042899762725902,0.9481500036188415,0.9801851994612651,0.3282248604297638,0.3843247592449188,0.4655743634700775,509.4295888577524,540.780974744416,567.9616610702188,14.568063810918336,15.617960895175816,16.786092762377784,-151.25850802564756,-79.44862177747,-9.516438012442286
6270675376264772992,C,0.5535,23.976561530454905,10000,5000,0.1835727137327194,0.2577892690896988,0.3569951903820038,6.387879714965821,6.444571495056152,6.564282054901123,2.5720831775665283,2.6115580797195435,2.7521918201446534,0.8966478865033132,0.9230944010140849,0.9441599783112803,0.6768922662734985,0.6851321458816528,0.7110780644416809,465.9526072897922,481.0630665090536,492.77726285547766,41.38992205636384,43.767025453526784,46.02171352602533,-145.14986019312445,-105.7592902303069,-74.33605943171108
6270785533585815424,C,0.7272,18.753951844609468,5000,5000,0.03989496678113938,0.10636146366596222,0.2316341608762741,6.098536739349365,6.132126092910767,6.2221728515625,2.430101728439331,2.489852786064148,2.6742698669433596,0.9273579118161158,0.9662601731262735,0.9871271889056925,0.5679307842254638,0.6491414904594421,0.6992228984832763,414.27230482340093,432.66067097027326,446.40066212638897,93.33255822033802,105.26664770332857,121.18984802487446,-88.51333004704051,-30.436500168949493,23.709657876372155
6273103583270714496,C,0.822,17.892202174764414,500,5000,0.11419637769460679,0.20398613065481186,0.30926647186279294,7.1683640289306645,7.2190446853637695,7.322262382507324,3.2510619831085203,3.6141257286071777,3.793937005996704,0.9174131136070643,0.9453689459893688,0.9692908141307083,0.19272231161594391,0.2801613360643387,0.4137165606021881,531.2803143678316,556.0545760431883,580.7804811397692,13.450456354243627,14.3849874942483,15.622906597049777,50.34517355674846,92.06401079917067,135.30822937701845
6273823076191981184,C,0.5924,16.536744686993746,5000,5000,0.052548854500055316,0.16116192191839218,0.3385562729835509,6.268519458770752,6.3660924434661865,6.5802952003479005,2.434583988189697,2.5787912607192993,2.8672272682189943,0.8997144122685004,0.950825153679218,0.9836146140766961,0.5820107960700989,0.6691762506961823,0.7452427220344543,418.98772170292875,447.8920844927819,471.98482920427404,84.60968826779322,94.76434830422664,110.12969792317396,-137.2252267646297,-51.529734262436456,29.719351956360576
6279486999887881472,C,0.7,19.52759230324352,500,5000,0.03500685200095177,0.09918490797281265,0.19801913261413573,6.090396938323974,6.132441282272339,6.338530673980713,2.56422550201416,2.66292405128479,3.160908889770508,0.9385691269223125,0.9685256585285117,0.988718429339078,0.3476633489131928,0.5560522973537445,0.6144778609275818,390.6272948006874,414.94945643608366,430.78480109950357,111.02664225770239,121.94325950289956,137.50293956673724,-62.510426372898635,-5.834961771693938,52.20221659852962
6281393522987251968,C,0.6288,9.39972501949356,5000,5000,0.04731935858726501,0.1598162278532982,0.42897319078445434,5.560637474060059,6.00731086730957,6.0531151008605955,2.9304395008087156,3.0247377157211304,3.4550813388824464,0.857227314687133,0.948658656025807,0.9844013715418396,0.28422298908233645,0.3447880744934082,0.520149245262146,267.47763305782695,351.07537379129803,381.18624238196486,134.44105095629388,157.59408515458014,210.55131195549146,-43.7679810625297,38.39053597969868,141.1365067246529
