source_id,vgrf_v1,R_peri_kpc,R_apo_kpc,ecc,J_phi,v_total_grf,kw_weight,w_baseline,w_rich
2496129855931359232,211.41698286573487,7.453295707702637,11.0010404586792,0.1922444999217987,-1970.688110583372,221.91814794953044,0.06651533083916236,1.0703991318610002,0.33007600242345214
14301008440778880,237.0941440518852,8.548941612243652,9.524425506591797,0.05397355183959007,-2049.6297304383174,237.44340559925857,0.043390386441014187,1.001347106389719,1.0123982284547557
22580743314711296,225.8152752898268,8.479293823242188,9.44212818145752,0.053725335747003555,-2016.4694644908275,226.10545922022973,0.02846329432520218,1.065713335628112,1.1572369993945852
23555632171528192,236.44445953683623,11.131600379943848,17.535045623779297,0.22337616980075836,-2850.827877863413,237.83872520827728,0.6738199975959569,1.028564998001217,0.9318086310517393
29956507832054400,-79.10164286600127,3.611588716506958,20.347448348999023,0.6985196471214294,1281.0322031215087,203.6210724423969,0.657817027810457,1.0715196559162543,0.9132963866843226
3311688894982822912,212.8725720898541,10.636164665222168,11.727019309997559,0.048779040575027466,-2425.6545328133116,217.8960025444484,0.5586536242945827,1.1171716181074522,1.1601999083856471
65725132914358016,211.29562631777708,11.65478801727295,16.864580154418945,0.1826755851507187,-2963.7204310309967,223.09042302394096,1.373052493828995,1.0697139215337559,1.1305461995217416
37740431683019392,213.9222566684656,6.60350227355957,9.708303451538086,0.19034074246883392,-1805.745218344945,221.8866175061856,0.01485524373554731,0.8440561226143154,0.01282474670059536
177162594898614528,238.0529064638105,8.629278182983398,9.658939361572266,0.05630188807845116,-2076.6665917181494,238.59052487950143,0.08860633211601425,0.9667734135993548,0.9878405735228556
167751668714599424,246.95933158560825,12.965444564819336,17.639984130859375,0.152735635638237,-3214.750862810944,247.9476313252822,1.9286644028503155,1.0866475204537454,1.1989521831125285
82001100458854016,226.9650463277002,9.773086547851562,12.776068687438965,0.13317492604255676,-2421.5111975264545,233.41480890129125,0.13065795681498413,1.156573407844674,1.193598848653179
74922341519986304,214.63345579846631,8.604524612426758,10.654570579528809,0.10644560307264328,-2116.3671734263185,220.0168411760509,0.052510189881391285,1.1254745715577523,0.7115326393533529
96028807244939392,225.884002084602,9.417261123657227,11.255780220031738,0.08893316239118576,-2251.2331709761606,226.2627753009494,0.22723774299516505,1.1561004236116774,1.2165836523694131
92654474778904320,199.0388510638184,7.5567708015441895,10.182109832763672,0.1479991376399994,-1939.439334844778,207.4604524024932,0.10495462941039928,1.1728970658593525,1.3012052373186305
325004165314069632,192.3610174649308,5.5335564613342285,10.064682006835938,0.2904895842075348,-1651.7050922305566,211.05967075008584,0.04177374217582231,0.9253883297883314,0.005556388550709057
3413388631015607808,201.08116217777064,11.517196655273438,13.735284805297852,0.08783644437789917,-2743.3035976611895,202.3438793912208,1.4295597608634991,0.9775784830002268,0.9486945261328764
216327680112015488,202.96285164315327,8.401476860046387,10.642441749572754,0.11767351627349854,-2123.4179084670463,206.2368805865541,0.02364238422124803,0.9186777579844546,0.19359522682540722
3457208674805922816,209.2188427925936,17.265174865722656,18.21204948425293,0.026689646765589714,-3716.962136153759,211.1551440297993,0.4754903040228192,0.8999743832872105,0.5180353261227244
172829763166108160,196.2755079149932,11.425271987915039,13.514557838439941,0.08377305418252945,-2651.262211996826,207.2665860062297,2.4269957713491834,1.0275400729062554,1.0011164145046425
171866728418611456,214.400679336386,8.119950294494629,9.778839111328125,0.09268162399530411,-2024.597053412638,216.3281019113369,0.11155481260270254,1.0714119766864478,1.12491395684271
