source_id,vgrf_v1,R_peri_kpc,R_apo_kpc,ecc,J_phi,v_total_grf,kw_weight,w_baseline,w_rich
2204250231689984,-0.932112722059685,0.0710054486989975,13.24549388885498,0.9893356561660767,23.382347677515504,31.48729907485722,0.5591579626098745,0.9761420170320418,0.9243485085779395
5187433088900698112,-20.32083022695344,0.45573514699935913,11.214423179626465,0.9218973517417908,213.38269355988422,49.09116099655678,0.1870592362283706,1.0696934686811022,1.1407155124157409
3278125958949179904,-20.24487827460712,0.38500404357910156,8.916999816894531,0.9172212481498718,179.79965280371826,27.6940516567368,0.05718812431369151,1.0208209030014466,1.010461822995608
26287678048299776,22.245926321364067,0.5522602200508118,10.453516006469727,0.8996416926383972,-251.93159741992045,34.10810290964121,0.11128580637970588,1.122109173949775,0.5385355504561433
97774900429231616,-28.41777673191939,0.7988067865371704,10.657007217407227,0.8605411648750305,355.0710467814728,45.38722263147304,0.2851708471383422,1.1501343699733766,1.1233701441789636
107514855464560384,20.283482225753488,0.3561650812625885,8.631625175476074,0.9207447171211243,-166.86072240019863,42.48886043536912,0.03734775203715712,0.9813982896326039,1.0121471269590339
196524857220859776,18.824350415754253,0.3541896641254425,9.564017295837402,0.9285778403282166,-172.48937302790634,30.482924455475327,0.26959557043486443,1.0738361943586368,1.154303247992571
197752599391374208,-37.11545936555757,0.9078827500343323,11.252909660339355,0.8506869077682495,422.52615917458076,42.552269983383006,0.7906938946561789,1.1276677725702708,1.3986991889299258
216829572810890880,24.63669192518288,0.5292530059814453,10.857377052307129,0.9070395827293396,-254.25449612030064,39.46870560484486,0.3094060648693419,1.0554536308595321,1.1860080754427649
248853291348276352,27.52987207120043,0.4823605716228485,9.333470344543457,0.9017177820205688,-233.7162421918031,42.48082033807353,0.031936390164233906,0.9212987711965057,0.93124524621518
234213916796692352,37.608034162320735,0.8230811357498169,10.143869400024414,0.8498979210853577,-379.7746703066447,40.32245107971877,0.2983426216198094,1.185199357992875,1.4335424472705813
329520512404487040,-2.854707723158441,0.0871136486530304,10.243148803710938,0.9831343293190002,41.77586228258206,26.413862127330827,0.08155664818104878,1.146474146474702,0.7430576592435023
314058183461992064,23.457831524876354,0.641598641872406,12.948164939880371,0.9055761694908142,-306.66982925596255,42.49901135220724,0.6417066350093129,1.009537624427385,1.0527055849315214
311760994433757568,6.191892592568678,0.08040482550859451,11.334036827087402,0.9859116673469543,-38.9080592333609,32.210795287576296,0.4958807005623187,1.0543065850178892,1.1584607251016865
397605399134187520,25.801825260067943,0.5192345380783081,9.013371467590332,0.8910613656044006,-247.35503535681607,35.78116392408663,0.17697338842406327,1.1191548456714697,1.3434175904426728
402175068240610432,30.44101986563703,0.541148841381073,10.08859634399414,0.8981820940971375,-257.93034939036426,45.53980406481009,0.1314576642713071,1.066699867826558,1.2706678248849839
411825623540901120,-41.110502382379934,0.7802391648292542,8.743440628051758,0.8361475467681885,351.7310903726996,47.20962910611856,0.18656824488161808,0.9982260406521346,1.107728728234152
367619204486043008,46.24772081897157,0.9740352034568787,8.987691879272461,0.8044444918632507,-426.45256230488945,49.055310403599925,0.12100735347304845,1.175762298344114,1.4004277432573768
399062836156223488,-27.616403652273448,0.5888503789901733,10.195754051208496,0.890798032283783,281.1528152526136,36.48079250578017,0.5875204408823934,1.0955759857969614,1.2095932739931
390480873025353856,-21.08262614549551,0.7008592486381531,11.443178176879883,0.884575605392456,330.2266907458626,42.62992202905408,1.5431446312013637,1.096847093251645,1.4660753913374995
436139983153797120,-25.17311475283208,0.6630388498306274,11.360301971435547,0.8897079825401306,318.3933483944409,48.26744708564372,1.006071927555157,1.0974825557167407,1.2314309130022807
480585404242649856,-16.587846889706725,0.29908326268196106,9.825112342834473,0.9409170746803284,150.300667598432,33.0525213633604,0.24181200490357227,1.1747942631692112,1.4326436920189094
478083602973141376,31.747802418729577,0.8474509119987488,11.822510719299316,0.8662267327308655,-396.35253420523225,39.97024221161609,0.7046753245720592,1.1263214686649017,1.280739825921878
609489020746115712,47.03015264868535,0.9638243913650513,8.986160278320312,0.806266188621521,-423.0436952109272,47.63982053304778,0.05903034437384105,1.1471869820196041,1.324605625559683
627201117981349888,31.39870266472585,0.7579478025436401,10.252867698669434,0.8623266816139221,-326.6405448948421,32.111662144677176,0.05857026665811805,1.0099886898674189,0.8980549286070442
616987930564814080,34.91570547177503,0.6648299694061279,8.5657320022583,0.8559502363204956,-303.2225844635223,45.284255707744585,0.03227984400016549,0.9413030961488518,0.7091623563078943
637056972709972864,3.267686975063014,0.014642939902842045,11.464581489562988,0.9974488615989685,7.149535401978688,32.92840015467673,0.4202453785596415,1.1087278818628996,1.1592544407981502
629473430559184384,-0.8630670607231536,0.028077246621251106,8.911856651306152,0.9937187433242798,1.63760908345011,37.477575344177794,0.05127498919363427,0.965635589354762,0.9613258522270266
719354696495193984,24.10932310617829,0.42972835898399353,8.648633003234863,0.9053290486335754,-206.13215785547132,41.77182453438503,0.027233080798542742,0.906271240837232,0.8526754982666043
4030494621641238016,2.3364199577419527,0.031242473050951958,10.147066116333008,0.9938609600067139,-10.894578250241555,48.455382062542746,0.1568824692859136,0.9062562805806438,0.5933588988559779
838180945333127424,-30.325327469584977,0.8274515867233276,12.931129455566406,0.8797184824943542,348.02130810424785,31.80057539890881,0.4219416136619754,0.858530623665512,0.8016407640963625
813604283472317952,29.51253968442504,0.7360363006591797,11.748515129089355,0.8820884823799133,-333.7862332786405,45.21394215867029,0.4495659452364608,1.0296570567430678,0.7584468373346809
817879700076623104,20.30444123745417,0.4183180332183838,9.893221855163574,0.9188641309738159,-195.19318103673012,34.0684501047858,0.08714939990048125,1.1380536874593892,1.1352989089176113
844780454641161344,40.57681205287278,0.7742232084274292,8.472454071044922,0.8325402140617371,-341.95532132962103,45.6449360049983,0.03294890118464544,0.8910015960590791,0.800535632426141
826100301840875392,10.199003903542632,0.2628772556781769,14.595696449279785,0.964616060256958,-85.20050097593133,47.82002864055927,0.07279339563916469,0.8719120562195742,0.7916610534701484
671339298589177984,-4.040963819232815,0.09165393561124802,9.267783164978027,0.9804146885871887,44.74712621569857,47.20758301027274,0.1280542076407927,1.1281578034312063,1.212649349947114
885057317913277312,23.98478762439271,0.5519567131996155,10.899023056030273,0.9035965204238892,-268.741456409075,37.68358393198205,0.4746318676966108,1.1084301654629787,1.343474875853627
992880715237216000,12.725880021986256,0.3100774884223938,11.270909309387207,0.9464505910873413,-155.27461033200987,44.75430200868505,0.28986803891763113,1.1818562778671153,1.461733387200825
1084281162644744960,-47.6944591078032,0.9593939185142517,8.804357528686523,0.803478479385376,420.11062953323403,48.63108080929861,0.06506566807277558,1.0436676428934313,1.0913497198037903
990270852589305216,-6.795472651040711,0.21218076348304749,11.68265438079834,0.9643238186836243,103.03598397154543,31.50905077691148,0.30613997755951033,1.1824631001289905,1.192055332408108
1019362835045207040,30.24639314880068,0.7013064622879028,11.75497055053711,0.8873971104621887,-323.6230863814882,40.24045069276585,0.07653754448874149,0.9861767872377953,0.8326473835214728
1042150385329464832,-23.80495590397453,0.6290780305862427,12.069794654846191,0.9009237885475159,295.3409366503092,35.07164791834697,0.5674270526907919,1.0873774040005417,1.228709279410524
1000887122687939200,-14.995804446919976,0.3066331148147583,10.042511940002441,0.9407423734664917,153.8612053031233,28.937222040720386,0.17996199133888097,1.2027928661247862,1.4363565182919982
1137829028184971648,23.383303386910995,0.4693589210510254,8.863665580749512,0.8994196653366089,-220.33549548521515,41.002676224851214,0.07358104370911907,1.0644836619959879,1.1518153178504194
1121158915783218816,40.92326094087315,0.8804197907447815,10.089409828186035,0.8394834399223328,-371.9879206633888,46.61613037871098,0.05774342638036226,1.1109941793189853,1.2812886327670838
1078801883886012416,-45.90254533194366,1.1946094036102295,10.978498458862305,0.8037297129631042,512.2265677312655,49.91103648221053,0.37110004732300317,1.1055777513007645,1.3613287058205037
1142161516315158784,26.173601700227124,0.4916696846485138,9.551041603088379,0.9020842909812927,-230.1036290031378,30.831437876046472,0.14328586550526287,1.1108712665691665,1.4139977873921823
1145118721557964800,23.068738519362142,0.6973255276679993,11.15853214263916,0.8823660612106323,-316.2314187974788,35.061244658743874,0.27447278691733057,1.156283997543564,1.3971443152616516
4418677236187598848,32.82949816565389,0.4538664221763611,6.200666427612305,0.8635917901992798,-165.54514720940762,47.97158270121047,0.4260770085713786,1.0659662820522255,1.3284685975653652
4430651330131384832,29.564045039927976,0.20444224774837494,7.303738594055176,0.945541501045227,-64.84392344501671,36.02266424984268,0.27061928139945474,0.9316313033682821,1.1147808471550575
1182462878080199680,-8.272220981931241,0.09237219393253326,7.371823310852051,0.975249171257019,40.92527186353813,27.509839085520813,0.18777674801943234,1.0381398994339384,1.0883695121468826
1180374596261275392,47.608427720956826,0.6632726192474365,7.398324012756348,0.8354487419128418,-282.2932685044543,47.85404361510221,0.2640786637076705,1.0282763206062009,0.8813287042388476
1168284744359372800,28.88438859244775,0.38120323419570923,6.9123077392578125,0.8954678773880005,-131.03349080531888,38.15993311113772,0.45328823330576273,0.9888659464800442,0.9968206758279418
1169852373062731264,29.47510197909668,0.5083829760551453,7.695333003997803,0.8760603070259094,-223.45219018405797,36.78562316991525,0.04637720272450821,0.9416199379272199,1.074821962257907
1234247608005410816,-7.520066042963066,0.12455587089061737,7.605055332183838,0.9677717089653015,52.65984448028035,29.64500919799212,0.04372237655900616,1.0153147210515905,1.2253370884437333
1218881486332154112,25.65584631507778,0.47825875878334045,7.126521587371826,0.8742215633392334,-198.26343193609478,37.1410866036094,0.19189885993795988,1.0488485902851388,1.3641998950060377
1224184362193741312,32.89128438393581,0.6002074480056763,7.831333637237549,0.8576280474662781,-257.77478535384347,38.6140440315045,0.04075534722158971,0.9849338006448706,1.0254924917528376
1186790001795638272,-27.801393806799524,0.40557974576950073,7.428186416625977,0.8964534997940063,175.35822516963253,34.762861049847075,0.08231196799284073,0.99444976301052,1.2507685489290898
1263871028238773248,-12.075181872946814,0.41902846097946167,7.779076099395752,0.8977742791175842,145.8577035103427,46.71079479001799,0.39254215239875906,0.8944999191978412,1.0496311793799031
1267733131550614784,5.414251373987099,0.014006444253027439,8.755531311035156,0.9968056082725525,0.3144984870661681,48.46177309626104,0.3185855129374825,0.9096778303881412,1.1165750023765004
1275841445693035008,23.235145793175064,0.37348300218582153,7.822155952453613,0.9088581204414368,-162.41307761539375,31.01969920518327,0.1127945892190187,1.0255050855123127,1.3081559054572918
1293574437942571008,34.78884495929191,0.6065480709075928,8.117047309875488,0.8609407544136047,-274.6188525624139,45.700935070564846,0.026169257579390554,0.853156157115433,0.8504919428715647
1291991450436242688,6.164963589647272,0.08293330669403076,7.9938554763793945,0.9794637560844421,-36.94371387300347,30.8251964389536,0.09781247351220461,0.9712372255763835,1.1415705049432592
4566500664668745728,-28.26882237678626,0.5473272800445557,7.154406547546387,0.8578691482543945,228.67711136522678,39.6014019213272,0.016983770894188725,1.0330218709036985,1.1079844620455792
