source_id,Teff,e_Teff,logg,e_logg,__Fe_H_,e__Fe_H_,__alpha_Fe_,e__alpha_Fe_,__C_Fe_,e__C_Fe_,__O_Fe_,e__O_Fe_,__Mg_Fe_,e__Mg_Fe_,__Al_Fe_,e__Al_Fe_,__Si_Fe_,e__Si_Fe_,__Ca_Fe_,e__Ca_Fe_,__Ti_Fe_,e__Ti_Fe_,__Mn_Fe_,e__Mn_Fe_,__Ni_Fe_,e__Ni_Fe_,__Ba_Fe_,e__Ba_Fe_,__Eu_Fe_,e__Eu_Fe_
6726963394620177408,4587.8,150.44,1.677225,0.351506,-1.079244,0.137306,0.221895,0.0644688,,,0.726197,0.2066276,0.102429,0.1784058,0.280554,0.1143443,0.389678,0.1076068,0.159185,0.1229602,0.105651,0.1328243,-0.258219,0.174933,-0.167261,0.1203211,0.77366,0.1664038,0.793183,0.1353897
6728303149557640448,4179.58,108.37,1.183979,0.50943,-0.980399,0.101648,0.181564,0.0480981,,,0.673476,0.1793055,0.21286,0.1334215,-0.151233,0.0981447,0.271533,0.0881705,0.332379,0.1054145,0.010706,0.0796924,-0.568341,0.1345023,-0.120719,0.1051009,0.816267,0.1366919,0.62812,0.1233261
6732997303964862080,4293.16,88.3,1.378542,0.421091,-0.780842,0.065827,0.271863,0.0247756,,,0.604706,0.1147882,0.354222,0.0586,0.216025,0.0598548,0.320725,0.0491861,0.218677,0.0648502,0.225946,0.0381587,-0.272159,0.0614995,0.043544,0.0659836,0.653606,0.07494,0.180145,0.0877969
6733971853537567744,3503.2,91.31,0.899017,0.604073,-0.650038,0.141213,,,,,,,,,,,,,,,,,,,,,,,,
