source_id,Teff,e_Teff,logg,e_logg,__Fe_H_,e__Fe_H_,__alpha_Fe_,e__alpha_Fe_,__C_Fe_,e__C_Fe_,__O_Fe_,e__O_Fe_,__Mg_Fe_,e__Mg_Fe_,__Al_Fe_,e__Al_Fe_,__Si_Fe_,e__Si_Fe_,__Ca_Fe_,e__Ca_Fe_,__Ti_Fe_,e__Ti_Fe_,__Mn_Fe_,e__Mn_Fe_,__Ni_Fe_,e__Ni_Fe_,__Ba_Fe_,e__Ba_Fe_,__Eu_Fe_,e__Eu_Fe_
4130483728044349696,3604.58,92.51,0.348417,0.650387,-1.115706,0.186151,,,,,,,,,,,,,,,,,,,,,,,,
4132747240230345600,4109.6,91.08,1.165425,0.357427,-0.713945,0.078099,0.326291,0.0397972,,,0.765167,0.1466775,0.420596,0.1135734,0.382356,0.0787882,0.410828,0.0670981,,,0.166523,0.0626361,-0.243258,0.093379,0.017211,0.0859439,0.066812,0.1037852,0.12394,0.1069786
