source_id,tier,P_vgrf_below_25,vgrf_default_exact,mc_realisations,orbit_mc_realisations,R_peri_kpc_p16,R_peri_kpc_p50,R_peri_kpc_p84,R_apo_kpc_p16,R_apo_kpc_p50,R_apo_kpc_p84,z_max_kpc_p16,z_max_kpc_p50,z_max_kpc_p84,ecc_p16,ecc_p50,ecc_p84,min_r_sph_kpc_p16,min_r_sph_kpc_p50,min_r_sph_kpc_p84,J_R_p16,J_R_p50,J_R_p84,J_z_p16,J_z_p50,J_z_p84,J_phi_p16,J_phi_p50,J_phi_p84
3550673554076523648,B,0.886,20.461365871785627,500,10000,0.21847962737083435,0.32229237258434296,0.4246191024780273,8.740601577758788,8.750162601470947,8.776070518493652,3.2973254776000975,3.481216549873352,3.7512515354156495,0.9074697434697915,0.92892580010258,0.9513352310521018,0.6199195671081543,0.7363390028476715,0.8353461647033691,644.1392194827375,662.3961018284035,680.1706814187788,50.39038708519583,51.7425068896721,54.525156001345785,94.98793909583422,139.99404674723652,183.27211766443037
3881074049443101056,B,0.85,18.571701005435216,500,10000,0.1320174688100815,0.2598907798528671,0.3965069234371185,8.78649616241455,8.8067946434021,8.885133705139161,3.999275932312012,4.199080467224121,4.496798725128174,0.9141587071731128,0.9426434553163681,0.9705266941133216,0.2066110098361969,0.3588525950908661,0.47564639925956725,656.0450877692629,685.8978853543638,715.6277807260807,14.840140529158752,16.063265602176934,17.889806529317397,59.709986058728454,119.61080206576892,181.12909813523075
4733771876863713920,B,0.904,17.452258468252932,500,10000,0.08948812663555146,0.1972893700003624,0.31718907117843625,8.315186042785644,8.327731132507324,8.379736022949219,3.463579034805298,3.500670909881592,3.6277366924285888,0.926643966879232,0.9537637886993164,0.9788504114366513,0.5948159766197204,0.6362978219985962,0.685032069683075,631.6292118886184,659.4789377244656,687.9310848990254,38.11954183956365,40.32744223404009,42.99982893929637,-137.58093913278262,-84.77398973792299,-34.69278339193074
4787653169303574784,B,0.886,20.898856303129875,500,10000,0.15007849752902985,0.2629013806581497,0.3838110959529877,9.396896781921386,9.443998336791992,9.622392044067382,3.1192654609680175,3.183543562889099,3.324212293624878,0.9216353229305386,0.9459162967984069,0.969187792771741,0.8300787615776062,0.8754883110523224,0.900725359916687,706.1476063337753,740.8204385939432,772.6204955857453,75.17349392694771,80.33462042125322,86.2075745796614,-165.18563085263088,-112.30839950307521,-64.10292865471801
4892430580116603264,B,0.928,20.97197534645463,500,10000,0.18920916318893433,0.24221349507570267,0.29131170868873596,8.658905372619628,8.704915046691895,8.75538158416748,4.189468650817871,4.338724613189697,4.434705696105957,0.9354294644956623,0.9458422481037959,0.9575848824452963,0.21653294980525972,0.2775615006685257,0.3301203203201294,666.8569999945349,678.2854677600899,690.4005480587904,9.358726371424313,10.253154848384476,11.328265284552081,91.19743860273371,115.99330752437905,138.95358687695216
5203223278469816704,B,0.874,20.23934056240192,500,10000,0.04464844927191735,0.11900102719664574,0.22567785918712616,7.73696496963501,7.793695449829102,7.825130290985108,3.8684276294708253,4.020380735397339,4.157330799102783,0.9435521974799161,0.969883162749605,0.9885881942484718,0.10040266662836075,0.17397931963205338,0.26818325638771057,602.52228999906,629.0405076785851,651.5020935469232,6.367024322048685,7.165089629348091,8.223146902689292,-104.50138338099852,-49.581289143030524,5.321164170643337
5671614093732317952,B,0.93,11.605777378598347,500,10000,0.05358996108174324,0.14698509871959686,0.281579384803772,10.27020709991455,10.46766996383667,10.75016143798828,4.013199520111084,4.032464265823364,4.1095928382873534,0.9489964986545932,0.9722591194362074,0.9896306817654975,0.6682344365119934,0.7014064788818359,0.735419328212738,839.846716797553,858.6664904681725,873.6970288663201,48.30362065157283,53.16177250096145,61.39395135257268,7.038552663074263,59.72037364438287,121.6044986046436
6865189907638173952,B,0.868,7.832858230781854,500,10000,0.03163126409053803,0.08687790483236313,0.17929677367210387,4.680081462860107,4.72354531288147,4.833609657287598,1.993588080406189,2.032931089401245,2.372561273574829,0.9277814968145882,0.9642773747433749,0.9865800417208672,0.305649561882019,0.4917224496603012,0.545840573310852,283.6346474640748,315.78154895418027,325.4202142624321,80.93679935326037,92.08009642494682,108.71438105022746,-54.60273171496053,-3.810138757405996,44.188044337585445
6888772091291221888,B,0.85,11.412853969035206,500,10000,0.08245237231254578,0.1462840884923935,0.23532807886600493,6.218120346069336,6.3617987632751465,6.552284870147705,2.6072560787200927,3.159460663795471,3.315686511993408,0.9303308820473267,0.9552240362354221,0.974437455046758,0.30977580547332767,0.44582201540470123,0.6323378825187683,387.1763081479436,426.8587394848689,449.4648676722849,115.03772690507925,128.7079638779636,151.54181720993247,-8.51841270635884,33.5839052206066,83.62822739507563
132425700141447168,C,0.6418,22.920620521161947,5000,10000,0.029332539662718773,0.06857747212052345,0.13031195878982543,8.596561126708984,8.624053478240967,8.649142417907715,4.339977207183838,4.509818077087402,4.640375957489014,0.9702143091785687,0.9842332686164015,0.9932136450356792,0.06286692678928377,0.1048099659383297,0.16646993279457092,703.8963564144184,722.5903820320318,735.7601809601313,3.5225932826427346,4.658432330961546,6.039629336525019,-60.21041914031935,-26.869646392323546,6.59585632328265
