band,source_id,expanded_kw_weight
vgrf_25_50,2006160708376326912,0.08835835134694994
vgrf_25_50,2032863237296726528,0.16867751346524973
vgrf_25_50,1870073226494899968,0.8833972106511705
vgrf_25_50,2040738631073280512,0.8125597067019509
vgrf_25_50,2039076856692367872,1.8278578938685477
vgrf_25_50,2100560202581125120,1.270850698364269
vgrf_25_50,2180395230782252288,0.2372861809206067
vgrf_25_50,2067742877164546048,0.2525490350881837
vgrf_25_50,2083897967159108864,0.0005090941687666241
vgrf_25_50,2181722513114926080,0.20866025370822694
vgrf_25_50,2095133945196978432,1.2750760223646522
vgrf_25_50,2104010882383095040,0.22886738953978725
vgrf_25_50,1361117952633027840,0.6513773638753733
vgrf_25_50,2127170484215120896,0.4963928652533366
vgrf_25_50,2136612162360167936,0.9827287978189819
vgrf_25_50,2125583888932373248,0.43514189584780133
vgrf_25_50,2145179964981828096,0.37387009123330794
vgrf_25_50,2147209976981386752,0.14385601311417598
vgrf_25_50,2158174169493856512,0.44684778229473693
vgrf_25_50,2244589873564782080,0.44740162358716784
vgrf_25_50,2066495309422837248,0.0704683745142857
vgrf_25_50,2255477753098117888,0.3745605122229932
vgrf_25_50,2291390070602498048,1.3349398873720213
vgrf_25_50,1705734824109842432,0.6254761569294264
vgrf_25_50,2293678119939998720,0.31206774770154
vgrf_25_50,2292709381476042752,1.5075783966095455
vgrf_25_50,2266841033970546432,1.0182970100789894
vgrf_25_50,2292209584722970880,0.35676597042141
vgrf_25_50,2327845237613718528,0.11618993878948161
vgrf_25_50,2341325108435490816,0.18057764930380826
vgrf_25_50,2426949374585660416,0.10116846733694529
vgrf_25_50,2510539643008200192,0.4595368313886288
vgrf_25_50,2511921007569710080,0.26703404644561035
vgrf_25_50,2567737096878563840,0.7528521206181715
vgrf_25_50,2619109853541066752,0.3064339530502546
vgrf_25_50,6839339221032663040,0.8359507952365478
vgrf_25_50,2614990842465193984,0.16889905686811407
vgrf_25_50,2627370931077091840,0.5989828371295612
vgrf_25_50,2439995011329948160,0.5495221663668459
vgrf_25_50,2636375759510008832,0.46433041173946615
vgrf_25_50,2667257880038356992,0.16727534351813292
vgrf_25_50,4227667533589512192,1.3546901372979732
vgrf_25_50,2679700567798331392,0.9524503213189843
vgrf_25_50,1744566031454299392,0.10918572187568502
vgrf_25_50,2741854212065812480,0.06636333642023287
vgrf_25_50,2857921133394374656,1.2805363125722167
vgrf_25_50,2803489363584577024,0.12380644102396358
vgrf_25_50,2799329155182461952,0.6274572596118142
vgrf_25_50,2850592854035440640,0.3124105615854646
vgrf_25_50,2772453689385949184,0.9271963896989388
vgrf_25_50,2851694392888109056,0.08172240191314438
vgrf_25_50,2861378032312543232,1.0895629013236614
vgrf_25_50,2876474189522896896,1.4134684889953826
vgrf_25_50,2892376254399199232,0.5680891100719863
vgrf_25_50,2884470147318511104,0.4837337139348352
vgrf_25_50,2887112582997638144,0.9137668862843695
vgrf_25_50,4806687021250619392,0.05566804248905927
vgrf_25_50,5580533784600551424,1.1136998123796018
vgrf_25_50,2965242745398475776,0.4302435879881257
vgrf_25_50,2975186281882178560,0.9807955978621421
vgrf_25_50,2980836019302407168,0.17912825558468778
vgrf_25_50,3218586064274553856,1.1038241688553152
vgrf_25_50,3015606695843296256,1.3676011432334152
vgrf_25_50,3218304658016704000,0.86945743320367
vgrf_25_50,2935746417539599872,0.6233557258988005
vgrf_25_50,3100140280825438208,0.07148949714969353
vgrf_25_50,3324307577621340160,0.23216902005324588
vgrf_25_50,3108565116873647104,0.35011316024308925
vgrf_25_50,3124172924945170432,0.5681983516045517
vgrf_25_50,3141273045175777280,1.364926453692897
vgrf_25_50,3160678841290500096,1.3761699591914283
vgrf_25_50,3163198750141347840,0.3943391444721411
vgrf_25_50,3189740308000332288,0.11965219306113019
vgrf_25_50,3196632970300534272,0.028374956284536474
vgrf_25_50,3183922723258298368,0.21149437483618358
vgrf_25_50,3205570561020589056,0.10226230720960161
vgrf_25_50,3300812349866249216,0.0795650407846201
vgrf_25_50,3140609524269009920,1.3839589638173717
vgrf_25_50,3473500001154353664,1.1557176391368817
vgrf_25_50,3484312667220861440,1.2967650512796194
vgrf_25_50,3473869368342035968,1.1726483848901719
vgrf_25_50,3543972855339680768,0.13771458678504891
vgrf_25_50,6196799847124608000,1.0953834842084282
vgrf_25_50,3516173177002658816,0.2658017019454523
vgrf_25_50,3516227194807429632,0.4137382281435611
vgrf_25_50,3791953890368136192,0.05134804953854487
vgrf_25_50,3521396926682532864,0.5613763159208779
vgrf_25_50,6276070649757745152,0.626471967777632
vgrf_25_50,3613947252798475776,0.800276573612705
vgrf_25_50,3611660028095220224,0.6578035436749834
vgrf_25_50,3630952849389380608,0.269036133153036
vgrf_25_50,3622541860314973184,0.6003403364066678
vgrf_25_50,3623235239835480064,0.18945019102343827
vgrf_25_50,3630066058901944832,0.731045904989451
vgrf_25_50,6303728418077813760,0.16810725156640635
vgrf_25_50,3646940401292103168,0.7969017299464104
vgrf_25_50,3665969030558887936,0.4407279898206316
vgrf_25_50,3670931126535014400,0.2236415941650547
vgrf_25_50,3690973368083507200,0.31587823917273816
vgrf_25_50,3685999452357405184,0.6485201096387553
vgrf_25_50,3682048357323264000,0.6877492011058193
vgrf_25_50,3702538134463866880,0.18252504327684058
vgrf_25_50,3636946218553041920,0.8185071186760583
vgrf_25_50,3660583691325390336,0.2923441918864429
vgrf_25_50,3728481931659996160,0.04393139973575002
vgrf_25_50,3740035844658074624,0.05812327269903012
vgrf_25_50,3742322828843521536,0.04766348417988785
vgrf_25_50,3755999585261751808,0.8963978776661149
vgrf_25_50,3830214558552113152,0.11723690221591224
vgrf_25_50,3833457460723595264,0.33921030126904683
vgrf_25_50,3832655199487988736,1.1898505581664403
vgrf_25_50,587939619338351104,0.04200431780907129
vgrf_25_50,3875003061630412800,0.7604597958203954
vgrf_25_50,3875145517105546752,0.8396193468853789
vgrf_25_50,3870728744537577472,0.0004108659338752696
vgrf_25_50,3906333473665838080,0.2730452275593911
vgrf_25_50,4008353755992993792,0.22018958620855203
vgrf_25_50,3982590136969651200,0.08433181269228683
vgrf_25_50,4005898993204221952,0.362933327492015
vgrf_25_50,4038755321331504128,1.5167173841702812
vgrf_25_50,4039148431092558848,1.5565955733437706
vgrf_25_50,6727389764630579200,1.3032430900540914
vgrf_25_50,6734415265983326208,1.8691159118325418
vgrf_25_50,4038250885959455744,1.3306423953289541
vgrf_25_50,6725410128311792640,1.2192765155506455
vgrf_25_50,4035455171493217792,1.1022427324748116
vgrf_25_50,6727369629823628288,2.0379821651222603
vgrf_25_50,6728169387098263552,1.9210750746773964
vgrf_25_50,4038117467098023936,0.5549088501059882
vgrf_25_50,4037898281980582912,1.3862696778236103
vgrf_25_50,6727881246321063936,1.2637271225020998
vgrf_25_50,4035569963021232128,1.6088752974063876
vgrf_25_50,5956916509135007744,0.6894471372951139
vgrf_25_50,6727917598926295040,0.7254431390903161
vgrf_25_50,6725881681362535424,1.4313803420248652
vgrf_25_50,4038700788023185408,1.4775545353564272
vgrf_25_50,4036528432317175296,1.3504762164440063
vgrf_25_50,4040433102956087808,1.2007340260514259
vgrf_25_50,6728199761108050944,1.6700636648370355
vgrf_25_50,4044469929886292992,1.2649325369367808
vgrf_25_50,4037078188146342912,1.4981446758810375
vgrf_25_50,4035318621533853696,0.5233127031028015
vgrf_25_50,4045431036172549120,1.433215856276123
vgrf_25_50,5956281712949493760,0.8906818997786321
vgrf_25_50,4036176588592481792,1.3083961953459748
vgrf_25_50,4038580292796363776,1.3089103109552263
vgrf_25_50,4037448135038641152,1.2101159915993587
vgrf_25_50,4037696487256337408,1.0238065203910722
vgrf_25_50,5958165618709742592,0.850160778883841
vgrf_25_50,4037392575348052992,1.4106554711293102
vgrf_25_50,4035746194121242112,1.3047618332438216
vgrf_25_50,4040588134094479872,1.0415433288494798
vgrf_25_50,6725542378944861184,1.7195028364064477
vgrf_25_50,5961167319815080960,0.9371829230769105
vgrf_25_50,4035548320754649088,1.257246146993233
vgrf_25_50,4044666261441567232,0.8220817439066945
vgrf_25_50,6734354002538491904,1.0979231703396892
vgrf_25_50,6727681371402515456,0.5104583959906542
vgrf_25_50,4039376511040159744,0.9571263423654632
vgrf_25_50,4037510948995621888,1.7171205799129936
vgrf_25_50,4039204643626777600,1.2794881297181373
vgrf_25_50,4037100350181431808,1.0893987972204158
vgrf_25_50,4037966318637472768,1.1240883941448043
vgrf_25_50,4037112788408008192,1.0419277977772947
vgrf_25_50,4038546654616408576,1.1965346363157905
vgrf_25_50,4037764558249995776,1.382882554258509
vgrf_25_50,4038756558282160128,1.2256336111820723
vgrf_25_50,4038141381478035968,1.2830930084998138
vgrf_25_50,4038886128873636864,1.2275769583922382
vgrf_25_50,4039298995482069504,1.3516242049218983
vgrf_25_50,4045574045758304256,1.26585656759806
vgrf_25_50,4043078631050638336,1.1560527987001623
vgrf_25_50,4037105362290754048,0.984184388323288
vgrf_25_50,6734372007070607360,0.9052599947305789
vgrf_25_50,4040332467635339776,1.1479997784942473
vgrf_25_50,5956924304442603520,0.6978595424732453
vgrf_25_50,4035662498163400192,1.2509570566163126
vgrf_25_50,4036144595284408832,1.0295805335103572
vgrf_25_50,4039202886879971328,1.022982250994696
vgrf_25_50,4039605514292127232,1.173715580676229
vgrf_25_50,4044429965156756992,0.7217364169606132
vgrf_25_50,6734310292643857408,0.732138188547245
vgrf_25_50,4040515845554563072,0.8039161963946275
vgrf_25_50,4035730049415554048,0.6122663627363262
vgrf_25_50,5957722588622918656,0.877875866601332
vgrf_25_50,6727890587844521984,1.0980733456064147
vgrf_25_50,4038064033348534272,0.9313811041881767
vgrf_25_50,6727278129835441152,1.071291927437452
vgrf_25_50,4039326414535369728,0.9344969995286715
vgrf_25_50,4035835190200932864,1.108521800277982
vgrf_25_50,4038291666616734208,0.5339670290557637
vgrf_25_50,6727597194378911744,0.663685817285872
vgrf_25_50,4037290874948020224,0.3227898836962251
vgrf_25_50,4045663857723376128,0.6585901356537116
vgrf_25_50,4036441124219478016,0.7383044967681801
vgrf_25_50,5958059928157454336,1.3004327398184758
vgrf_25_50,4036897009247813632,1.3206452228471213
vgrf_25_50,4040417714173384704,1.223692657453363
vgrf_25_50,4042185522687755776,1.3340355318724166
vgrf_25_50,4040793747137724928,1.2167556342004853
vgrf_25_50,4036441158579235328,1.3158550872280272
vgrf_25_50,4036457165828056064,1.2738766628663794
vgrf_25_50,4042122060230310400,1.3199213531951048
vgrf_25_50,4042811488422767104,1.3647011371059599
vgrf_25_50,5956985675294139392,1.3608334326655578
vgrf_25_50,4036586946958434816,1.3724117458847092
vgrf_25_50,4038817375027594240,1.096221443759905
vgrf_25_50,4035421769468967936,0.5448899984514946
vgrf_25_50,4039259516136402944,0.8802647692611779
vgrf_25_50,4037500606713970176,0.858565415808001
vgrf_25_50,4035710528716808192,0.4119571455162229
vgrf_25_50,6727331868469827584,0.14583185473592475
vgrf_25_50,4038417462001681408,0.39187549367777197
vgrf_25_50,4048776678220828160,0.9567175305610949
vgrf_25_50,4044694810021175808,0.588062293733475
vgrf_25_50,4045763260444930048,1.715825278467732
vgrf_25_50,4040386923465774080,0.6698933712609382
vgrf_25_50,4045457046457672704,1.3742729917725653
vgrf_25_50,4038851833435168768,1.8112506375464852
vgrf_25_50,4037351794760759808,1.4382437578836005
vgrf_25_50,4036484658014052864,1.7478985395537887
vgrf_25_50,4038838368830902272,1.582129258842149
vgrf_25_50,4037617219311548928,1.0932180909841922
vgrf_25_50,6727620146685765632,1.0022796955059872
vgrf_25_50,4042663737170013696,0.43789169455817034
vgrf_25_50,4038560639031688192,0.39460518114639553
vgrf_25_50,4039424133644722176,0.9514228800910636
vgrf_25_50,6728315587784632320,0.6681320287039753
vgrf_25_50,4042810109691817984,1.7163726303498354
vgrf_25_50,4040556007737822208,0.881779363753861
vgrf_25_50,4036499978064455168,1.432819811739343
vgrf_25_50,5958254305562575872,1.0283829126392967
vgrf_25_50,4044520262548753408,0.5240751026169786
vgrf_25_50,4039402173362706944,0.48294366410332573
vgrf_25_50,4043541254866547200,0.7875427507258315
vgrf_25_50,4042053783091417088,1.2798891863553454
vgrf_25_50,4039081979338732032,1.231364809412802
vgrf_25_50,4045498553025352704,1.5132742017368597
vgrf_25_50,4039656680366239232,1.6507644751797494
vgrf_25_50,6734420827917996032,1.5133650489001835
vgrf_25_50,4042102917519972864,1.5936644320605855
vgrf_25_50,4037324199463951872,0.36744844895745477
vgrf_25_50,5957774952865644544,1.5986528651714669
vgrf_25_50,4044493191430518272,1.977730349383375
vgrf_25_50,6734945569841954816,1.0018546686654861
vgrf_25_50,4037055270198244864,0.8561614180240171
vgrf_25_50,4038761162487338496,1.0716202379516897
vgrf_25_50,4035264749814296576,1.782286971471174
vgrf_25_50,4042956039849999872,0.7382780381769125
vgrf_25_50,4035332850820695040,1.5464141897071615
vgrf_25_50,5956968701582197760,1.1963969430315133
vgrf_25_50,5956929939440378880,0.3647007977529968
vgrf_25_50,6725364081920777216,0.25707238647912717
vgrf_25_50,4045663243654534144,0.4532604127602868
vgrf_25_50,4042973906870734848,1.7047525766615355
vgrf_25_50,4037457485333768192,1.7461659647279313
vgrf_25_50,4039069850349064192,1.947081286604115
vgrf_25_50,4043119312937208832,1.1363067053179685
vgrf_25_50,4040480558132627968,0.3770054687266236
vgrf_25_50,4044730337988417024,1.3745755218829947
vgrf_25_50,4035794435190142976,0.8688153479892078
vgrf_25_50,4038883483174025216,1.303903283709988
vgrf_25_50,4040005014977977856,1.5608188484636554
vgrf_25_50,4042793174678244864,1.4322842889157477
vgrf_25_50,6728100049142125568,1.3429411156481952
vgrf_25_50,4037883988328267776,1.4219406487121555
vgrf_25_50,4048820525614172160,1.1139159292585115
vgrf_25_50,4038311530902933504,0.7275540292709475
vgrf_25_50,4041770865004658176,0.9372607630018727
vgrf_25_50,4038910657302581248,0.9090786272123639
vgrf_25_50,4040797354911146496,1.0962958208018283
vgrf_25_50,4040241345619714048,1.4225818539258026
vgrf_25_50,6727729616807288832,1.1866224631640212
vgrf_25_50,4044477935680147968,2.1146436064471557
vgrf_25_50,4045479345925456896,0.606617978255499
vgrf_25_50,6728140520580408320,1.1209733234248533
vgrf_25_50,4043338562426887168,0.9479495921243267
vgrf_25_50,5958070236076051456,1.111581098116663
vgrf_25_50,6734984263242244096,1.5236825711361857
vgrf_25_50,4046707745274577408,1.8772791187810955
vgrf_25_50,4051868681139932160,1.7415776222415915
vgrf_25_50,4076619954771580928,0.7753577787526011
vgrf_25_50,4090018332944237568,1.4377272463343989
vgrf_25_50,4048063133927735296,1.6783846229541022
vgrf_25_50,4045595280079450624,1.2039384551088357
vgrf_25_50,4052082948474116096,1.1279389650159384
vgrf_25_50,4077337592261148160,1.360698536910191
vgrf_25_50,4052867239431620096,1.364985831949562
vgrf_25_50,4045169940845839872,0.8212509540248888
vgrf_25_50,4051728523344008704,1.4917182161574738
vgrf_25_50,4052846112577356800,1.3725433635396236
vgrf_25_50,4048223284636633088,0.8606558720781672
vgrf_25_50,4049347604062443008,1.5293989719898238
vgrf_25_50,4072703356913312768,1.419614709731525
vgrf_25_50,4051672070294360064,1.4526981754511585
vgrf_25_50,4076258421599071232,0.6666722789727003
vgrf_25_50,4045106237885120000,0.6348717410470622
vgrf_25_50,4051197738526642176,0.8862087096768446
vgrf_25_50,4051913241297391104,0.7978743342733847
vgrf_25_50,4046673484273674240,0.5623024063420249
vgrf_25_50,4045590911997097984,0.9547231173197707
vgrf_25_50,4090101174291930624,0.7873411550621154
vgrf_25_50,4047778910151054336,0.9378251733344959
vgrf_25_50,4046781614372014080,0.7654942349523746
vgrf_25_50,4047985545242699264,0.9807111716967098
vgrf_25_50,4048060105877066752,0.5109596102187903
vgrf_25_50,4075777282187037696,1.570250939726661
vgrf_25_50,4072428689511745024,1.5886797411016778
vgrf_25_50,4051097854783681536,0.9322936387700782
vgrf_25_50,4046898643638994944,1.1388771833327513
vgrf_25_50,4045061909464876032,1.16647994058492
vgrf_25_50,4047503310659340800,1.4068296710891743
vgrf_25_50,4047171734838670848,1.3279871020691867
vgrf_25_50,6734972924528195584,1.480589900676906
vgrf_25_50,4072189850622128640,1.4128918646105346
vgrf_25_50,4051151417174979072,1.1891825358923436
vgrf_25_50,4045903619975906816,1.0812884308799566
vgrf_25_50,4076769698872962560,1.16843519000888
vgrf_25_50,4046356790564922880,1.273141643899549
vgrf_25_50,4051789752399538176,1.4044601213602603
vgrf_25_50,4052096687941108224,0.7678176126742258
vgrf_25_50,4045553498628908032,1.2742048845685456
vgrf_25_50,4072976383722918400,1.2845408442062256
vgrf_25_50,4073141241739766784,1.316052663623834
vgrf_25_50,4045046864250442752,1.799679186084966
vgrf_25_50,4045256626105068032,1.609158127667108
vgrf_25_50,4079156699888705536,1.2896109798277549
vgrf_25_50,4075877135975186944,1.5222748659197585
vgrf_25_50,4045260714950795776,0.7364128888658058
vgrf_25_50,4052903832553545728,0.7508728358025107
vgrf_25_50,4050578915214134784,0.8824722829985153
vgrf_25_50,4045119943061981184,0.8071238711817166
vgrf_25_50,4046663897912764928,1.0526108214873322
vgrf_25_50,4048353675502947328,1.173765761258616
vgrf_25_50,4049486967162450944,1.1529242275168805
vgrf_25_50,4047851649724254208,1.129630407872813
vgrf_25_50,6735106476499898368,1.1766912998026196
vgrf_25_50,4046707642195287040,1.2689501862760675
vgrf_25_50,4077640954395986944,0.6802393960367564
vgrf_25_50,4048132914158928896,0.8206094515595223
vgrf_25_50,4053134386395167744,0.6162601404145776
vgrf_25_50,4048488468734292992,0.7697278855950632
vgrf_25_50,4089537498407566336,0.6254177450864552
vgrf_25_50,4062567474606956032,0.46183369798793766
vgrf_25_50,4045559472836211200,0.6050074432858131
vgrf_25_50,4044685949572928000,1.9400804641216094
vgrf_25_50,4037779470377973760,1.705901447326924
vgrf_25_50,4038108224326263808,1.3932714473552277
vgrf_25_50,4051451107146635776,1.3039894261498925
vgrf_25_50,4051362763932558848,0.9262470602000562
vgrf_25_50,4049576916528840192,1.795087509413023
vgrf_25_50,4046326008661104128,1.560055440521573
vgrf_25_50,4049378763942426624,1.320564923610057
vgrf_25_50,4047156655255183872,1.1438148245579733
vgrf_25_50,4076839002470253568,1.6263625564570579
vgrf_25_50,4045177843586700800,0.8877404303831378
vgrf_25_50,4048308599874959872,1.2724667091142412
vgrf_25_50,4077716103534433792,1.190332373411723
vgrf_25_50,6736618859076261888,0.7604425051080537
vgrf_25_50,4047991047213088768,1.0371693448337604
vgrf_25_50,4077254235541222400,1.1365179340590896
vgrf_25_50,4049299706578296832,1.0712687473025613
vgrf_25_50,4075861021255479296,1.164427051761005
vgrf_25_50,4051869780651357696,1.1355667592743723
vgrf_25_50,4091026963073078272,0.8022949104409199
vgrf_25_50,4049465664121243136,0.7954328198901041
vgrf_25_50,4048133085960036864,0.6685295100363361
vgrf_25_50,4049842963981218816,0.8390489683760666
vgrf_25_50,4044854101766251008,0.9520926637052942
vgrf_25_50,4077080448346349568,0.9605459066956662
vgrf_25_50,4047466786270255104,0.444461730994512
vgrf_25_50,4072469543243300864,0.9180930833439567
vgrf_25_50,4072818157141523968,0.8705197657813601
vgrf_25_50,4047921601768536064,0.9523742363390522
vgrf_25_50,4051693515156604928,0.8877007334333586
vgrf_25_50,4076690602765250560,1.3127728425651612
vgrf_25_50,4053134012791406080,1.09570487296373
vgrf_25_50,4045021369322834944,1.205235917094812
vgrf_25_50,4089824612759253504,0.8909192362548367
vgrf_25_50,4052799859987957248,1.0405890418509003
vgrf_25_50,4072229123803607040,1.514276483638634
vgrf_25_50,4049167485881386496,1.4671439248328917
vgrf_25_50,4047715379008712704,1.0970565074639984
vgrf_25_50,4048281073352942080,1.5089251186236665
vgrf_25_50,4062953132647905792,1.0391100723359648
vgrf_25_50,4048883949324898816,0.8189625602755564
vgrf_25_50,4077172631160816128,1.081091569337249
vgrf_25_50,4047029146286904832,1.4335056117050475
vgrf_25_50,4047152252866016256,1.1203218406840374
vgrf_25_50,4045888226812107776,1.7387572647508416
vgrf_25_50,4078094575997012992,1.1996254716253885
vgrf_25_50,4052306802098707968,1.4753392579413624
vgrf_25_50,4048390199879672832,1.3319325923653471
vgrf_25_50,4049474249628716032,0.9607082930400818
vgrf_25_50,4051097403665687040,0.5933947657821297
vgrf_25_50,4045961825372104704,0.9451145090615247
vgrf_25_50,4048501942141934080,0.9523987380781052
vgrf_25_50,4045315901019307008,0.9649990206273227
vgrf_25_50,4048071826942618624,1.1194722616519233
vgrf_25_50,4051806386914658816,1.0535725218304628
vgrf_25_50,4076165959546184704,0.26340685872244235
vgrf_25_50,4077492902671867904,0.5991264956454179
vgrf_25_50,4047943695081759744,0.8715460788299233
vgrf_25_50,4047949643723141120,0.39058444027072
vgrf_25_50,4073225079515530240,0.6661633058972193
vgrf_25_50,4078137422592282112,0.7010405471341755
vgrf_25_50,4049641650274851840,1.0185569610186416
vgrf_25_50,4072987516279276544,1.2072430318130007
vgrf_25_50,4078313550621923328,1.3762574474992917
vgrf_25_50,4077135453923352064,1.1651789267835908
vgrf_25_50,4052843840453536768,1.878007471042317
vgrf_25_50,6734967323890492416,2.1193516486093924
vgrf_25_50,4044973334405989888,2.1101919251565007
vgrf_25_50,4048125836052664832,2.016891611756585
vgrf_25_50,4047934387997568000,1.6305666760523196
vgrf_25_50,4047793096350142976,1.4013014281856522
vgrf_25_50,4077933188359639040,1.8605097211396673
vgrf_25_50,4044976358063001600,1.1267616909715445
vgrf_25_50,4046541272346436608,1.5360720567014658
vgrf_25_50,4045167123347060736,1.1574104458383425
