source_id,R_peri_kpc_4gyr,R_peri_kpc_8gyr,R_peri_kpc_delta_8minus4,R_peri_kpc_abs_delta,R_apo_kpc_4gyr,R_apo_kpc_8gyr,R_apo_kpc_delta_8minus4,R_apo_kpc_abs_delta,z_max_kpc_4gyr,z_max_kpc_8gyr,z_max_kpc_delta_8minus4,z_max_kpc_abs_delta
1344863597361993984,0.22742153920267932,0.23047363193287324,0.0030520927301939116,0.0030520927301939116,7.642944812774658,7.642263353796308,-0.0006814589783505909,0.0006814589783505909,3.625809669494629,3.6287741661071777,0.002964496612548828,0.002964496612548828
1347177897539700736,0.18151424846462635,0.184179794924452,0.0026655464598256406,0.0026655464598256406,8.085309028625488,8.090574736867243,0.005265708241754652,0.005265708241754652,4.161900997161865,4.1510844230651855,-0.010816574096679688,0.010816574096679688
1362491586253153408,0.1137285919842654,0.11926710000539584,0.005538508021130442,0.005538508021130442,8.484837532043457,8.481988302431448,-0.002849229612008841,0.002849229612008841,3.158080577850342,3.158008098602295,-7.2479248046875e-05,7.2479248046875e-05
1444930322403826304,0.13779783081451277,0.1462153081574935,0.008417477342980734,0.008417477342980734,8.170536041259766,8.175607320740598,0.0050712794808323025,0.0050712794808323025,4.222024917602539,4.253978252410889,0.03195333480834961,0.03195333480834961
1663528863390894080,0.12940994457483662,0.1303674410843413,0.0009574965095046906,0.0009574965095046906,8.938326835632324,8.93634488890759,-0.00198194672473484,0.00198194672473484,3.3353254795074463,3.3346612453460693,-0.0006642341613769531,0.0006642341613769531
1718009565763783680,0.10552801273262027,0.11076272358131309,0.005234710848692814,0.005234710848692814,10.235426902770996,10.235059773524146,-0.00036712924685033954,0.00036712924685033954,4.187966346740723,4.189894676208496,0.0019283294677734375,0.0019283294677734375
1747918854725040896,0.1799948795686795,0.18246089259548395,0.0024660130268044644,0.0024660130268044644,7.9496612548828125,7.949231768518347,-0.0004294863644656033,0.0004294863644656033,4.115636348724365,4.110836505889893,-0.004799842834472656,0.004799842834472656
1772492325424795904,0.02717606728393651,0.027897562504852605,0.0007214952209160935,0.0007214952209160935,7.73357629776001,7.733576361522033,6.376202321689561e-08,6.376202321689561e-08,3.6133248805999756,3.7310662269592285,0.11774134635925293,0.11774134635925293
1846633734516771840,0.03814795739325355,0.038216975231238605,6.901783798505395e-05,6.901783798505395e-05,7.956934452056885,7.999155444104281,0.0422209920473966,0.0422209920473966,4.341627597808838,4.33925199508667,-0.0023756027221679688,0.0023756027221679688
1853427857385706496,0.1269447659413537,0.12693121759819154,-1.3548343162167464e-05,1.3548343162167464e-05,8.83950424194336,8.835276883678478,-0.004227358264881076,0.004227358264881076,4.27769660949707,4.278670310974121,0.0009737014770507812,0.0009737014770507812
1863195815616129536,0.08236827976164401,0.08555755538028115,0.003189275618637133,0.003189275618637133,7.891514301300049,7.897851251674154,0.006336950374104866,0.006336950374104866,4.122066020965576,4.138796806335449,0.016730785369873047,0.016730785369873047
1864137238090044160,0.13915766078253933,0.14393304166589851,0.004775380883359187,0.004775380883359187,8.05831241607666,8.054922879144456,-0.003389536932203896,0.003389536932203896,4.016149997711182,4.1554412841796875,0.13929128646850586,0.13929128646850586
1871905145997313280,0.28965660329483395,0.30584600138217144,0.016189398087337492,0.016189398087337492,8.687786102294922,8.687786183119277,8.082435520861964e-08,8.082435520861964e-08,4.483730316162109,4.4811859130859375,-0.002544403076171875,0.002544403076171875
1926255277061978624,0.04671581920315223,0.04899221311236296,0.002276393909210729,0.002276393909210729,9.0870943069458,9.155165006251346,0.06807069930554555,0.06807069930554555,4.688923358917236,4.7479963302612305,0.05907297134399414,0.05907297134399414
1958311371069950080,0.10169612041151177,0.11967735280120208,0.017981232389690308,0.017981232389690308,8.224005699157715,8.22212085302623,-0.0018848461314853182,0.0018848461314853182,4.108556747436523,4.104801654815674,-0.0037550926208496094,0.0037550926208496094
1994900983444750848,0.19082864181014159,0.20185662526954995,0.011027983459408364,0.011027983459408364,10.252490997314453,10.25241921817489,-7.177913956368798e-05,7.177913956368798e-05,5.134665012359619,5.302740573883057,0.1680755615234375,0.1680755615234375
2000611267027733632,0.22411955124894167,0.23175400969262094,0.007634458443679271,0.007634458443679271,10.433098793029785,10.43161082951371,-0.0014879635160749416,0.0014879635160749416,4.545029640197754,4.822968482971191,0.2779388427734375,0.2779388427734375
2067929587982279552,0.17976112647548967,0.18029640488372659,0.0005352784082369166,0.0005352784082369166,8.072416305541992,8.07241165699223,-4.648549762009679e-06,4.648549762009679e-06,0.11717507243156433,0.11858334392309189,0.0014082714915275574,0.0014082714915275574
2074704228890789504,0.10844782902199787,0.12335314533828144,0.01490531631628357,0.01490531631628357,8.21628475189209,8.210114687560774,-0.006170064331316283,0.006170064331316283,4.328732967376709,4.328510761260986,-0.00022220611572265625,0.00022220611572265625
2096996208656812160,0.2648885757522436,0.2654412688935012,0.0005526931412576097,0.0005526931412576097,7.771293640136719,7.770201656124455,-0.0010919840122634028,0.0010919840122634028,3.3516619205474854,3.3529698848724365,0.0013079643249511719,0.0013079643249511719
2100351230949905280,0.16968822729707497,0.1858873025087244,0.016199075211649427,0.016199075211649427,7.82705545425415,7.81983605900286,-0.00721939525129045,0.00721939525129045,3.951188087463379,3.9398560523986816,-0.011332035064697266,0.011332035064697266
2135290927342520448,0.3506635196658168,0.3528832835958719,0.0022197639300550742,0.0022197639300550742,11.205345153808594,11.201854828285967,-0.003490325522626847,0.003490325522626847,4.788757801055908,4.867069244384766,0.07831144332885742,0.07831144332885742
2140901838255266688,0.25025533951686146,0.2503773174332352,0.00012197791637375,0.00012197791637375,8.174817085266113,8.174474510209036,-0.00034257505707735447,0.00034257505707735447,3.857719898223877,4.170303821563721,0.31258392333984375,0.31258392333984375
2145508517097287936,0.05365513876589637,0.06752106326102025,0.013865924495123881,0.013865924495123881,8.26017951965332,8.262755074820701,0.0025755551673807275,0.0025755551673807275,4.276545524597168,4.220897197723389,-0.0556483268737793,0.0556483268737793
2281103241675421824,0.21070798456498127,0.2029067435509599,-0.007801241014021382,0.007801241014021382,11.862817764282227,12.002072378881198,0.13925461459897193,0.13925461459897193,5.537008762359619,5.611196994781494,0.074188232421875,0.074188232421875
2308195315557676416,0.02919454912176832,0.03024391021654187,0.0010493610947735488,0.0010493610947735488,7.664427757263184,7.663743535095424,-0.0006842221677594296,0.0006842221677594296,2.7060599327087402,2.706070899963379,1.0967254638671875e-05,1.0967254638671875e-05
2560193656837956864,0.049008247994734355,0.05399454191236726,0.004986293917632903,0.004986293917632903,8.397109985351562,8.391168483166345,-0.0059415021852178285,0.0059415021852178285,4.386507511138916,4.395101547241211,0.008594036102294922,0.008594036102294922
2639947316874830848,0.1451306775240353,0.1563686693929887,0.011237991868953412,0.011237991868953412,8.264815330505371,8.261845935926667,-0.0029693945787041542,0.0029693945787041542,4.153526306152344,4.152689456939697,-0.0008368492126464844,0.0008368492126464844
2729064001321068160,0.021279099220954948,0.02417557669946139,0.002896477478506441,0.002896477478506441,7.831564426422119,8.023853231767147,0.19228880534502757,0.19228880534502757,3.2780344486236572,3.821361780166626,0.5433273315429688,0.5433273315429688
2739862584191154688,0.10669660858877665,0.1064773236679204,-0.0002192849208562525,0.0002192849208562525,8.294662475585938,8.3928637095081,0.09820123392216296,0.09820123392216296,4.463611125946045,4.463011741638184,-0.0005993843078613281,0.0005993843078613281
2826770250994112512,0.2465272097854473,0.25907437144007067,0.012547161654623384,0.012547161654623384,8.491620063781738,8.488219241544945,-0.0034008222367933882,0.0034008222367933882,4.351863861083984,4.301525115966797,-0.0503387451171875,0.0503387451171875
2826770250994112640,0.16847391621735644,0.1739478567903721,0.005473940573015673,0.005473940573015673,8.469486236572266,8.469486367595598,1.310233326279331e-07,1.310233326279331e-07,4.000619411468506,3.9937081336975098,-0.006911277770996094,0.006911277770996094
2844072990602159872,0.06265637317141423,0.06628320952514631,0.0036268363537320797,0.0036268363537320797,8.32634449005127,8.319677093884362,-0.00666739616690748,0.00666739616690748,4.363503932952881,4.380748271942139,0.017244338989257812,0.017244338989257812
2871996462779346304,0.11250443734811946,0.11450975669209264,0.002005319343973175,0.002005319343973175,9.366721153259277,9.369698397486525,0.002977244227247766,0.002977244227247766,4.405594825744629,4.412055015563965,0.0064601898193359375,0.0064601898193359375
2896872638481186560,0.11788228075443574,0.12013830865891512,0.002256027904479374,0.002256027904479374,9.90748119354248,9.906738671639706,-0.0007425219027741292,0.0007425219027741292,4.285593032836914,4.29118537902832,0.00559234619140625,0.00559234619140625
2960024944247308288,0.1992564397334395,0.2069585095008017,0.00770206976736218,0.00770206976736218,8.407561302185059,8.407560139702491,-1.16248256709639e-06,1.16248256709639e-06,4.032447338104248,4.407648086547852,0.3752007484436035,0.3752007484436035
