eccentricity_smooth_df_mock
0.9346250989861834
0.9285661537155173
0.9961314052843804
0.8902715241021028
0.8909921455409415
0.9252759416637452
0.9503200207012903
0.9966062351989369
0.968158752215319
0.8800842464542221
0.9249787131160707
0.9997951295368651
0.9280234817224833
0.9860676765993396
0.953355794351564
0.8705990047647435
0.9912420202593135
0.9200919588073628
0.9153209373079929
0.9808055680618557
0.9995751167351954
0.9821720077576978
0.9274437409551365
0.8968735184164051
0.9285661537155173
0.9468774486563781
0.9575798550943371
0.9740098911155572
0.9911400763580969
0.9912420202593135
0.9077845221890299
0.953355794351564
0.9727131518383861
0.8786441705069412
0.9570135410931232
0.8714217227917069
0.9700789410476236
0.9023152447170593
0.8945648530790885
0.9361826453664014
0.8801289501389058
0.9663475820170354
0.9346250989861834
0.9663475820170354
0.985026285648505
0.9133634739746431
0.8931295435460533
0.9860676765993396
0.9575798550943371
0.9083402330713779
0.9822694765816429
0.8770959018898572
0.8860660515865936
0.9503200207012903
0.9271260543191988
0.9780058397508563
0.9897527985230582
0.9246563188403117
0.9053988899868286
0.9411909588089469
0.9421190634652711
0.9689971620667928
0.8647835089274846
0.9083402330713779
0.9061812068594487
0.9442173981703387
0.9819553582460953
0.8850622383096959
0.9176789613325513
0.9325625964709165
0.9782525141611054
0.9442173981703387
0.90892639792521
0.9301392621055189
0.871859397906523
0.8438556802502372
0.9711173059357749
0.9492994893848448
0.8929922769186445
0.9214049075765088
0.9225300074696069
0.9961314052843804
0.9100761305775769
0.9346250989861834
0.9174152695282218
0.9301392621055189
0.9886253646409384
0.9970221727506435
0.8653299127358116
0.9651614955044977
0.9711173059357749
0.9202072925856836
0.8860660515865936
0.926215114181542
0.9450930470594512
0.9841805978352862
0.9053988899868286
0.9266866088438857
0.8801289501389058
0.9325625964709165
0.9936324752094833
0.9214049075765088
0.8991670227189551
0.9450930470594512
0.9525855346613891
0.9301392621055189
0.9176789613325513
0.9740715530562459
0.8714217227917069
0.9708417190150465
0.9835977937754337
0.891336053569772
0.8968735184164051
0.8909921455409415
0.9307674598775251
0.913744301034525
0.9442173981703387
0.9965014922510237
0.9895037700645102
0.9715325601809581
0.9307674598775251
0.8842994021897282
0.8841030151905844
0.992799492613016
0.9214049075765088
0.8922878066515075
0.89639663909543
0.9616473177342819
0.9126264567304802
0.9565186435941222
0.9496748745368717
0.995188664857656
0.9027999943285333
0.9570135410931232
0.8968735184164051
0.985026285648505
0.9880374813019881
0.9727131518383861
0.9909969697200921
0.9307901848629218
0.9525855346613891
0.8984011179374607
0.8786441705069412
0.8743330689237887
0.9968529514178439
0.985026285648505
0.9067041036573238
0.9870156657101166
0.9504237444377257
0.9966212873248249
0.9442173981703387
0.9717302392237731
0.9109572005803876
0.914803023996711
0.9232219350046539
0.9852308335547126
0.901044268688305
0.8929922769186445
0.9970221727506435
0.9271260543191988
0.9976322320851223
0.9266866088438857
0.8983941251144376
0.9869571987994125
0.9909060721505224
0.9202072925856836
0.89639663909543
0.9740098911155572
0.9421190634652711
0.8991670227189551
0.9663475820170354
0.8801289501389058
0.9867954404404741
0.9623108266645347
0.9986037693351113
0.9516037073088967
0.9539111144648786
0.9992601611425186
0.8438556802502372
0.9966062351989369
0.9285661537155173
0.9782525141611054
0.9987187479792128
0.9468774486563781
0.8920449560519828
0.9399095074983287
0.9587375266961278
0.9196476625104555
0.9122405855093143
0.90892639792521
0.9987187479792128
0.896330636215843
0.9176789613325513
0.9727131518383861
0.9214439050506819
0.925425185475977
0.9525855346613891
0.9271260543191988
0.9468774486563781
0.9023152447170593
0.9664416447831996
0.8526030653433846
0.9912420202593135
0.9399095074983287
0.9246563188403117
0.9965014922510237
0.8994277623215149
0.8984011179374607
0.8798100209691696
0.8945648530790885
0.9860676765993396
0.9389649719919659
0.8839152526275863
0.8786441705069412
0.9558555233062408
0.898088015982967
0.9909969697200921
0.9740098911155572
0.9656547520542331
0.9355819507226893
0.9566839496678465
0.9160447591604476
0.9305967520232495
0.9340748691037222
0.9087848839044039
0.8994684798853327
0.9863920998694703
0.9976322320851223
0.9393723794694042
0.9330554882734136
0.919305342760728
0.9570135410931232
0.992799492613016
0.9450930470594512
0.926215114181542
0.9232219350046539
0.9629338297047699
0.9927688384603326
0.9214049075765088
0.9663475820170354
0.9895037700645102
0.9077845221890299
0.9361826453664014
0.922264034990278
0.9566839496678465
0.9587375266961278
0.8985550857031355
0.9288875326643836
0.8714217227917069
0.9369005732796649
0.9866664742010586
0.9184459258986936
0.8484204414459122
0.9274437409551365
0.9989031607970755
0.9421190634652711
0.9252759416637452
0.9171974930837841
0.9285661537155173
0.9845553901873361
0.9221170304177181
0.901044268688305
0.8994684798853327
0.913744301034525
0.9566647702919799
0.982295980796243
0.9744606668272563
0.9399847305620953
0.9758009408038887
0.9566839496678465
0.9285661537155173
0.8798100209691696
0.878608858209518
0.919305342760728
0.898088015982967
0.9740098911155572
0.908800834893093
0.9340748691037222
0.9643572810101729
0.9657670336552696
0.9083402330713779
0.9423299711260796
0.9535040386415301
0.8984011179374607
0.8800842464542221
0.9867954404404741
0.9280234817224833
0.9202072925856836
0.8985550857031355
0.9965014922510237
0.9525855346613891
0.9739155663702445
0.9305967520232495
0.8577355107835327
0.992468037112989
0.8842994021897282
0.9808055680618557
0.9065742870726458
0.9361826453664014
0.9902036285152721
0.8743330689237887
0.979479066500863
0.9808055680618557
0.9966143960970041
0.9870978154735888
0.8994684798853327
0.9961314052843804
0.9406801804345725
0.8920449560519828
0.9267346489384886
0.9028389340303112
0.9496040189354051
0.9288875326643836
0.9870978154735888
0.8577355107835327
0.8968735184164051
0.9623108266645347
0.9262935225948433
0.8779792081815454
0.9758009408038887
0.8842994021897282
0.9819553582460953
0.9863920998694703
0.9765015352406927
0.9869571987994125
0.9398085452453117
0.9421190634652711
0.9602053590909954
0.9591225260843731
0.8842994021897282
0.9060421899083009
0.9487833452389205
0.9278792411960656
0.9379422309752575
0.9176789613325513
0.9727131518383861
0.926215114181542
0.9897527985230582
0.8842994021897282
0.9307901848629218
