source_id,tier,J_R_catalogue,J_z_catalogue,J_phi_catalogue,J_R_timeavg,J_z_timeavg,J_phi_timeavg,J_R_fracdiff,J_z_fracdiff,J_phi_fracdiff,action_max_fracdiff,action_reliability_flag
4482408125594381184,B,465.3092605152541,20.38836145374936,26.959213657354482,417.792571635298,80.56791214161743,26.95921326922604,0.11373272792756756,0.7469419163064331,1.439687566215144e-08,0.7469419163064331,sampled_poor
4372608759839749376,C,296.40571341757686,59.438469407972164,26.444799572122903,307.58315978411895,58.2977763739301,26.444799868751833,0.03633959146003674,0.01956666454523927,1.1216909596271614e-08,0.03633959146003674,sampled_ok
4049838158028311424,C,178.95254531195928,20.533266769569074,11.026141236179056,177.33513427342888,26.979606830353173,11.026141175519847,0.009120646312741152,0.23893380290226096,5.501399650663095e-09,0.23893380290226096,sampled_caution
6717568651857762304,C,120.64661610068345,190.64213544140472,-4.366800052410095,181.87424726705393,137.40933690545327,-4.3667995795529295,0.33664816259812347,0.3874030668860526,1.0828460460643238e-07,0.3874030668860526,sampled_caution
6865189907638173952,B,294.03720609745085,108.37462249157443,7.572213053209723,347.79181615209774,65.4492500287413,7.572213514990683,0.15455973245540286,0.6558573619099215,6.098361573332338e-08,0.6558573619099215,sampled_poor
3168941121415464704,A,763.0214544276129,2.555277214522487,-38.21813261594159,695.8509618981301,69.8543110679016,-38.218132663742395,0.09652999881793117,0.9634199067250317,1.250736233926891e-09,0.9634199067250317,sampled_poor
4045426191412981632,C,208.99409601046577,27.20725714531725,20.596492024602146,205.5253365689157,36.27300383290559,20.596491744655893,0.01687752711883749,0.24993096048373617,1.3591938681421898e-08,0.24993096048373617,sampled_caution
6209253362502782464,B,594.7071976266157,5.886129842139321,-13.975394816057666,511.03990845555734,101.50368522722012,-13.97539237733016,0.16371967783086447,0.9420106784402656,1.745015410168979e-07,0.9420106784402656,sampled_poor
6648152428350894848,C,255.11085038338268,125.51988763324675,0.2926227758397505,322.60746989384086,65.87782378169156,0.29262291237307664,0.20922212226725256,0.9053435652215734,1.3653332614493863e-07,0.9053435652215734,sampled_poor
722905328777590784,C,846.8700963238381,122.72763049268758,-2.6156545043249513,889.2224564283352,89.82085486957713,-2.6156542547900123,0.04762853186885351,0.36636008052798186,9.54005822739125e-08,0.36636008052798186,sampled_caution
4046672144244076160,C,121.334003460263,78.70513232284742,11.194534280955764,160.7188072805757,37.69220644398215,11.19453431044391,0.24505410714974055,1.0881009563560133,2.6341556014015754e-09,1.0881009563560133,sampled_poor
4186954404726221184,C,326.90872374826534,53.9576075606059,-14.929923826408594,331.7005553794065,61.4899156126979,-14.929924191544666,0.014446257485641453,0.1224966399293049,2.4456659511745552e-08,0.1224966399293049,sampled_ok
4796586598199456000,A,789.8511270671559,62.39060414953166,52.494730147410614,769.9021928724028,90.65514769562701,52.494730092765934,0.025910998019535756,0.3117809000873622,1.0409555358332153e-09,0.3117809000873622,sampled_caution
4130887278868131072,C,212.76106365548048,92.72993931863626,5.440213326806734,260.15292011639417,49.9081963901897,5.440213455639731,0.18216922739022207,0.858010227291321,2.3681607101263563e-08,0.858010227291321,sampled_poor
