source_id,tier,x_current_kpc,y_current_kpc,z_current_kpc,R_current_kpc,x_peri_kpc,y_peri_kpc,z_peri_kpc,R_peri_kpc,x_apo_kpc,y_apo_kpc,z_apo_kpc,R_apo_kpc,x_zmax_kpc,y_zmax_kpc,z_zmax_kpc,R_zmax_kpc,abs_zmax_kpc
1454381071520615168,A,-7.765107775674044,0.5638059915158665,2.2925657534059454,7.785549175485483,-0.07819528877735138,0.02708658203482628,-0.7800612449645996,0.08275377005338669,-7.76510763168335,0.5638059973716736,2.2925658226013184,7.785549163818359,-2.1114745140075684,7.188975811004639,2.8252391815185547,7.492642879486084,2.8252391815185547
4098367886797895552,C,-3.2717936728021377,1.3357820242238119,-0.5873789917674381,3.5339704941648233,0.005330973770469427,-0.02237575687468052,0.09069958329200745,0.023002037778496742,3.685208320617676,-0.15099690854549408,-0.20906797051429749,3.688300371170044,-0.9826483726501465,-2.2973268032073975,-1.8313002586364746,2.4986612796783447,1.8313002586364746
2564595173682576256,C,-10.38612402925704,2.3302017340981775,-4.809407816240337,10.64431362149315,-0.10557575523853302,0.007411994505673647,0.598955512046814,0.10583561658859253,3.988825559616089,-11.117080688476562,-2.092109203338623,11.811020851135254,-10.386123657226562,2.3302016258239746,-4.809407711029053,10.644312858581543,4.809407711029053
1246301072944807168,C,-6.534732540059096,0.4190960558225647,4.904801614225862,6.548157822938696,-0.03221403434872627,0.006971837021410465,-0.03135397657752037,0.03295983374118805,-3.545381546020508,8.206725120544434,0.6048661470413208,8.939802169799805,-6.5351104736328125,0.418567955493927,4.9048991203308105,6.548501014709473,4.9048991203308105
4627302725674241536,B,-7.241716906402268,-2.330908454229686,-1.8943478563282594,7.6076013285707775,0.01890992559492588,-0.011567764915525913,0.6909161806106567,0.0221675094217062,5.577097415924072,5.1763434410095215,-1.8915681838989258,7.609109401702881,-6.553609848022461,-2.3875203132629395,-3.017425060272217,6.974959373474121,3.017425060272217
1605770800325684992,A,-8.184305007342152,0.581964683346059,0.9035306950579008,8.204969917426139,0.054649073630571365,-0.02395770512521267,-0.018597859889268875,0.059669867157936096,2.284630298614502,7.983664512634277,-0.1918162852525711,8.304121971130371,-4.388617992401123,-4.414637565612793,-4.300173282623291,6.2248687744140625,4.300173282623291
4403308915493808000,C,-3.540146298957996,0.535334441893068,3.629058633733447,3.5803936630911077,0.00402632774785161,0.04210010915994644,0.12979601323604584,0.04229220375418663,-0.0005084600416012108,5.349737644195557,-0.1186574324965477,5.349737644195557,-2.199496030807495,-2.0659871101379395,-3.978053092956543,3.0176291465759277,3.978053092956543
4080139491484995456,C,-2.7291925305475107,1.33344164757343,-0.7439574634227707,3.0375250610126114,-0.017416713759303093,0.016023078933358192,0.35872384905815125,0.023666029796004295,-0.6296721696853638,-2.9754397869110107,-0.7391321659088135,3.04133677482605,-2.6038429737091064,0.7758370041847229,-1.1704903841018677,2.7169692516326904,1.1704903841018677
4823853627575696768,B,-12.199446443843728,-6.8985087243551515,-5.960771291139338,14.014846276581686,-0.012795906513929367,-0.13559573888778687,0.5337883234024048,0.13619816303253174,-11.836785316467285,9.710515022277832,-2.359119415283203,15.3102445602417,6.492850303649902,12.377341270446777,-6.038488864898682,13.976969718933105,6.038488864898682
4045563527285331584,C,-1.224513187631479,0.06554052594246605,-1.0421186612504632,1.226265920273503,-0.021199539303779602,0.00860655214637518,0.23996371030807495,0.02287997305393219,-0.15363018214702606,-1.7037017345428467,0.0014039649395272136,1.7106144428253174,0.02215583063662052,1.0030430555343628,1.1752413511276245,1.003287672996521,1.1752413511276245
