source_id,P_forward_below_25,P_latent_below_25,delta_P
2067806477040504192,0.8415,0.2981190844487145,-0.5433809155512855
4419118312148954240,0.65,0.1940360312183686,-0.4559639687816314
6707982765897294080,0.7365,0.2242736378252883,-0.5122263621747117
4136403086336551168,0.762,0.2993522619503704,-0.4626477380496296
1846633734516771840,1.0,1.0,0.0
1111648900414688768,0.8105,0.32530532207985524,-0.48519467792014476
4775380798470634112,0.7345,0.20080725077665837,-0.5336927492233416
4991818081849977984,0.46,0.11430938463095677,-0.3456906153690432
845653054556641280,0.8325,0.2803806351077454,-0.5521193648922547
5178116823799476608,0.356,0.07668250104007361,-0.27931749895992636
5923244343452644736,0.603,0.12991343805448335,-0.4730865619455166
4240021440094368128,0.8255,0.29780950632221376,-0.5276904936777862
4123487466918347904,0.7395,0.2917822639326456,-0.44771773606735443
2884470147318511104,0.826,0.418264264257809,-0.40773573574219096
1697445537228565248,0.9325,0.6138988885736952,-0.31860111142630476
4038017926970566528,0.584,0.14287540983213945,-0.44112459016786054
6849260148812422400,0.9995,0.9948189551815787,-0.004681044818421354
3582334231916457728,0.829,0.3843879742849757,-0.4446120257150243
4073590598386404480,0.59,0.13926524058366135,-0.4507347594163386
5045570250395862784,0.6855,0.205767090169723,-0.479732909830277
6327275181141353984,0.6285,0.12439137246782556,-0.5041086275321744
6733415324537129984,0.685,0.15569611737659447,-0.5293038826234056
2261071037466684288,0.891,0.5493802865934247,-0.34161971340657526
6729428671475801984,0.6875,0.2143515619804635,-0.4731484380195365
4123672116155038848,0.5725,0.09902275902058472,-0.4734772409794153
4657255866327694336,0.9455,0.7771163777973882,-0.16838362220261183
3641934737167858432,0.7475,0.208497468557089,-0.539002531442911
523562736800603392,0.99,0.9253669206976963,-0.06463307930230366
6648330927187267200,0.7345,0.2294150288225675,-0.5050849711774326
6637312446288486016,0.883,0.34609572278643413,-0.5369042772135659
4112655451932785152,0.563,0.10427812754204892,-0.45872187245795104
4735913897311324928,0.8255,0.4958148028553172,-0.3296851971446828
1362491586253153408,0.9765,0.8499145960107701,-0.1265854039892299
6728019303748754944,0.6025,0.16463874641415155,-0.4378612535858485
6358856797224069632,0.876,0.520046942544278,-0.35595305745572203
1446401812558862336,0.8175,0.3579953069042462,-0.4595046930957538
4409488269621527168,0.5955,0.16443914362560771,-0.4310608563743923
1289705840640686720,0.917,0.5172659523536909,-0.39973404764630915
6872017634330137728,0.6725,0.18017398524791062,-0.49232601475208937
6295959475074414336,0.4415,0.0942051753866827,-0.3472948246133173
6730360988619748736,0.585,0.16349521137857403,-0.42150478862142593
4991186859097037696,0.5845,0.14344077201369407,-0.4410592279863059
4052928468486868992,0.625,0.16608493546604483,-0.45891506453395514
4108780090138109568,0.593,0.11931712472949488,-0.4736828752705051
6307957002359769088,0.6715,0.21667699545352245,-0.4548230045464775
5871390894093751936,0.859,0.39718846718598766,-0.4618115328140123
3633321094356546560,0.754,0.24087853139821708,-0.5131214686017829
4656999508279668992,0.994,0.9735236067463995,-0.02047639325360051
5436609293074804224,1.0,1.0000000000000002,2.220446049250313e-16
5502772847653534464,0.9165,0.6017744203149016,-0.3147255796850984
344945698470784768,0.7235,0.23374985288073902,-0.489750147119261
5851731901072907136,0.5605,0.14631571388002249,-0.4141842861199775
5999863605076694016,0.9245,0.6076437262833723,-0.3168562737166277
1181868248447866368,0.6935,0.20124334574906239,-0.4922566542509376
6280536488033208576,0.994,0.9715564660376305,-0.022443533962369533
3529967585461145088,0.786,0.25997223810191544,-0.5260277618980846
4197770193232802048,0.7855,0.274089239621825,-0.511410760378175
6590130409473313792,0.745,0.2104631853222117,-0.5345368146777882
6587690971127261056,0.7895,0.2912811762040444,-0.49821882379595556
77358206452039808,0.975,0.8194075340251343,-0.15559246597486565
1810259175468206464,0.6115,0.12738234528392173,-0.4841176547160783
