source_id,tier,vgrf_default_exact,rect_t_min_myr_p16,rect_t_min_myr_p50,rect_t_min_myr_p84,rect_abs_t_min_myr_p50,rect_d_min_pc_p16,rect_d_min_pc_p50,rect_d_min_pc_p84,v_radial_sph_kms_p50,p_rect_past,p_rect_near_now,p_rect_future,p_rect_d_lt_100_pc,p_rect_d_lt_500_pc,p_rect_d_lt_1000_pc
1896464151243451904,A,17.763301266641896,380.84675776967725,417.5974136106787,444.84808131138914,417.5974136106787,1940.885923505992,2871.3972034745184,3803.2952555273855,-16.738238342695187,0.0,0.0,1.0,0.0004,0.0046,0.0216
4920303887074862080,B,19.64574771707164,275.93277997332206,356.7073897486721,396.82946568382823,356.7073897486721,984.1184983528542,2902.1928040547027,4716.691277249754,-18.39845885630421,0.0,0.0,1.0,0.0024,0.0582,0.1628
523562736800603392,A,12.563714586156236,-947.4405797188542,-663.6794184051506,-466.7102745196928,663.7000356571426,1722.8423669343783,2948.564159336439,4629.831611501214,12.13806115636142,0.9948,0.0008,0.0044,0.0,0.0,0.0172
4185203604269449984,A,6.479498583050538,-395.71692707113095,-176.47037619638155,90.04427165615466,176.47037619638155,1961.3908377725697,3089.6841519803056,3843.423734351231,3.680531465041164,0.6594,0.0152,0.3254,0.0,0.0004,0.0068
4531600000954205184,A,12.637387513017366,-612.8539057543774,-382.866879260233,-259.88562061331544,384.86035761201134,1764.438534642201,3091.240202454451,5432.954490227255,12.349392529925534,0.9784,0.0014,0.0202,0.0004,0.0034,0.018
5816984206839975168,B,6.346834120869756,-450.2906391858232,-194.65849781899456,198.6803440755491,258.77586699639403,2250.04128116017,3105.3049517320824,4916.183112102657,5.5755252777759265,0.7342,0.0062,0.2596,0.0,0.0,0.0004
2162560426318113152,B,21.06207210070535,268.04398842082855,342.579855775631,389.27425946814355,342.579855775631,1520.6033062231122,3165.723985907519,4928.20566044894,-19.509098103000433,0.0,0.0,1.0,0.0002,0.0084,0.0564
6249378248352660864,B,14.327175785405348,78.86592188999457,179.90484727442876,272.18873722785145,179.90484727442876,2219.005840855247,3205.37819053601,3962.1596333402726,-12.010009562034472,0.0,0.001,0.999,0.0,0.0,0.0012
6290321729203054720,B,14.914928839149727,170.06349547570844,309.06166821011095,433.3544434238029,309.06166821011095,1726.9092372755422,3269.1496233855196,4654.295337501947,-14.411383325817706,0.0,0.0012,0.9988,0.0004,0.0124,0.0522
1933567583442178304,A,20.974035784393863,396.0130616562363,441.87388586863284,460.62740988228506,441.87388586863284,2088.684067057968,3304.710548383063,5525.487444237775,-20.07839036219122,0.0,0.0,1.0,0.0,0.0018,0.0132
47180254402996480,A,14.483941806273464,413.05782892152877,568.654546317213,690.9804843602831,568.654546317213,1503.6212578642062,3325.382331710798,5797.455976060413,-13.92109037566167,0.0,0.0,1.0,0.0,0.0054,0.0406
4482408125594381184,B,9.641867289997032,144.33384708185187,328.130306575282,724.1473852708341,380.3745726754912,2057.1638863245175,3366.273830741513,5011.182761713791,-8.40775218796233,0.1316,0.0016,0.8668,0.0,0.0048,0.0176
1733702792147740416,A,16.676898708100612,-396.5300753753137,-340.24627604168427,-249.47974233616492,340.24627604168427,2079.575104913674,3369.2749515746855,5423.180985586255,15.5416601464011,0.9978,0.0018,0.0004,0.0,0.0068,0.029
4519428475969901312,B,13.413617897983162,-443.8208163340251,-295.4559354220751,158.6217238036959,323.92318931544236,2246.021213074348,3396.2210000108707,5880.194568576873,11.521583710542004,0.8068,0.0046,0.1886,0.0,0.0,0.0014
2801519382344973824,A,17.16868328091926,-518.9823528745919,-421.7798239701897,-340.4480016440356,421.7798239701897,2212.4233708868555,3536.0950518325417,4888.675817459587,15.931091743885657,1.0,0.0,0.0,0.0002,0.0056,0.0244
6658176504057927808,B,20.01318548866653,178.5297372373347,219.45531180812915,249.19832657677946,219.45531180812915,3320.7397499496133,3598.5967876148297,4274.432091057962,-16.642298421150976,0.0,0.0,1.0,0.0,0.0,0.0
5499247057459764608,A,10.288099842567757,613.338429598989,845.9929477592367,943.4241823498563,845.9929477592367,1724.4975632256665,3621.933311262993,6175.390762372478,-10.221232463477845,0.0,0.0,1.0,0.0,0.0,0.0194
6637312446288486016,B,10.447414191038716,78.81539825460021,228.22543532590618,621.6503713058388,228.77510528231488,2218.1452124024927,3647.539411487183,4497.8787553970915,-8.580884446853787,0.12,0.006,0.874,0.0,0.008,0.0332
6108497003152436096,B,6.493957932856232,-592.5628341889756,-253.25054122850895,207.7662997767611,287.04519038262765,2266.752000166846,3679.0619255011675,5852.790264563655,5.746412379978898,0.698,0.0054,0.2966,0.0,0.0034,0.016
1284502779818086528,A,9.942631609045058,-779.3474324795193,-669.1406280065696,-474.8336328517641,669.1406280065696,2354.65080788496,3686.317982263203,5286.484249134789,9.08146755677478,1.0,0.0,0.0,0.0,0.0012,0.011
5816620749528020224,B,12.814838369614082,-264.2602261625563,-192.13238796890056,70.00620498159623,192.13238796890056,1396.0558518554715,3697.8751110168814,4859.869006130472,8.532796932412236,0.7444,0.0194,0.2362,0.0,0.0,0.0536
2221777481188424320,A,14.620955288550755,-535.8131327140087,-470.5764285487596,-380.9813578571252,470.5764285487596,3229.2707568415244,3703.7054488133817,4844.73206281194,13.659250869289954,1.0,0.0,0.0,0.0,0.0,0.0
4395596661758440960,B,9.495538221632234,102.68719173211394,263.14242319787655,430.3317816734947,263.14242319787655,2593.831879533417,3721.395821087428,4499.9812442191005,-8.378770742221215,0.0,0.0,1.0,0.0,0.0,0.0
2636202341615075456,A,14.437563918418244,292.4885673594717,443.06524061432947,551.9848638569234,443.06524061432947,2001.1009839634908,3771.158559464941,5477.67668919298,-13.901056561973187,0.0,0.0,1.0,0.0012,0.0096,0.0412
6865189907638173952,B,6.9164297324372015,-327.53666386951676,-137.38174863348192,60.95212229975887,137.38174863348192,3330.863924357473,3783.5637692975897,4253.210574562195,4.499581654865182,0.6968,0.0144,0.2888,0.0,0.0,0.0
4469009098941937408,B,6.424374926398705,-53.448967138089365,289.18532114255436,626.3738735282756,299.3794626319437,2211.9766690190945,3861.594342172397,5842.988735088497,-6.315453984429759,0.1904,0.0114,0.7982,0.0002,0.0094,0.0414
4131646324146264192,B,7.876399580947347,38.88659140200773,124.74892907692012,325.78006897936166,124.74892907692012,3360.5452354085805,3872.693278469557,4481.51198143549,-5.283523349220369,0.0,0.0078,0.9922,0.0,0.0,0.0
1826249132580196352,A,8.124499283150444,-664.0081340653146,-378.90107867541576,132.41286786543785,449.39041774039765,2434.2182681735685,3875.2761669321153,6288.752708811083,7.449643498697585,0.8186,0.003,0.1784,0.0,0.001,0.0064
2712478319387225600,A,7.117114387160339,822.6208346190936,955.3516813003091,1068.3633134877514,955.3516813003091,2901.086097988033,3880.2453676509977,4730.804286604836,-6.474291646014022,0.0,0.0,1.0,0.0002,0.0006,0.0036
6870071807985278720,B,6.387366269159024,-476.93537902540965,-199.34445352150064,61.224493014352085,203.32532796779026,2779.699648015432,3950.572087241605,4719.459927027726,5.277145671690459,0.7252,0.0162,0.2586,0.0,0.0,0.0002
5805223074548304512,B,15.23528809276494,186.26760866919238,265.23849152151536,327.014994792318,265.23849152151536,3284.5149995047627,4011.690628933836,5717.414560238245,-12.040717940570284,0.0348,0.003,0.9622,0.0,0.0,0.0
6463700350533317120,A,12.036905276370522,-593.1467966317061,-486.231867705001,-306.19235310675754,486.231867705001,1975.378159718871,4042.9573313427427,6061.901576330183,11.009623920404213,1.0,0.0,0.0,0.0,0.0138,0.051
6475094795690102528,B,15.875302700301852,-391.1752718630807,-277.1614834969125,-162.5268916486094,277.1614834969125,2279.0805713835557,4091.900179233794,5431.531058983055,13.977164230442984,0.9978,0.0018,0.0004,0.0004,0.0082,0.0326
2108506549210276992,A,12.410137988924411,-804.1352597157471,-620.2677876170724,-406.10040767950886,620.2677876170724,3165.4796365036254,4102.471404418367,5056.028418612751,11.470775065794617,0.9998,0.0002,0.0,0.0,0.0,0.0
1122850862316101504,B,23.88253105811173,-365.30089330094023,-345.20155199654914,-302.24185341715196,345.20155199654914,2641.4451082080022,4166.975666363158,5614.659890978209,21.41296525181462,1.0,0.0,0.0,0.0,0.0,0.0086
6277962187714495488,B,15.921287327859076,-324.69696293068364,-269.3640689192573,-171.99016288693684,269.3640689192573,3465.5959443701136,4215.799390517875,5842.757098128559,12.826398950271123,0.9962,0.0034,0.0004,0.0,0.0,0.0
2088349133825350400,A,14.871428378393205,448.0191804483496,459.26177349794784,468.2168049316911,459.26177349794784,3997.3095824228026,4239.34521163633,4515.213500348056,-12.707792723365937,0.0,0.0,1.0,0.0,0.0,0.0
774913461427063296,A,12.930166378332364,411.2023453218638,570.3072222415653,649.5614082815838,570.3072222415653,2312.0906310550813,4252.470095358905,6208.466759872789,-12.546763535441244,0.0,0.0,1.0,0.0002,0.0076,0.0324
5823055057231226880,B,15.857678183733276,179.5598381853082,265.7873766712049,356.60348093916576,269.80595015775464,3516.5245256609255,4256.653961324588,5504.343874655614,-12.434088779205148,0.0552,0.003,0.9418,0.0,0.0,0.0
2067490779766225408,A,13.043326717357044,255.92686783858557,459.81185331375934,613.2038374245992,459.81185331375934,2148.992876898382,4302.728871931555,6300.324801388894,-11.727357445110957,0.0,0.0,1.0,0.0,0.0,0.0
4077630857014425088,B,9.974182108695338,-320.5139260469647,-151.7941468587363,-48.98142354827453,155.01249443578547,3652.6942442779905,4310.620069818335,4599.1934605025945,5.989093689133954,0.8904,0.0168,0.0928,0.0,0.0,0.0
3682235927134907392,A,13.423826592418134,286.93828751033703,434.71903155811503,572.4390688974024,434.71903155811503,2409.3553298118723,4312.741442841647,5744.727424004835,-12.752339218269865,0.0,0.0,1.0,0.0,0.0064,0.0292
6391316201541270528,B,17.165707240260865,201.11455264168367,323.56503996745926,505.593076942212,323.56503996745926,2983.856162782555,4324.316217037784,5239.548159325144,-13.874999114619682,0.0,0.0,1.0,0.0002,0.002,0.0066
5820366064094474624,A,10.4268751879705,-162.97173576714002,192.2811613875009,357.6322981676097,225.43308566978666,1931.7007034014948,4324.861430218731,5502.17243645464,-5.044435847611834,0.305,0.0158,0.6792,0.0,0.006,0.0432
6222997945040074496,B,11.623881461915715,89.62361879906472,232.44581132188063,353.88173471934806,232.44581132188063,3894.519884992065,4331.773048178068,5633.538715717915,-8.715178572474395,0.074,0.0226,0.9034,0.0,0.0,0.0
1300331521011739008,B,18.96396627908786,206.12848720284293,254.85071599510434,276.3484914823624,254.85071599510434,3852.7699995435646,4334.8326675813205,5443.704270575376,-14.752070660184195,0.0,0.0,1.0,0.0,0.0,0.0
4199936132366545536,A,10.655446115404551,190.6540263846172,337.7806517662639,476.9796993507001,337.7806517662639,3480.9148941056033,4336.005509179204,5769.98311971965,-8.322939294192704,0.042,0.0064,0.9516,0.0,0.0,0.0
6651645886025852416,B,14.437972261375522,-13.501758541195962,74.44575400199713,149.4594573267531,74.44575400199713,3944.6833306749368,4347.723889435602,4518.49080337549,-5.121891173704515,0.1728,0.0558,0.7714,0.0,0.0,0.0
5232178504879353088,B,22.056412881245706,-284.4423991656353,-275.4409964370992,-262.45086759651525,275.4409964370992,3776.612556367749,4351.861543262443,5047.368314415943,18.203074226863052,1.0,0.0,0.0,0.0,0.0,0.0
2849430017409932032,B,22.450748613630207,-322.6389243905074,-305.65924812226126,-281.96144474240447,305.65924812226126,3898.9820862745387,4366.485039033938,4839.291947220754,19.351876616832158,1.0,0.0,0.0,0.0,0.0,0.0
4537119583676485888,A,21.479415405333693,238.97206544621696,276.2701513648341,315.7992062818446,276.2701513648341,3555.907718070971,4369.729702337976,5097.49722008206,-17.42789963506809,0.0,0.0,1.0,0.0,0.0,0.0
1729842505606079488,A,17.85328582219132,-436.9532860979013,-332.58317386977944,-265.21037058313203,332.58317386977944,3185.211983393034,4395.342064513483,5337.968392792942,14.58867747545488,1.0,0.0,0.0,0.0,0.0014,0.0068
6572964181105917696,B,17.593122303118047,-450.45903042952034,-280.4476375761988,-148.13421340671803,280.4476375761988,2490.6541780069138,4428.05761554058,5521.829800924563,13.495421055510754,1.0,0.0,0.0,0.0002,0.0052,0.0194
4065262966083493248,B,2.605975861241212,-110.42392634472623,64.19675356181456,405.6843826024128,145.32313218351686,2770.2878156718225,4430.38296185155,5064.313813050538,-2.657938021028001,0.308,0.0504,0.6416,0.0,0.0042,0.033
2049380100970450944,B,23.05837482699825,-270.62016490608517,-255.3934993329579,-232.66155638525842,255.3934993329579,3728.8890182954924,4458.529746567661,5119.563836042252,18.74080552831703,1.0,0.0,0.0,0.0,0.0,0.0
5999863605076694016,B,11.937937255756854,-312.301705419909,-196.90062012264013,39.20852136893492,196.90062012264013,2067.564981145701,4464.744765435493,5457.614375872959,6.719796820514846,0.75,0.0326,0.2174,0.0,0.0,0.0
3490408561547267840,A,16.214596848375187,352.1856910444567,402.07496805162356,463.3455302820686,402.07496805162356,3956.5756065621617,4466.595488023802,4879.433856058354,-13.411791038908616,0.0,0.0,1.0,0.0,0.0,0.0
4437457994304344064,B,16.397755059328265,-505.6511364696984,-308.7761326331681,-209.008619823388,308.7761326331681,3827.3400059641763,4494.4161194103835,5626.370647909095,13.70640595507281,0.9968,0.0004,0.0028,0.0,0.0008,0.0012
3891790164646235392,B,17.156298517778335,227.06947667601173,381.53714992195034,489.0084328848802,381.53714992195034,2335.5897045303036,4494.969959326803,6379.423040971423,-15.698679226310428,0.0,0.0,1.0,0.0,0.0058,0.0264
6804324036296102528,A,10.180780992280432,-604.4375998847092,-427.6700178129096,-185.61737959501747,427.6700178129096,2216.1758375234085,4528.145799470703,6321.94426905669,9.00225154067391,0.9962,0.0032,0.0006,0.0002,0.008,0.0356
2896872638481186560,A,14.794170604929684,438.3247855122741,586.4658018753296,738.0086005111194,586.4658018753296,3844.0389401494895,4562.85531616176,5430.005863042485,-13.35585970212466,0.0,0.0,1.0,0.0,0.0,0.0
3175106392350160384,A,19.942780041892647,-398.56085691598093,-357.6613969478735,-320.53460022758793,357.6613969478735,3952.8802774393453,4567.362933859138,5130.816055846566,16.957354114572517,1.0,0.0,0.0,0.0,0.0,0.0
1424779091765210496,B,14.637671589653172,276.2136410850733,457.0195748580535,585.7195984183362,457.0195748580535,2230.5430128534117,4579.829193830489,6815.957486509566,-14.45638153552115,0.0,0.0,1.0,0.0,0.0104,0.0322
6724074320421945472,A,11.460550801544628,87.93916778599376,260.2908353424608,382.2326275306372,260.2908353424608,3621.491916157469,4639.169864030913,5324.7271018046085,-6.723218091757991,0.002,0.0124,0.9856,0.0,0.0,0.0
6207005544120495872,B,6.259042456774362,-164.89565393885803,80.42273394863739,239.98466131847786,161.46005655965183,4124.271482255256,4674.416887829268,5139.344429865976,-1.5017033878928654,0.4268,0.0132,0.56,0.0,0.0004,0.002
1438146507459250560,A,18.833521019311608,-364.22393758471935,-350.96363389157017,-334.9911507877916,350.96363389157017,4596.182101226853,4691.730338223742,4817.272205477463,15.468505476731067,1.0,0.0,0.0,0.0,0.0,0.0
6107531082186186368,B,14.467273244892262,4.964723413350287,197.2332189923983,284.0632167595373,210.3857093650886,4037.2007930688665,4696.083352839475,5838.797750470182,-9.306949729638635,0.1556,0.0064,0.838,0.0,0.0,0.0
2045536075198001664,A,15.689020809850453,277.006353233007,347.44467067308676,455.28875349893866,347.88909217272146,3815.182629813136,4704.488881122086,5781.955853737015,-12.314786047983093,0.0048,0.0006,0.9946,0.0,0.0,0.0
1606445281989352960,B,18.76433634515065,-463.2359056332514,-408.1476027131738,-290.18196123209634,408.1476027131738,2689.208628996552,4705.4161101420505,6490.370551191339,17.798866055310647,1.0,0.0,0.0,0.0004,0.006,0.018
2521293931879718528,B,19.71334347390732,-485.95626021270203,-386.45977224695014,-266.19100961667283,386.45977224695014,2238.5920614517768,4708.437628942627,6920.260018772797,17.20416783067406,1.0,0.0,0.0,0.0002,0.0044,0.0252
1538299509804109568,B,16.14978360115896,236.5773341014669,409.1569640492536,538.0349041257897,409.1569640492536,2286.026791772216,4758.299138421789,7076.779236796854,-16.096140558499847,0.0,0.0,1.0,0.0002,0.0054,0.0282
5871390894093751936,B,11.99339432442477,-160.88537433078145,178.3706915447562,293.72593945986506,190.49467558840598,2290.1105057399614,4759.725247444578,5971.186631299579,-5.547190544281745,0.3244,0.0164,0.6592,0.0,0.0,0.0004
6659588861102367488,A,9.36287304729072,-614.3024968791684,-491.5476377207059,-247.8017793541197,491.5476377207059,2509.27031528145,4785.745155161656,7030.137869390598,7.459884707793969,0.9374,0.0082,0.0544,0.0004,0.0042,0.021
6753448980447680384,A,17.025989763499254,250.8620528847691,303.1717266124599,371.3765433199722,303.1717266124599,4317.879188980145,4798.740193927878,5424.01354596018,-12.842718081305645,0.0,0.0,1.0,0.0,0.0,0.0
5960987725819596032,B,17.701054042259873,170.47333032654257,240.67434824069534,293.53017294553047,240.67434824069534,3933.4165379061747,4814.928918352427,5715.15754868824,-12.477073874104859,0.001,0.0006,0.9984,0.0,0.0,0.0
4605148051709428096,A,7.403595759647604,-1043.36366440995,-587.075915546248,-354.6770439418927,587.075915546248,4063.474112961966,4820.712682773175,6317.499444500934,5.823517055590315,0.9416,0.0018,0.0566,0.0002,0.001,0.003
4733771876863713920,A,15.51920661181944,268.931756019954,402.467876165064,566.7342484822469,402.467876165064,2950.1937038689366,4837.1336056387845,6155.157605343834,-13.793266740588535,0.0,0.0,1.0,0.0004,0.0034,0.014
5813833796785259264,B,9.963807518427023,-214.30689246374376,125.17363736635329,210.1725375043969,181.94995712676842,4188.745887130924,4842.93063354299,5536.713640429647,-2.971627176678267,0.374,0.0124,0.6136,0.0,0.0,0.0002
6629405132318802176,A,21.25630184167584,263.53065507054214,283.4136414502067,298.99587937749624,283.4136414502067,4482.634291288166,4843.385641141125,5269.986705374932,-16.692859196184923,0.0,0.0,1.0,0.0,0.0,0.0
4745198860691552128,B,15.083854231226011,-524.7815115059498,-396.70699562717755,-254.20770098705108,396.70699562717755,2728.320201650956,4859.042115897229,6631.429212004944,14.220129454365178,1.0,0.0,0.0,0.0004,0.0034,0.0204
4381736600433906048,A,22.259902558359435,-216.460657718706,-204.89850420980343,-174.6961160076954,204.89850420980343,4474.935717498185,4882.86945286684,5399.095900346343,15.464384151761092,1.0,0.0,0.0,0.0,0.0,0.0
4392943716297078144,B,12.98482975905736,-146.01988545534743,-62.764870378763575,48.71537836457778,65.11257704054718,4549.616425009595,4883.332279343933,5041.5852774634,2.420832438493239,0.6366,0.0566,0.3068,0.0,0.0,0.0
6688282163217863936,B,4.74858706013435,-34.79854741420194,99.91990952884714,374.7729386123286,131.06549996417283,3282.925901344174,4886.8878661189,5291.492922678261,-4.278160964271848,0.2112,0.0534,0.7354,0.0002,0.0016,0.0046
1745758318670925568,B,13.978218815124164,227.6148202531964,369.4859448061112,466.56099194676517,369.4859448061112,4425.782771152624,4887.852937113297,6100.197012977517,-11.630601018773486,0.005,0.0036,0.9914,0.0,0.0,0.0
2755863708189753728,B,17.44712491415139,-541.163322885542,-452.1111601280064,-273.52765008212003,452.1111601280064,3092.27802092101,4892.253353117723,7456.473258603933,16.788192785641893,1.0,0.0,0.0,0.0,0.0,0.0
6437427520190587008,B,14.04618330792839,-76.18253654209553,-23.82346778279126,286.12021137476336,76.91754986677941,3991.1986209562738,4912.335214116699,5188.476741293807,1.0068877258273399,0.5318,0.0326,0.4356,0.0,0.001,0.0058
4389105149407614080,B,13.831129865719635,28.070827382399706,146.1489724707327,244.71137180168816,156.2331804597479,4284.740149596497,4914.305933592161,5553.150776546328,-6.686585252297363,0.1358,0.012,0.8522,0.0,0.0,0.0
2822600250065297536,B,23.043777046348183,240.32841731818914,282.54540908866704,320.03867067495617,282.54540908866704,4048.148739468949,4948.072647591474,5733.818619227996,-18.605458826211247,0.0,0.0,1.0,0.0,0.0,0.0
1618619899365529216,A,21.10450348654333,264.27073156023,302.33248898150083,342.75374811514195,302.33248898150083,4369.426231609499,4959.774054236881,5464.306816900414,-17.295602390375507,0.0,0.0,1.0,0.0,0.0,0.0
1748949234558638336,B,16.447456775161243,-262.45485518042614,-236.74227946054071,-188.29385692836595,236.74227946054071,4389.784924367988,4961.181927265774,6054.61113199599,10.900613901284768,0.9686,0.0048,0.0266,0.0,0.0,0.0
1764739565859765760,A,11.795477057299475,-545.629675693132,-460.073929631174,-338.7873862312148,460.073929631174,3671.7687943626906,4967.409381977307,6094.263964470133,9.552112471411268,1.0,0.0,0.0,0.0,0.0002,0.0004
6266588427120837760,B,16.499171393424,-373.0895720963727,-272.671256893995,-132.49939774993058,272.671256893995,3229.3494942775073,4979.924924446897,6328.712652639252,12.348860056722213,0.9996,0.0004,0.0,0.0,0.0008,0.0052
4339713506537839104,B,15.192273141008616,-78.33400326933109,-42.82332625550448,-6.206268457370127,43.53208159152171,4869.048305342669,4992.743134111814,5123.6546255921,2.937332500796552,0.8226,0.0724,0.105,0.0,0.0,0.0
5901919109275348096,A,8.43689049051721,-513.9343489498423,219.14729901608592,380.0443625081061,301.6394732734876,4083.4792312495697,4995.489944393437,5876.216868050831,-4.3930298775860575,0.2632,0.0044,0.7324,0.0,0.0018,0.0054
6691075811808645248,B,20.48104480349153,-171.818241386767,-141.98839311022448,-100.00979286227702,141.98839311022448,4735.082035782068,5099.989668721449,5504.662075476943,11.162504631299235,1.0,0.0,0.0,0.0,0.0,0.0
4495069311225451392,B,16.157384794781006,-128.0944220125956,-54.18409103346714,90.3532574679844,96.9515773646311,4612.550043499567,5116.174241796891,5372.824103410025,2.805554330693857,0.5984,0.0448,0.3568,0.0,0.0,0.0
1398007014421198208,B,21.124535208198484,-352.8299995172674,-287.22892074126787,-224.50438822314536,287.22892074126787,4195.173735013439,5131.561689080809,5891.640542729035,16.265472316498283,1.0,0.0,0.0,0.0,0.0,0.0
1724766580112461568,B,16.170049173504715,374.5419527406321,606.0029516155136,764.4924519594505,606.0029516155136,2953.7470822047235,5144.651829325555,8224.88872789238,-15.964130134339815,0.0002,0.0,0.9998,0.0,0.0006,0.0032
4460195551168237056,B,15.384892539108154,85.94968156630978,242.99353913261277,360.7988621124108,242.99353913261277,3003.9713445271614,5148.333442423864,6536.942037467539,-10.521394770101201,0.0046,0.021,0.9744,0.0,0.0034,0.0158
3402574182538600064,A,9.63775484802659,-861.896419445865,-488.2293602295995,-57.37365274560905,538.4561932726626,1892.3256839046132,5153.689660073649,8368.481067569874,8.100656773066298,0.849,0.0042,0.1468,0.001,0.0224,0.0676
4780282558746990080,A,5.661481434844179,-1435.1787772978248,-1119.3171746104604,-618.1825236613552,1119.3171746104604,2773.7576366700823,5160.2307581033965,7136.397996766945,5.185385129470593,1.0,0.0,0.0,0.0,0.006,0.0196
4541461035395138688,B,19.72441984544702,-158.12959287260125,-123.88573305008856,-47.19658456962923,123.88573305008856,4578.272536099525,5168.527515832421,5600.812866090896,8.778592068590381,0.943,0.041,0.016,0.0,0.0,0.0
4064134381757292800,B,11.616204653544534,-186.40547409865036,241.17927459759306,470.8398427343607,298.6594604395348,2682.7324307046897,5171.0470341123055,6963.119662291087,-7.273201244631761,0.2276,0.0096,0.7628,0.0,0.0,0.0032
1338748491647110400,A,21.190669698327305,273.1930044791412,287.9429104120271,304.1055435627649,287.9429104120271,5013.843271285642,5177.213796898806,5347.773100287479,-16.33742667450521,0.0,0.0,1.0,0.0,0.0,0.0
6333908397352626176,B,6.889371753572352,-512.877699901748,-178.90933329647004,-65.51045506690168,178.90933329647004,3927.408873049209,5182.9107215606855,5660.0685161894235,6.164828689483969,0.9706,0.028,0.0014,0.0002,0.0012,0.0066
6301684902703023360,B,14.39600267690528,180.88861751663,296.24274591862877,375.12549736665414,296.24274591862877,4623.019969888789,5213.716477007862,5911.328781332064,-10.854247270591937,0.0,0.0,1.0,0.0,0.0,0.0
2729064001321068160,A,10.31026112729796,186.3245894615111,500.9850468628074,717.05041100947,500.9850468628074,2639.9997350748777,5224.737318092756,7432.6699564024175,-8.105373669110225,0.0002,0.004,0.9958,0.0,0.0064,0.0244
6132947118094648320,A,5.4802986846634445,-387.5166845482213,309.5032558882472,685.4871622882869,414.0113271925294,4156.898098582451,5230.478548181052,6845.1112865092955,-4.4381727940534486,0.316,0.0038,0.6802,0.0,0.0006,0.0006
3959344880610523648,A,15.715775849933967,243.28384023311835,377.15531864474383,547.0972390785743,377.15531864474383,3380.1407722078243,5267.41529387261,6501.822261829114,-12.906072278833593,0.0,0.0,1.0,0.0,0.0026,0.0118
6763979136447028736,A,13.38473634959484,-306.02202932350804,-27.169497129866777,36.71861833122961,57.13406332365744,4793.5264667027095,5269.284127334082,5358.783358352079,1.1178423716812205,0.5784,0.1138,0.3078,0.0004,0.003,0.0072
2074704228890789504,A,11.58602773332614,-730.6894295571201,-515.7799651258149,-371.55050176393877,515.7799651258149,3951.9620496479656,5278.834331472452,6255.484804594097,8.956584417961391,1.0,0.0,0.0,0.0,0.0,0.0
6209253362502782464,B,6.419525851323375,-303.96128192465227,209.28138659090553,473.2701284623337,300.7362200284065,3540.8155449868996,5289.204785485044,6903.484755043537,-4.916473267239782,0.2894,0.0138,0.6968,0.0,0.0,0.0006
2962831928715298688,B,21.34208947640481,-489.29790747219755,-455.1112287294875,-356.43104608295914,455.1112287294875,4157.811269976386,5295.848894255278,8047.903381439435,19.324874842793243,1.0,0.0,0.0,0.0,0.0,0.0
4787653169303574784,A,18.657289241745826,316.3641917151002,409.58543092390045,476.8736573706459,409.58543092390045,4516.429244177993,5321.3294492203895,6875.354570875054,-15.895460571542017,0.0,0.0,1.0,0.0,0.0,0.0
4607461870850393344,B,17.369387896631665,-373.20546221828386,-268.132161466852,-163.9660056046911,268.132161466852,3866.68248279921,5321.493809490363,6388.172835735301,12.884465806469173,1.0,0.0,0.0,0.0,0.0006,0.0028
1692468013729660544,A,19.890340016927706,-344.5181610658076,-312.81464346419693,-285.7575265040142,312.81464346419693,5117.392814343629,5367.084206404354,5562.271104130707,15.218224970474113,1.0,0.0,0.0,0.0,0.0,0.0
5452338219224302208,B,18.01874917761948,245.25957208906377,382.3635049123426,461.9154106790369,382.3635049123426,2612.603448805319,5368.10005938067,7895.221060921441,-16.105692196022574,0.0,0.0,1.0,0.0002,0.005,0.0228
2128705677326857472,A,12.114183001904802,440.6195196717196,583.9156012774062,808.1057896930985,583.9156012774062,4417.980396359638,5406.7982149002055,6255.270802581714,-9.76360084050943,0.0,0.0,1.0,0.0,0.0,0.0004
2065327799875676416,A,19.350625485419584,247.60004319361695,297.53495492317114,341.2847098894324,297.53495492317114,4999.2530729540995,5408.476346677619,6072.7171192718515,-14.47649242711121,0.0,0.0,1.0,0.0,0.0,0.0
1410864394158949760,B,17.45627629277667,213.56449996717748,316.6557996149198,415.8903690543106,316.6557996149198,4346.037955217371,5431.933237309971,6793.053577301343,-13.734238757163702,0.0,0.0,1.0,0.0,0.0,0.0
6264159262342284416,B,11.725533314421256,-127.7790843558987,12.065803324640697,113.7488361827344,58.916917622668976,5027.8446151759745,5452.412639049819,5627.795045721399,-0.6073981302835949,0.3708,0.1148,0.5144,0.0,0.0006,0.0014
4509205216832603008,B,18.21792811874448,-218.7602205584675,-160.37311970829975,-99.11325217729427,162.98140155213338,4795.544579477062,5460.775294221328,6081.513200878066,9.459110665581722,0.935,0.0096,0.0554,0.0,0.0,0.0
1846633734516771840,A,13.215297366869512,351.44847054738767,421.232801519143,484.9999608055952,421.232801519143,4619.702532678754,5485.962507724235,6206.083284103657,-9.635871435772444,0.0,0.0,1.0,0.0,0.0,0.0
4381090568632469120,B,19.554788956547736,-267.4352272178192,-207.9117552689337,-123.17148160691042,207.9117552689337,4102.465028543992,5493.326705523532,6513.523098054867,12.868872464556855,0.99,0.0056,0.0044,0.0,0.0002,0.0004
