source_id,tier,P_vgrf_below_25,vgrf_default_exact,mc_realisations,orbit_mc_realisations,R_peri_kpc_p16,R_peri_kpc_p50,R_peri_kpc_p84,R_apo_kpc_p16,R_apo_kpc_p50,R_apo_kpc_p84,z_max_kpc_p16,z_max_kpc_p50,z_max_kpc_p84,ecc_p16,ecc_p50,ecc_p84,min_r_sph_kpc_p16,min_r_sph_kpc_p50,min_r_sph_kpc_p84,J_R_p16,J_R_p50,J_R_p84,J_z_p16,J_z_p50,J_z_p84,J_phi_p16,J_phi_p50,J_phi_p84
10283049355584128,B,0.9,16.289921114577965,500,5000,0.0415472416579723,0.1029752120375633,0.1862064284086227,8.837077407836913,8.891054630279541,8.927714157104493,4.429338893890381,4.555634021759033,4.715277004241943,0.958848110176841,0.9770871359820554,0.9907231134196892,0.0984441351890564,0.1680117771029472,0.2423265743255615,708.2608664502771,733.2763903232549,753.870529117102,6.64873646547977,8.736753836393577,11.677940781709411,-87.61913342233078,-44.00453979454929,0.1619497640307166
19320583963797632,B,0.926,19.738731187765165,500,5000,0.0528916651010513,0.1373004540801048,0.2381248009204864,9.418068122863769,9.444868564605711,9.485169219970704,4.398656883239746,4.419691801071167,4.426053619384765,0.9509533000630708,0.9713655772223464,0.988905944935025,0.4073160588741302,0.4336057007312774,0.4783185493946075,744.7876069323163,773.5648320978643,800.5963552838597,27.31966478375521,27.91792106416929,28.61560101425266,-105.5350772909167,-54.72348370836904,8.287308166757095
23160976216587648,C,0.5727,24.140035448443285,10000,5000,0.0308436738699674,0.0649848617613315,0.1033637526631355,8.407937927246094,8.439562797546387,8.46284896850586,4.316020011901856,4.501390933990479,4.5620769500732425,0.9758242967074208,0.9846950810631916,0.9927155706822516,0.0729374441504478,0.1145441345870494,0.1817067170143127,694.6906952089928,705.9919457344552,715.6314200164154,4.828402679966618,6.406900956433049,8.292140700465662,6.637086426746632,26.52249053881964,45.37526290935297
30465165103355904,C,0.764,3.492124455952166,500,5000,0.1289928150177001,0.4012966454029083,0.8058994793891907,12.79619903564453,13.276204109191896,13.953280296325683,3.782148141860962,4.025473833084106,4.269554691314697,0.8874591096494626,0.94143045761784,0.9807059365621394,0.8271033954620362,0.9015566110610962,1.1180377388000489,924.9109318578552,1025.933952375775,1094.999951126214,76.3575056951547,83.0842925507536,91.21600717832207,-223.52825518759943,43.20671626027387,304.4562687430632
36729808698742528,A,0.96,20.12401791316938,500,5000,0.0398148290812969,0.0948124080896377,0.1907639670372009,9.386878089904783,9.401017665863035,9.502215042114258,4.363303527832032,4.561447381973267,4.825200309753418,0.9604549161099242,0.98007599507892,0.9915474551668048,0.1230076014995575,0.20827167481184,0.2947230970859527,761.7046821980616,786.2036814904121,804.0318884505368,10.136217920464691,10.672690021904833,11.258485799129282,-11.666332300409588,35.110646199712285,88.05180067254803
47180254402996480,A,0.972,15.449272584569446,500,5000,0.0526385916769504,0.135801799595356,0.252395988702774,9.5471533203125,9.587165355682371,9.631956939697266,4.538626861572266,4.843883514404297,5.053126258850098,0.9486077561807768,0.9720450204475796,0.9891204604848496,0.106829534471035,0.1842846646904945,0.2768548965454102,755.7262971962645,790.9225141222936,820.2881150868774,5.139798806978229,5.360766491094415,5.575550069254967,-123.47156874731998,-61.77414489360165,-3.403207523363984
56993395681126272,C,0.6804,22.36541059275061,5000,5000,0.0509104585647583,0.1156492345035076,0.2171279686689376,8.732658615112305,8.765976905822754,8.79649112701416,4.319936752319336,4.514388561248779,4.690000724792481,0.9516861720449226,0.9739738554495307,0.9884314120580294,0.0911369928717613,0.1556415259838104,0.2528223013877868,692.1610505567636,717.4574846077026,737.6145529595607,6.24395332668343,8.066551881489445,10.144012609910178,15.375411069169582,53.47522581991076,102.24055534064765
66601512401466368,C,0.6192,24.06750939130124,10000,5000,0.2945227980613708,0.3541027456521988,0.4138194286823273,9.240824241638183,9.264539241790771,9.287493209838868,0.861810805797577,4.300576686859131,4.537058238983154,0.9145105319046613,0.9262446618600008,0.9384194858083372,0.3013394570350647,0.3618893325328827,0.4214063727855682,691.283009746976,707.1484228348404,724.150409646286,3.1573572006635025,3.232019827615796,3.3093970539710758,-199.89340003541787,-172.42018696545531,-142.50011194586028
74355749434370304,C,0.6691,23.74227557121676,10000,5000,0.0476498459279537,0.1154414825141429,0.2145257574319839,9.452382278442382,9.507985591888428,9.546731452941897,4.566333503723144,4.6059651374816895,4.696758975982666,0.9560946051761238,0.9760240221310696,0.990020011125725,0.3010055196285248,0.3415117114782333,0.392748099565506,746.2792231048218,774.51410344281,795.7895165651431,29.645913307002616,32.274652638175155,35.62938600537221,-82.59705001236964,-20.56075892285084,53.69494996495845
77358206452039808,A,0.956,13.156631497423154,500,5000,0.080934110879898,0.1985502988100052,0.3458592128753662,9.47869728088379,9.511390686035156,9.55514778137207,4.079158916473388,4.348609447479248,4.401008358001709,0.929703259487583,0.9590576352312448,0.983160612697094,0.4396584439277649,0.4600352644920349,0.5144203329086303,725.5363430625392,764.037980689918,802.6308107769776,24.63704713134632,25.56600439880257,26.59197147101795,-157.55893961999757,-90.26180811171412,-23.643970487332595
78171462803918464,B,0.944,11.641166564526491,500,5000,0.0700391522049904,0.1977986395359039,0.3613420867919922,9.455217742919922,9.507122039794922,9.578961791992189,4.083462982177735,4.33737587928772,4.361528892517089,0.9266008484996736,0.959176094920855,0.9854195415505465,0.4496331965923309,0.4807810187339782,0.5604774904251099,720.1257697463232,763.6198183695112,803.0895074219782,25.72986751907906,28.007016477472558,31.210223605518923,-161.555966442338,-79.87700312636937,16.923684386464355
89647344836572160,C,0.5116,24.23917443388608,10000,5000,0.2649591135978699,0.5595358312129974,0.8405875539779663,10.850811233520508,11.022825717926024,11.214751091003418,4.034965057373047,4.205848932266235,4.476496276855468,0.856198628676668,0.9034898297766738,0.9538960732536116,0.6622533249855042,0.8215975761413574,1.0195263624191284,729.216834069514,809.235306121067,895.9663433814142,36.23123112712057,39.24778605228775,43.30150756435622,-375.3078156195716,-253.71111211825496,-116.28822602214989
97774900429231616,C,0.6852,18.650735822339414,5000,5000,0.078181040585041,0.2210535556077957,0.4165073156356811,10.105055236816408,10.212669849395752,10.348236541748047,4.164256248474121,4.28823447227478,4.3368345069885255,0.9219478235561966,0.9577638351299156,0.9849207768805822,0.5660318446159363,0.607407420873642,0.6909364104270934,767.6153414027383,822.8137714046209,864.9161054953249,35.34728592637892,37.56705444183741,40.63914362421163,-169.53076918650945,-59.93989357805191,78.42861966102764
98892382200072192,C,0.5806,22.07045497188859,5000,5000,0.1219235458970069,0.2327575087547302,0.3470623195171356,8.529001731872558,8.549153327941895,8.584660987854004,3.7523185348510735,4.230656147003174,4.444814186096191,0.9218853667280538,0.9470139409580952,0.9719103588610356,0.1556676018238067,0.2543973326683044,0.3625139951705932,645.2830213366215,673.4859196040192,702.7625136843976,1.960553091048016,2.3753268820937574,3.768161437502584,56.93040233146592,111.7166936005052,164.92808591546233
127624407740600576,B,0.878,9.92914797633794,500,5000,0.075078198313713,0.2228785306215286,0.4846553277969359,11.295413284301755,11.474118709564207,11.652630233764649,4.3656276512146,4.606383562088013,4.63149097442627,0.9184452552282688,0.9621643529209694,0.987102584370036,0.5985223865509033,0.6359185576438904,0.7569515442848206,852.6031332203204,935.3404530256244,981.1823498851812,37.60708767370752,39.83467290763959,42.19222114908488,-211.1482127702085,-60.71284349489767,66.35858438982135
130549761506489088,C,0.561,18.809276135787933,5000,5000,0.1811778759956359,0.5697040855884552,1.06302659034729,12.039734306335449,12.48534345626831,13.02015811920166,4.281091690063477,4.6809470653533936,5.0476322364807125,0.8387076155264578,0.91337309728252,0.9724028102008114,0.6056268715858459,0.8085240125656128,1.167038869857788,783.9708603601025,939.3851208646648,1062.235897820478,32.20292003287045,35.568136416352544,41.189923263867854,-465.0292173488568,-233.5660805428579,51.28602747922389
132425700141447168,C,0.6418,22.920620521161947,5000,5000,0.0297111346572637,0.0684725791215896,0.1304178857803344,8.596358413696288,8.623393058776855,8.649483451843262,4.339222869873047,4.513132810592651,4.63981185913086,0.9701159400107038,0.9842448575500472,0.9931311567334908,0.0625937065482139,0.1055452935397625,0.1675609254837036,703.5174711728737,722.8529779499011,735.4952990121307,3.5235041476542337,4.688214995951059,6.022792157886557,-60.695519952025215,-26.57483397113731,7.166515643421577
197752599391374208,B,0.852,16.39106023446746,500,5000,0.0695831629633903,0.2020457461476326,0.4072545540332793,10.725099182128906,10.87744665145874,11.023741493225096,4.609091339111328,5.315144062042236,5.558539180755616,0.9278589974656208,0.9634402430588282,0.9872946757626392,0.1230137449502945,0.2348975017666816,0.4251730287075043,833.3738869737093,884.3944557259084,922.5821753822316,8.340763198701552,9.381927161907528,10.667041020910682,-118.99070187342366,-1.01037353564081,158.45429168529796
