source_id,Teff,e_Teff,logg,e_logg,__Fe_H_,e__Fe_H_,__alpha_Fe_,e__alpha_Fe_,__C_Fe_,e__C_Fe_,__O_Fe_,e__O_Fe_,__Mg_Fe_,e__Mg_Fe_,__Al_Fe_,e__Al_Fe_,__Si_Fe_,e__Si_Fe_,__Ca_Fe_,e__Ca_Fe_,__Ti_Fe_,e__Ti_Fe_,__Mn_Fe_,e__Mn_Fe_,__Ni_Fe_,e__Ni_Fe_,__Ba_Fe_,e__Ba_Fe_,__Eu_Fe_,e__Eu_Fe_
3485732652128683392,4699.47,121.27,1.97608,0.30215,-0.678019,0.096827,0.027466,0.0535273,,,0.370146,0.1749272,0.09484,0.1269316,-0.303423,0.095548,-0.032755,0.0852005,0.080337,0.1026198,0.049548,0.1009873,-0.460775,0.1285181,-0.209952,0.1025958,0.679421,0.1321036,0.502504,0.1212714
3486313293050546304,5137.71,109.55,4.619963,0.18911,-0.772876,0.090584,0.225333,0.0498984,,,0.55915,0.1736211,0.297342,0.1250344,0.416948,0.0947733,0.121215,0.0843226,0.285988,0.1017871,0.266952,0.0997483,-0.28254,0.1267601,-0.090716,0.1475987,0.212352,0.1307446,,
3582334231916457728,4593.11,166.25,2.731586,0.27893,-0.628017,0.163173,,,,,,,,,,,,,,,,,,,,,,,,
3583275654387487488,4796.53,117.45,2.584807,0.256327,-0.603981,0.091267,0.283254,0.0417171,,,0.420633,0.1600162,0.284897,0.1063425,0.265182,0.086703,0.1641,0.0754087,0.313872,0.0931413,0.401112,0.0671498,-0.167271,0.1092065,0.015613,0.0939159,0.178667,0.1168676,0.479218,0.1139708
3583277269295193472,4818.11,100.72,2.441394,0.267126,-0.732459,0.081714,0.23232,0.0373264,,,0.300116,0.1415189,0.248468,0.0841014,0.257146,0.0757266,0.19868,0.0640054,0.220952,0.0814777,0.285811,0.0675333,-0.213542,0.0876383,-0.043002,0.0828047,0.127915,0.0988751,0.40657,0.1041368
3584140763881047424,4973.31,366.72,2.810321,0.410664,-0.601904,0.314338,-0.034712,0.1915311,,,0.976449,0.2694694,-0.231205,0.3104386,0.768136,0.1515807,,,0.086052,0.2433726,,,-0.496356,0.2867566,,,0.634717,0.2489685,1.168395,0.159469
3584265489731178880,4929.6,313.1,2.224909,0.370555,-1.285778,0.366339,,,,,1.202526,0.283708,,,1.109132,0.1600139,,,,,,,-0.18255,0.3155066,0.510058,0.2612892,0.61157,0.2697897,1.227259,0.1643987
3584370286932412032,4778.71,184.82,2.512527,0.324146,-0.568801,0.190081,0.21965,0.0974386,,,0.024244,0.2523088,0.222238,0.2705034,0.450877,0.1414152,0.208071,0.1432367,0.231976,0.1526417,,,-0.084163,0.2537385,0.169215,0.2520451,0.129315,0.2197714,0.766806,0.1532994
3601787650628058496,5427.98,247.92,4.337402,0.23846,-0.553128,0.216124,0.37451,0.0987494,,,0.802818,0.2414344,0.129181,0.246694,0.739476,0.1349724,0.367521,0.1344256,0.382702,0.1455412,,,,,0.244168,0.2665808,-0.221443,0.2066837,,
3604163209923139200,5126.97,101.8,2.12381,0.429718,-2.169336,0.130527,,,,,,,0.076302,0.0803993,,,0.609235,0.061996,0.328628,0.0793359,,,-0.266001,0.103297,,,-0.125398,0.0956712,,
3604504578219622784,5136.83,162.71,2.942855,0.357489,-0.531282,0.186448,,,,,0.780539,0.2379438,-0.050204,0.2392993,0.393971,0.1329041,0.214324,0.1316395,,,,,0.035912,0.2275058,,,0.343761,0.2025314,1.063676,0.1479204
3606389553466632320,4864.54,102.44,3.141966,0.27977,-0.390366,0.078512,0.198253,0.0386427,,,0.567469,0.1437312,0.185975,0.0865665,0.277658,0.0770397,0.206565,0.0653231,0.068826,0.0828666,0.197228,0.0575549,-0.165394,0.0900737,0.022282,0.0841549,0.028662,0.1009702,0.189865,0.1053657
3608981750912397184,3834.2,85.17,0.937606,0.356845,-0.450077,0.074812,,,,,,,,,,,,,,,,,,,,,,,,
3609150457227779968,4746.13,111.66,2.038431,0.349458,-1.302166,0.095426,0.194762,0.0415199,,,0.979859,0.1485969,0.252226,0.0921756,0.045653,0.0799273,0.226607,0.0682665,0.209576,0.0859274,0.055904,0.0943363,-0.470963,0.0955698,-0.16982,0.0918474,0.608007,0.105634,0.299432,0.1080152
3618855468409609088,5051.15,108.46,2.450713,0.353462,-0.649467,0.09229,0.384917,0.0554564,,,0.39312,0.1590671,0.403352,0.1051117,0.125586,0.0861399,0.278726,0.0748028,0.372142,0.0925402,0.30714,0.0743467,-0.134402,0.1080343,-0.022932,0.0933553,0.868575,0.115919,0.242366,0.1145944
3621540926776487680,5258.8,167.96,2.930223,0.329422,-0.717351,0.222757,0.291449,0.1073755,1.378309,0.1925198,0.895503,0.2352129,-0.02244,0.2335982,0.683322,0.1312859,0.413215,0.1294742,0.023224,0.1921626,,,-0.116502,0.2226665,,,1.200915,0.1992997,1.187065,0.1468736
3675535022238852864,4579.75,126.74,2.291777,0.327852,-0.545631,0.11513,0.213059,0.0572149,,,0.534189,0.1979598,0.10187,0.1633036,0.237858,0.1092059,0.186592,0.1012779,0.218565,0.1173753,0.429547,0.0918702,-0.203173,0.1615413,0.083759,0.1155664,0.217254,0.1567841,0.177915,0.1527133
3675640678434315008,5586.24,171.3,4.328765,0.21145,-0.785448,0.222433,0.60203,0.0975901,,,0.792017,0.252593,0.893754,0.2711412,0.584816,0.1415835,0.641205,0.1434695,0.464899,0.1528275,,,-0.212019,0.2542705,,,-0.25104,0.2201165,,
3695562970137014656,4783.81,148.25,2.522243,0.321209,-0.651448,0.119688,0.223753,0.0921317,,,0.316497,0.1915462,-0.060204,0.1526243,-0.186196,0.1054033,0.159712,0.0966906,0.222233,0.1132536,0.172021,0.1172676,-0.290313,0.1519671,-0.176147,0.1175696,0.280541,0.1497797,0.453414,0.1288825
3698094904897487488,6127.47,97.34,3.222314,0.307909,-0.712694,0.143751,-0.095277,0.0555544,0.477854,0.1523829,0.555995,0.1669601,-0.2088,0.1156382,0.330775,0.0908224,-0.166777,0.083293,0.083571,0.0975475,,,-0.343872,0.1179916,,,0.114009,0.123886,,
