source_id,tier,P_vgrf_below_25,rv_quality,rvs_quality_ok,source_in_old_preselection,vgrf_default_exact,vgrf_default_orbit_ic,dist_pc_final_screen,dist_source_final_screen,x_kpc,y_kpc,z_kpc,vx_kms,vy_kms,vz_kms,static_R_peri_kpc,static_R_apo_kpc,static_z_max_kpc,static_min_r_sph_kpc,static_ecc,static_n_peri,static_E_drift_rel,static_E_range_rel,static_EJ_drift_rel,static_EJ_range_rel,static_Lz_kpc_kms,static_star_idx,barred_R_peri_kpc,barred_R_apo_kpc,barred_z_max_kpc,barred_min_r_sph_kpc,barred_ecc,barred_n_peri,barred_E_drift_rel,barred_E_range_rel,barred_EJ_drift_rel,barred_EJ_range_rel,barred_Lz_kpc_kms,barred_star_idx,J_R,J_z,J_phi,Omega_R,Omega_z,Omega_phi,res_ratio_OmegaR_over_dPhi,action_accuracy_sampled,action_max_fracdiff,barred_ftlyap_norm,mh_gspphot,mh_gspphot_lo,mh_gspphot_hi,feh_spec,feh_spec_err,alpha_spec,chem_survey,chem_population,J_R_timeavg,J_z_timeavg,J_phi_timeavg,action_reliability_flag,nss_two_body,nss_solution_type
30465165103355904,C,0.75,ok,True,False,6.248944640220776,6.248944640220776,6421.72754,bailer_jones_2021_photogeo,-13.149263035515938,1.2494529766948725,-3.8432833091474996,0.19079235053981689,-5.9757293167807815,-1.8175716019145272,0.16302633947878448,13.267568588256836,4.012306213378906,0.8250993490219116,0.97572313953984,25,4.6911024258599505e-07,1.423944086331495e-06,4.6911024258599505e-07,1.423944086331495e-06,78.33804321289062,10,0.01379892470907726,16.49016761779785,4.530766487121582,0.7358989119529724,0.9983278050554043,24,0.08110048992643619,0.14816661566446793,1.9484925090597133e-07,7.920427049618849e-07,28.740766525268555,10,1086.9366578920753,82.02870966255061,78.33805054508186,39.13444853557401,37.22643100175216,21.23024468737315,0.6663423376471614,True,0.006582180984211263,,-0.1305,-0.1344,-0.1285,,,,,,1083.4293986103366,82.57221492545716,78.33804488111524,sampled_ok,False,
907765016165268096,C,0.836,ok,True,False,6.529239783480631,6.529239783480631,5264.8252,bailer_jones_2021_photogeo,-12.65769800454093,-0.3579629608354958,2.7676648231521637,1.221439243706635,-6.402038045337081,-0.39111020208648273,0.16792875049881179,12.662758827209473,4.550677299499512,0.7055501937866211,0.9738238890968608,27,3.703145769503364e-07,3.530308749428037e-06,3.703145769503364e-07,3.530308749428037e-06,81.4722900390625,11,0.20519218175847884,12.941107749938965,4.468537330627441,0.6197195649147034,0.9687832800370341,28,0.03563318971220697,0.05647074552415571,7.165065582684052e-07,1.1090414435873095e-06,111.3150405883789,11,1040.2103715847895,53.91759023053626,81.47229419961619,42.022487103264375,44.75066479493202,22.916599685291708,0.6955453852444241,True,0.3765125533445824,,,,,,,,,,1006.741948502674,86.47742712346037,81.4722865874789,sampled_caution,False,
6735586756923018368,C,0.834,ok,True,False,2.095627559411117,2.0956275594111267,7374.89453,bailer_jones_2021_photogeo,-1.0109293904839587,0.2085650585541016,-1.7010407188643126,-1.389988959512726,0.41488586265422017,1.51243356256261,0.0005430685884465451,1.957787036895752,1.8874075412750244,0.011996166780591011,0.9994453758465689,152,5.88585400863214e-07,1.639963519735477e-06,5.88585400863214e-07,1.639963519735477e-06,-0.12951716780662537,12,0.017835515082885698,2.5085151195526123,1.8035824298858643,0.09661231935024261,0.9858804119757836,131,0.04149341855339996,0.09576572319451762,5.352098466793365e-07,1.6596131871418414e-06,-107.9093246459961,12,72.09451325501477,145.7733244017489,-0.1295171835231157,234.3487474192175,157.67643038781617,-18.43288071924453,12.290726457863341,True,0.2028631335743937,,-0.5911,-0.5975,-0.5499,,,,,,90.44182535213741,143.6754002424193,-0.12951709366488637,sampled_caution,False,
1134163222058515200,B,0.866,ok,True,False,6.83472752690427,6.83472752690427,4118.81348,bailer_jones_2021_photogeo,-10.359889710758441,2.6467064807786014,2.305078907828327,1.0395138344116763,-6.639704553374222,-1.243878932610135,0.1405842871456702,10.692631721496582,4.133408069610596,0.6787514686584473,0.9740456966733576,33,1.2244364128159945e-06,2.1328877635387427e-06,1.2244364128159945e-06,2.1328877635387427e-06,66.03532409667969,13,0.16945707777016547,10.87978458404541,4.731512069702148,0.4742060601711273,0.9693269306696799,34,0.00407903497262006,0.0568525845238551,3.690735525053658e-07,1.4894979361473507e-06,123.42915344238281,13,873.4991367609856,52.12633820644609,66.03531888258118,50.224817301774536,54.412914294987445,27.242752765020462,0.7757596820768833,True,0.4307648453421469,,-0.2762,-0.2776,-0.2747,,,,,,839.167156709867,91.5725913621364,66.03531429105755,sampled_caution,False,
4364961111010691712,A,0.968,ok,True,True,4.720955534355982,4.720955534355981,1820.07715,bailer_jones_2021_photogeo,-6.543257048350889,0.4656249959683633,0.6758568279178582,-3.9784927051603933,-2.483292227105331,0.5406261805999997,0.04004426657127403,6.561610698699951,3.2934911251068115,0.2027965635061264,0.9878684157890917,55,2.2564244577698054e-06,3.842386651920879e-06,2.2564244577698054e-06,3.842386651920879e-06,18.101303100585938,14,0.022707792423881188,8.392736434936523,3.672778844833374,0.047343745827674866,0.9946033051113204,50,0.04349251961876616,0.09755974358367113,6.198571364760137e-07,1.385918857421946e-06,-122.5859375,14,536.0626440435723,13.159493904993885,18.101305017922407,84.05570943504034,127.83659864975603,39.556455968730454,1.090832797567931,True,0.8483884108356856,,-0.3309,-0.3431,-0.3127,,,,,,473.91498436515303,86.79741421832742,18.10130316841411,sampled_poor,False,
4397483324932801280,C,0.838,ok,True,False,6.598793085919031,6.598793085919031,3952.24292,bailer_jones_2021_photogeo,-4.992362699651714,0.12752552291436928,2.360791041669333,1.4179445941820064,-6.024026053063028,2.2901121000118536,0.07315616302938616,5.661336421966553,2.3617465496063232,0.5953289866447449,0.9744855671377808,61,1.952445764771243e-08,1.7969319347324113e-06,1.952445764771243e-08,1.7969319347324113e-06,29.893299102783203,15,0.008522874478928058,6.200275897979736,2.565250873565674,0.5730761885643005,0.9972545818309545,58,0.03501409978024252,0.058869004948832855,9.361396447784813e-07,2.014972358090891e-06,-40.86198043823242,15,366.13252158370017,118.04522680464868,29.893298843205333,94.4672982762013,82.30186983345882,50.3021848185869,1.075910564997734,True,0.5490241372163859,,-0.1582,-0.1588,-0.1575,,,,,,420.3583517878914,76.2061894121142,29.89329851110536,sampled_poor,False,
5605836330306291968,B,0.864,ok,True,True,3.930800070406596,3.9308000704066006,4809.04248,bailer_jones_2021_photogeo,-10.398063392676589,-4.235842686662368,-0.4806433244692427,3.0897684828484193,-1.151236963425081,-2.1399003177598983,0.044305155516049695,11.227737426757812,5.563939094543457,0.049246713519096375,0.9921389304214087,32,1.1129372292894521e-06,1.969841799514091e-06,1.1129372292894521e-06,1.969841799514091e-06,25.05841064453125,16,0.008120509440814338,11.343207359313965,8.384991645812988,0.012687976472079754,0.9985692406148946,33,0.007486137686461719,0.039494007714625363,2.365061449412811e-07,1.940677302697734e-06,32.528167724609375,16,966.2400749671452,3.9505152110130273,25.05840815723985,49.90721909861881,96.76122694035779,19.605634699898275,0.8739456160655844,True,0.9524706067445042,0.0,-0.3877,-0.4011,-0.369,,,,,,884.5476097484337,83.1173078473127,25.05840745945245,sampled_poor,False,
609201945132157312,A,1.0,ok,True,True,4.157889875560558,4.157889875560558,1016.32379,bailer_jones_2021_photogeo,-8.916894988478617,-0.4684275322740987,0.54217252229495,3.703403473024748,-1.4177506638363908,1.2501335882491535,0.025815198273924953,8.983916282653809,4.529381275177002,0.035893332213163376,0.9942694855382601,41,9.568637315834648e-07,1.391942017634678e-06,9.568637315834648e-07,1.391942017634678e-06,14.376708984375,17,0.0061246519472080525,9.15173625946045,4.426948547363281,0.066717229783535,0.9986624273929342,41,0.019470437349388216,0.08650311212421463,5.539485609126381e-07,1.4325420947861803e-06,7.673340797424316,17,761.4297061199194,6.430100233745444,14.376709939159257,62.94777897211755,109.9062095089691,21.88259983685362,1.0600374376510766,True,0.921646683281247,0.0,-1.4593,-1.5263,-1.3572,-1.8541,0.0192,0.3039,b'APOGEE',b'Aurora',689.9642981554459,82.06545048789842,14.37670941079967,sampled_poor,False,
4065262966083493248,B,0.866,ok,True,True,2.605975861241212,2.605975861241212,3275.53931,bailer_jones_2021_photogeo,-4.942580567914845,0.43337514583464737,-0.24638923600137652,2.549349476767688,0.5399919103412923,-0.01833497865162035,0.008291794262602353,4.983166694641113,2.7717034816741943,0.009194065816700459,0.9966776066430142,73,2.298987600405252e-07,2.0479297043179263e-06,2.298987600405252e-07,2.0479297043179263e-06,-3.773778200149536,18,0.028321448048162886,5.400088310241699,3.270979404449463,0.03446852043271065,0.9895654715435169,72,0.005984144650297765,0.1182097032566884,9.142357202013328e-07,2.1324469278532986e-06,-64.97806549072266,18,398.8339864086555,2.9239374853308298,-3.773778224161766,109.07622316135027,213.86207407552098,-23.711695004238113,7.9107782424944215,True,0.9659324672568503,,-0.5897,-0.5969,-0.5809,,,,,,332.22182404612215,85.82768547918309,-3.773778174125848,sampled_poor,False,
4446549203122721024,C,0.778,ok,True,False,5.153361976477432,5.153361976477432,4182.67578,bailer_jones_2021_photogeo,-5.086485377759364,1.4424009623998695,2.4451301104394947,0.914908761022386,-2.5624346292681284,4.376529491541828,0.02847406022688438,5.938128471374512,2.4604005813598633,0.6138193011283875,0.9904555196777145,58,9.505992721470526e-08,2.064074643608789e-06,9.505992721470526e-08,2.064074643608789e-06,11.714120864868164,19,0.045856794537996126,6.601276874542236,2.667557954788208,0.6277665495872498,0.9862025357632559,55,0.022420886582834035,0.05654792359074058,1.3300525871674488e-07,9.887955385545566e-07,-81.49019622802734,19,402.17427422129657,119.04795454920666,11.714120995829811,90.04842468922882,78.63285397471986,42.19644676193153,1.1298925905469868,True,0.5085679128868128,,-0.16,-0.1603,-0.1598,,,,,,456.50251002155386,78.91454771923071,11.714121045959688,sampled_poor,False,
