source_id,tier,P_vgrf_below_25,vgrf_default_exact,mc_realisations,orbit_mc_realisations,R_peri_kpc_p16,R_peri_kpc_p50,R_peri_kpc_p84,R_apo_kpc_p16,R_apo_kpc_p50,R_apo_kpc_p84,z_max_kpc_p16,z_max_kpc_p50,z_max_kpc_p84,ecc_p16,ecc_p50,ecc_p84,min_r_sph_kpc_p16,min_r_sph_kpc_p50,min_r_sph_kpc_p84,J_R_p16,J_R_p50,J_R_p84,J_z_p16,J_z_p50,J_z_p84,J_phi_p16,J_phi_p50,J_phi_p84
4445336166914670976,C,0.6726,20.51645467430652,5000,10000,0.081460078060627,0.14869702607393265,0.24046071767807006,5.5736795425415036,6.024716138839722,6.13949296951294,3.1552120208740235,3.378162980079651,3.5911241817474364,0.9234937645573243,0.951230438919423,0.9716293147350352,0.12474745184183121,0.18822213262319565,0.2706251060962677,297.9671260225784,309.64038700371066,318.57148560585057,186.2233563799624,206.5869473987534,231.66724279620846,-103.26112548282154,-62.561354646838595,-28.761508304436813
4483811892709483648,C,0.618,21.380157365025354,5000,10000,0.020649078115820885,0.04546438343822956,0.07547200173139572,5.305399913787841,5.328503131866455,5.38417272567749,2.226325931549072,2.3067606687545776,2.3880436706542967,0.9721467244679022,0.9831773644492765,0.9923774537615783,0.47211755871772765,0.5310852229595184,0.5851745653152466,423.0427257886294,431.8880865155062,439.55387895157213,29.400257191069326,31.852624365759464,35.62591347401838,1.6018526974533365,15.669851845005287,28.266804768356145
4620277366065224960,C,0.812,18.56440662505379,500,10000,0.05531100198626519,0.11101988703012466,0.1743505972623825,8.05653663635254,8.164819717407227,8.457043190002441,3.224654417037964,3.307689070701599,3.532212429046631,0.9578331930409685,0.9734180808759803,0.9868718379924752,0.6142956757545471,0.6680914461612701,0.6909050726890564,582.0786238468529,602.5091733865108,624.322570359907,117.28754499943982,123.46287351009246,136.2835034745397,-72.81266326576736,-46.0114253959067,-20.34425395897104
4755548284469124096,C,0.6302,21.72281642473193,5000,10000,0.052151370346546176,0.14590704441070557,0.3404033052921295,10.832427520751953,10.98038625717163,11.126415901184082,4.894236907958985,5.227170705795288,6.232483558654785,0.9384575181324468,0.9737909419011821,0.9905896839917537,0.16240320980548859,0.27257873117923737,0.48566417217254637,719.7396456180956,760.2824765314679,789.4053044501928,167.2772045406325,187.619527343671,217.62118486809925,-79.51076847038065,8.69143808488765,113.93434293026436
5194348913961901952,C,0.5702,22.35235551185021,5000,10000,0.2935443305969238,0.3844449371099472,0.48073103189468386,7.555173873901367,7.611433744430542,7.723872413635254,2.5685197925567627,2.730535864830017,2.97481858253479,0.882021136307669,0.9041581936645795,0.9259812562916138,0.7884414315223693,0.8739113807678223,0.9410147404670716,522.3214818150726,543.2102350167152,562.7209697887682,74.02280830906743,79.16876303277988,86.80532858053218,122.27267586990885,159.51929588902482,198.0173921578518
5221809457385826304,C,0.744,20.357672174318356,500,10000,0.19252516329288483,0.26995615661144257,0.35316553950309754,8.562893218994141,8.685754776000977,8.869581832885743,3.6316527843475344,3.661064028739929,3.7239177417755127,0.9226738632884101,0.9397893986927314,0.9564447387661121,0.6089527821540832,0.6436441540718079,0.6914122366905212,657.8900578297233,674.6639906584469,692.0047683243756,36.92804470916776,39.71972906085811,44.293129296652324,-153.27474869258702,-117.71318902919192,-83.60412535740357
5748088567714623872,C,0.762,21.32296218097838,500,10000,0.05163733407855034,0.13086404651403427,0.2579223549365997,10.47321304321289,10.649342060089111,10.845191497802734,4.8319316101074214,4.972271680831909,5.2303484916687015,0.9525880953462755,0.9756781291057117,0.990395749410137,0.19200777590274812,0.27044862508773804,0.3631198251247406,850.6575821603393,892.5151222324615,917.2558847933328,12.576520992408163,12.815465952792813,13.214368346434194,-93.1630388639689,-21.31287808218972,69.51745757034456
5781323986728492672,C,0.71,15.395514255049276,500,10000,0.1322382688522339,0.21319454908370972,0.3024157953262329,5.8067529296875,5.9329729080200195,6.3554891586303714,2.077195587158203,2.2595276832580566,2.6184338474273683,0.9064739634611375,0.9315094656918343,0.9564119737268733,0.6613708734512329,0.741464227437973,0.78945387840271,421.84991469931924,438.425838913403,454.65691164988095,63.58580697141072,73.03430909736439,86.40694448495957,-120.01717526530742,-83.9051782549669,-51.59298246334882
5827133626909652608,C,0.6816,19.378027223406527,5000,10000,0.02865376502275467,0.07564058154821396,0.14370528280735015,5.262352638244629,5.302520036697388,5.387050533294678,2.6789357662200928,2.725331425666809,2.7855900955200195,0.9473527262006058,0.9719724821127109,0.9893587789593669,0.18038691461086273,0.226272352039814,0.27631873965263365,396.9893366989736,416.81974749598646,433.20217333960676,8.730887174194095,10.884681017870552,13.580384463131116,-9.165387334115268,25.143433661860534,57.91960566370522
5856862733363549952,C,0.816,22.835414278726077,500,10000,0.30305689096450805,0.34598304331302643,0.39067317605018614,7.959944648742676,7.961686849594116,7.963672790527344,0.011750853732228278,0.013211897574365139,0.017237014025449752,0.906473959896519,0.9167087443592092,0.9266472304765283,0.3030817472934723,0.34599216282367706,0.39069028973579406,582.2205487276957,592.4639398037423,602.3370303561236,0.005387833200554357,0.006130114757526502,0.007902667948520202,-185.96594955388235,-166.3868555006494,-147.45471497204946
