source_id,Teff,e_Teff,logg,e_logg,__Fe_H_,e__Fe_H_,__M_H_,e__M_H_,__a_M_,e__a_M_,__C_Fe_,e__C_Fe_,__N_Fe_,e__N_Fe_,__O_Fe_,e__O_Fe_,__Mg_Fe_,e__Mg_Fe_,__Al_Fe_,e__Al_Fe_,__Si_Fe_,e__Si_Fe_,__Ca_Fe_,e__Ca_Fe_,__Ti_Fe_,e__Ti_Fe_,__Mn_Fe_,e__Mn_Fe_,__Ni_Fe_,e__Ni_Fe_,__Ce_Fe_,e__Ce_Fe_
5817948134948146304,4593.6,8.2,1.893,0.029,-0.6632,0.0089,-0.6598,0.0079,0.2806,0.0079,0.0142,0.0171,0.3474,0.0198,0.3597,0.0181,0.3319,0.0146,0.291,0.021,0.2781,0.0162,0.1877,0.0184,0.1191,0.0232,-0.1605,0.0196,0.0849,0.0155,-0.4165,0.0571
5841208505279598976,3837.2,5.0,0.754,0.027,-0.6849,0.0105,-0.6637,0.0087,0.2035,0.007,0.0404,0.0123,0.1673,0.0142,0.2462,0.0107,0.3234,0.0143,,,0.1343,0.0153,0.1381,0.0173,,,,,0.0794,0.0148,,
