source_id,random_index,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,grvs_mag,ruwe,astrometric_excess_noise,l,b,teff_gspphot,logg_gspphot,mh_gspphot,distance_pc,U_lsr,V_lsr,W_lsr,V_grf,v_total_grf,stratum_sky,stratum_gmag,stratum_colour,stratum_dist,x_kpc,y_kpc,z_kpc,vx_kms,vy_kms,vz_kms,R_kpc,r_kpc,vR_kms,vphi_kms,Lz_kpc_kms,energy_kms2,R_peri_kpc,R_apo_kpc,Z_max_kpc,eccentricity,r_peri_kpc,r_apo_kpc,eccentricity_sph
2204250231689984.0,17944117.0,44.39803450128203,4.171464986017,0.1642676371797414,0.027511189,5.970939,5.766129084342126,0.026266284,-6.38602403427728,0.022660118,20.557423,7.6812506,14.509406,15.01756,13.822196,1.195364,13.582501,1.0116887,0.0,172.0043115346745,-46.3316018914253,,,,6087.626371016718,-20.20115912934198,-232.93211272205968,-24.134919488862646,-0.932112722059685,31.48729907485722,111.0,6.0,1.0,4.0,12.340542610823066,-0.5846877961758341,-4.378472950658777,20.20115912934198,-0.932112722059685,-24.134919488862653,12.354385931665593,13.10732150853817,20.222636830257088,0.024978533823645187,0.3085944468644753,-131349.57308111514,0.000725945399938718,12.874082605350644,6.559228460406799,0.9998872301056629,1.004512223993917,13.37837637408391,0.86031843087095
5.187433088900698e+18,943010941.0,42.768338866653934,-2.002625560032217,0.2725129000392967,0.018245568,14.935842,9.440490579842754,0.021070713,-12.080451851127304,0.015903559,43.10945,3.6247365,13.494835,13.929034,12.887467,1.0415668,12.6186905,1.0409706,0.0,176.79183957349903,-51.89883497904669,,,,3669.551055585988,-8.373181198223305,-252.32083022695343,-43.89642107847647,-20.32083022695344,49.09116099655678,111.0,5.0,1.0,1.0,10.438754755291058,-0.12671881374751706,-2.8626522000101624,8.373181198223305,-20.320830226953433,-43.89642107847648,10.439523863609356,10.82489889639124,8.619226099405799,-20.217696355872658,-211.06312357434052,-140820.01635775025,0.3888154992210983,11.214097390153155,6.975017989293666,0.9329796745130841,0.3988886548374616,11.306123926190343,0.931843105323269
3.27812595894918e+18,1616967843.0,56.61480677056279,7.971110596836084,1.173032813261511,0.027824415,42.1584,46.36791214582761,0.028879695,-46.43354537299622,0.020944662,19.225353,15.640627,14.652077,15.008289,14.108553,0.8997364,13.869921,0.93977505,0.0,179.64953296049353,-34.9872462062842,6380.765,4.356,-3.9365,852.4910716006237,-15.975219929645617,-252.24487827460712,10.094441490830514,-20.24487827460712,27.6940516567368,143.0,6.0,1.0,0.0,8.8764155631715,-0.00427212422327699,-0.4638133357767957,15.975219929645617,-20.244878274607117,10.094441490830485,8.876416591235373,8.88852599206432,15.984961722455699,-20.237187227622123,-179.6337044672016,-154823.53819887733,0.3087857927830138,8.897921597269294,5.089815326795794,0.932921558229025,0.31210959084518203,8.908328276673203,0.9323004839185183
2.6287678048299776e+16,929219910.0,37.21525043998134,12.146335137015148,0.3132451924602978,0.019422684,16.127802,8.711595136879588,0.025397353,-11.050498537967185,0.019046351,-65.08917,1.4012263,13.11326,13.63014,12.437198,1.1929426,12.158612,1.2890694,0.07474636,157.1265643842304,-44.161830357510055,5679.157,3.1514,-0.0399,3192.387382375373,25.77023372150662,-209.754073678636,-2.0920086371808875,22.245926321364067,34.10810290964121,141.0,5.0,1.0,1.0,10.28805514821347,-0.890169556276483,-2.1990959133377874,-25.770233721506607,22.245926321364067,-2.0920086371808875,10.326494108437924,10.55805395930813,-27.591961906881785,19.94166046461074,205.9274393002723,-143358.18965678386,0.41248029679736675,10.53937937917864,5.154960926532767,0.9246739258900141,0.7440183778662373,10.710326631069409,0.870089755933522
9.777490042923162e+16,1418688761.0,28.37024206718493,22.218716910822845,0.2747299647211931,0.021399552,12.838118,11.52973263355632,0.031140905,-9.739492120502057,0.0208149,-94.14752,6.5928807,13.8353,14.300106,13.196334,1.1037722,12.914313,1.1311402,0.049640603,141.35283594733818,-38.42358611124418,5498.1577,2.853,-1.3218,3639.9378604909,-33.17254506875482,-260.4177767319194,-12.329322668951049,-28.41777673191939,45.38722263147304,140.0,5.0,1.0,1.0,10.40516895127291,-1.7809292462289357,-2.2371134168399758,33.17254506875479,-28.41777673191939,-12.329322668951047,10.556479047703707,10.790918696960551,37.49128699922717,-22.41408440836624,-236.61381243038053,-141798.92326267806,0.4860688296497986,10.717781884807122,5.050733393519511,0.9132318267999414,0.9256156887966774,10.955484198829756,0.8441868686314709
1.0751485546456038e+17,109258158.0,32.355355219558135,28.32864059350364,1.884023131991925,0.02022999,93.13021,62.3818540799832,0.022448493,-60.02261444037464,0.024723332,-72.25757,7.100501,14.064965,14.446464,13.514157,0.9323063,13.281413,0.99954337,0.0,143.07990542122857,-31.473901329660222,5231.7617,4.4456,-1.2207,530.7790456599797,-23.33352126984245,-211.7165177742465,-29.14498919271763,20.283482225753488,42.48886043536912,172.0,6.0,1.0,0.0,8.53991374949596,-0.2719310649817793,-0.2521251145879232,23.33352126984245,20.283482225753488,-29.144989192717645,8.544242116942396,8.547961185355152,22.67615401594338,21.015825111041032,179.56429803605238,-156741.43794804052,0.3136078337689061,8.585549033417088,4.860937982352477,0.9295196526032086,0.3295077689392729,8.592616071626226,0.9261369210229685
1.9652485722085978e+17,1365422521.0,87.97494548928563,44.14029617123028,0.7232882648064808,0.027867638,25.954416,17.645674413773452,0.026200721,-29.859604651576017,0.01852969,-15.782552,3.3979793,14.219475,14.880863,13.427421,1.4534426,13.205743,1.1051704,0.06660762,167.5094874635644,8.829470373588299,5576.35,3.6719,-0.0397,1382.5746229514102,-22.18024626678079,-213.1756495842457,9.10435007719195,18.824350415754253,30.482924455475327,270.0,6.0,2.0,0.0,9.51185528316262,-0.2954768803674262,0.23721706994664207,22.180246266780777,18.824350415754253,9.10435007719195,9.51644353288876,9.519399637211077,21.585073414120526,19.50395084943503,185.6082469268862,-151393.7742564327,0.3135367978710003,9.557987016144217,5.630213646327712,0.9364765149174127,0.31712674565104065,9.561589339511618,0.9357959591272493
1.977525993913742e+17,731506107.0,89.19566584547944,46.299824686228106,0.3133801756988048,0.020216992,15.500831,9.933016825039246,0.020394335,-15.49634050931082,0.015550304,-46.32509,4.6038656,13.898897,14.392083,13.22945,1.162633,12.897587,1.0283325,0.0,166.01407360319723,10.626783738462294,,,,3191.0123152177875,-8.09772920239923,-269.1154593655576,19.17198838375858,-37.11545936555757,42.552269983383006,270.0,5.0,1.0,1.0,11.221309300775784,-0.7579882785613785,0.6134571906661958,8.09772920239923,-37.11545936555757,19.171988383758595,11.246880841109395,11.26359882004387,10.580729790573805,-36.485321695862964,-410.3460655629141,-141543.13820644616,0.7818884808499409,11.324851148767118,1.6086661169745302,0.8708341791811256,0.7819097713584386,11.331766623500915,0.8709046294665332
2.1682957281089088e+17,41780443.0,56.975359574154425,32.10391570232659,0.349991434466581,0.026780145,13.069064,9.758328675295235,0.034424707,-13.051312237523844,0.022806762,-36.25732,6.8361516,14.980817,15.737294,14.122753,1.614541,13.847839,1.0035225,0.0,161.09609887547884,-17.39224638992326,6082.711,3.2184,-0.3747,2857.212781575902,-12.16107300021263,-207.3633080748172,-28.33585072993292,24.63669192518288,39.46870560484486,206.0,6.0,3.0,1.0,10.757520365748892,-0.8833634464522926,-0.8290542039937163,12.161073000212616,24.636691925182873,-28.335850729932915,10.79372852160134,10.825521062341059,10.104000407521212,25.549314301908034,275.77236248786176,-143499.8056071732,0.4921998222804979,10.951648394047316,5.209018801786641,0.9139800156422491,0.5008962806779954,10.96296555234104,0.9126129941246712
2.4885329134827635e+17,842875586.0,52.982980537368434,47.16013618427523,0.8298792825018251,0.014206961,58.41357,27.625378901242307,0.014764448,-24.05318306604412,0.013798231,-71.96279,0.56260246,12.043424,12.844694,11.161717,1.6829767,10.778171,1.0270501,0.056482542,149.1534078028797,-7.375879880835076,5762.7734,2.8189,-0.2973,1204.9945348500742,-32.083650647735155,-204.4701279287996,-4.167205472868323,27.52987207120043,42.48082033807353,237.0,4.0,3.0,0.0,9.203979382387713,-0.6127378029478995,-0.12969492807606028,32.083650647735155,27.52987207120043,-4.167205472868323,9.224352773315834,9.225264487316782,30.184086904240875,29.600260014057522,273.0432405515413,-152762.7271697183,0.4929909416794023,9.30600612528136,0.48420434999900336,0.8993793062064245,0.4955149886482248,9.306590765502872,0.8988962165729789
