source_id,random_index,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,grvs_mag,ruwe,astrometric_excess_noise,l,b,teff_gspphot,logg_gspphot,mh_gspphot,distance_pc,U_lsr,V_lsr,W_lsr,V_grf,v_total_grf,stratum_sky,stratum_gmag,stratum_colour,stratum_dist,x_kpc,y_kpc,z_kpc,vx_kms,vy_kms,vz_kms,R_kpc,r_kpc,vR_kms,vphi_kms,Lz_kpc_kms,energy_kms2,R_peri_kpc,R_apo_kpc,Z_max_kpc,eccentricity,r_peri_kpc,r_apo_kpc,eccentricity_sph
4.042930510555223e+18,1177711735.0,270.3508098985353,-32.48382247367917,0.185375502626946,0.023897668,7.757054,-1.1385117228846506,0.026967315,-7.261047577583891,0.018096905,-22.040958,3.0403955,14.004903,15.134649,12.960613,2.174036,,0.83788717,0.0,358.6547390111588,-4.720195999547472,4471.076,2.0993,0.225,5394.456041003559,-20.389645207794075,-163.21070021718114,-56.28325253139499,68.78929978281886,91.18941776227668,255.0,6.0,4.0,3.0,2.8033213676764017,0.126216529052113,-0.4189087353927199,20.389645207794075,68.78929978281886,-56.28325253139499,2.806161310879518,2.83725674398095,23.463039879281343,67.80258959607293,190.26500370194196,-208709.18867391377,0.4299846733660246,2.967807363975614,1.2543641728028962,0.7469034781172568,0.47217426162432574,2.9879772004446847,0.7270788479635009
4.040054050683336e+18,661098114.0,266.8151300109853,-37.218361516610734,0.1827446893126645,0.029103795,6.2790675,-3.035663149671037,0.031440776,-5.87091443027569,0.018291282,21.626245,5.594538,14.648152,15.706789,13.58132,2.1254692,,0.94283724,0.0,353.08628295611294,-4.584203862311475,5343.542,3.0737,0.0721,5472.115243190809,11.057972113004311,-160.12581289210294,-5.083687034713824,71.87418710789706,72.89733461204116,255.0,6.0,4.0,3.0,2.763053233358111,0.6565959619326004,-0.4123539664500181,-11.057972113004313,71.87418710789706,-5.083687034713824,2.8399967302088407,2.8697765106788315,5.858645978014721,72.48347250909872,205.85282492002273,-209698.46107803914,0.4834055829098525,2.841386057551858,1.111700929210272,0.7092115024430689,0.5409370197646813,2.871319745770917,0.6829447155159941
4.039110669728124e+18,1743954441.0,271.12339973604315,-34.91809405766163,0.1894813712083728,0.035499565,5.3375688,-3.456650162205712,0.031441424,-6.44049168318865,0.024369461,-60.09259,2.7295654,14.391901,15.443348,13.377005,2.0663433,12.637958,0.89036137,0.0,356.8295208226513,-6.463507731596114,,,,5277.563665613858,-58.8121242251381,-167.0301060406726,12.429463561243567,64.96989395932741,88.51239823538624,255.0,6.0,4.0,3.0,2.942008356603889,0.2900312563035516,-0.5690973196881538,58.8121242251381,64.96989395932741,12.429463561243576,2.9562698286794005,3.0105486309369547,64.90241825883149,58.88657895577753,174.0846166811124,-205276.7859873856,0.362243278255486,3.3069371087177952,1.5484540334254875,0.8025481224408803,0.3625958734418676,3.309172051060391,0.8024952116269599
5.957830679978658e+18,1014133335.0,266.95788994167856,-40.49029038942107,0.1464978521102891,0.020124486,7.2795825,-1.9650586239535024,0.023864686,-5.569695607946835,0.0144512355,3.8163877,1.1326394,13.839974,15.219772,12.694458,2.5253143,12.175555,0.9582595,0.0,350.3178977783167,-6.351725548190484,3819.9167,1.0983,-0.0682,6826.038645584799,-20.717730832861783,-172.5736829950531,-29.78228005964936,59.426317004946895,69.62539572014467,255.0,5.0,5.0,5.0,1.4904959865894503,1.1409660628256038,-0.730175545893264,20.71773083286177,59.426317004946895,-29.78228005964936,1.8770673516310006,2.014084946167749,52.573023292549856,34.59463463481529,64.93645921461484,-225168.39746942057,0.129558941501508,2.164289138364145,0.824501170068046,0.8870379057456184,0.18009630677950864,2.193250940142782,0.8482343390643287
4.0400401693455e+18,641785110.0,266.5542579020101,-37.36179903310871,0.2576101897541368,0.041237496,6.246989,-3.622206197672339,0.039947458,-11.164755680500775,0.0251839,92.77604,6.2939243,15.234151,16.167355,14.277728,1.8896265,13.759639,0.9555671,0.0,352.855774298159,-4.480057960967897,5492.5166,3.4427,-0.3029,3881.834025876073,72.92306129619155,-207.55683692365588,-48.67406194385492,24.44316307634412,91.01870904434476,255.0,7.0,3.0,2.0,4.338072161265671,0.48129854929580806,-0.27821824517679233,-72.92306129619156,24.44316307634412,-48.67406194385491,4.364689951176654,4.373548189039617,-69.78297349902782,32.335393914700425,141.1339688868317,-188373.00298380942,0.2601784826920475,4.750075287068758,2.9294928759623353,0.8961415949577863,0.2668586887828111,4.750429473519863,0.8936243324480143
4.0407114855499976e+18,1326321598.0,267.81608884128383,-35.092711921539966,0.2168390294312844,0.041713364,5.1983104,-2.893105405593458,0.04580251,-8.77207020297742,0.03113215,-17.214767,5.0855007,15.276224,16.095345,14.1563015,1.939043,,1.1134782,0.11310995,355.333263055872,-4.194284907987501,4830.5244,2.6949,-0.4079,4611.715901066126,-25.18606110807321,-182.8060125038802,-34.14688602325822,49.1939874961198,64.96457423083274,255.0,7.0,3.0,2.0,3.593883167808472,0.3742038390673818,-0.3122949863127115,25.186061108073197,49.1939874961198,-34.14688602325821,3.613312156046004,3.6267827196436624,30.145289240378006,46.32113574300547,167.37272286205874,-199458.99376542604,0.3507141614869671,3.6730265285239954,1.7938260830906363,0.8256775530502631,0.37721100652629064,3.68974468299691,0.8144995739697799
4.045395439443902e+18,1487822990.0,274.5929348881683,-33.72025938787629,0.1328340484620576,0.022179548,5.989033,-1.0831670881866122,0.025054552,-4.249817545278025,0.018600795,-2.097949,1.2444316,13.264967,14.796667,12.057762,2.738905,11.462894,1.0050781,0.0,359.248918995646,-8.435825256213828,3645.0376,1.026,-0.0377,7528.190336573515,1.945116250729836,-140.28770152407574,-26.691947331389507,91.71229847592426,95.53737081010522,255.0,5.0,5.0,6.0,0.7318984928190932,0.09761531855646155,-1.0793972736385211,-1.9451162507298354,91.71229847592426,-26.691947331389514,0.7383794107420248,1.3077853908596824,10.196516139906269,91.16446801015461,67.31396616994813,-242801.09734867886,0.1900433655031347,1.3404397157864938,1.088503878522097,0.751655712073604,0.3069612301757473,1.341087527008997,0.6274852563220162
4.04565836457134e+18,67569230.0,273.35387816396207,-33.230848767786604,0.1264941497520698,0.021228544,5.958682,-1.282432362968421,0.025145594,-6.377125615471292,0.0184301,-23.6726,1.1537223,13.65773,14.992492,12.527483,2.4650087,11.90611,1.0155007,0.0,359.207016157927,-7.293046606791874,,,,7905.503945913809,-24.34514833473495,-221.161753968525,-57.9624056660587,10.838246031474997,63.79493941587989,255.0,5.0,5.0,6.0,0.33720373538383974,0.10852495291236956,-0.978558124990985,24.34514833473495,10.838246031474995,-57.9624056660587,0.35423724332916584,1.040701700078999,26.494941663837313,2.858651904113063,1.0126409701506824,-258146.0473601362,0.0025782452048208598,1.2129222183722692,1.0996346971823743,0.9957577223833657,0.007307912823114957,1.2199796759024268,0.9880909529433051
4.042509565019374e+18,1040641498.0,269.96231984572154,-33.44376025141243,0.1238045851015105,0.019397708,6.382434,-1.788105721131996,0.021583201,-4.321004033346823,0.014757747,64.714134,1.2996229,13.209609,14.619305,12.060196,2.5591087,11.398992,0.8483825,0.0,357.6548709380933,-4.907339258353666,4767.8784,1.8863,0.0455,8077.2452747212465,66.39150327368729,-167.90552010649395,-19.95373703600429,64.09447989350605,94.41443576837756,255.0,5.0,5.0,6.0,0.1371032012511577,0.3292996138073732,-0.6659643002526442,-66.39150327368728,64.09447989350605,-19.95373703600429,0.35670088792572496,0.7554759907885853,33.65228472298131,85.92704924924676,30.650254764043822,-275304.39384028246,0.08674029564627928,0.7724587625832245,0.6773746269043076,0.7980903381690864,0.16787309677286913,0.7725647788429625,0.6429895028144418
4.040745299887245e+18,528710528.0,268.491797884986,-35.16596757780781,0.1551306203327928,0.024847263,6.2433686,-2.489175259890206,0.026295308,-4.879276926745547,0.017287696,-40.239918,2.9828074,14.111263,15.390803,12.982542,2.4082613,12.2870245,0.81350464,0.0,355.5494408279545,-4.708401996495642,4855.983,2.0891,-0.2799,6446.180630585744,-42.58921607687158,-151.22676598247077,1.5881620022552445,80.77323401752923,91.32731748079765,255.0,6.0,5.0,4.0,1.7729447033452077,0.4985279709525492,-0.504132526982744,42.58921607687158,80.77323401752923,1.5881620022552445,1.8417011318185947,1.909453498701631,62.863642490584134,66.22929195234555,121.97456194817894,-227492.7657431998,0.2666416685629286,2.054709872265394,0.9191741630589483,0.7702703240993966,0.2666602294885308,2.0564007633094974,0.7704233936902795
4.037227030126639e+18,1397526163.0,269.2485206760927,-37.3662787755908,0.1551873773237037,0.023950633,6.479469,-2.079942763240139,0.024654103,-5.576202040816936,0.0175569,-52.467243,1.2697266,14.304213,15.730416,13.126152,2.6042643,12.477585,1.0403522,0.0,353.9361443976746,-6.331683421848084,,,,6443.823056008677,-62.85717985617125,-160.44881841183874,-15.387106520217609,71.55118158816126,96.47465829531406,255.0,6.0,5.0,4.0,1.8093181422011808,0.6765525245427694,-0.6856501620544315,62.85717985617126,71.55118158816126,-15.387106520217603,1.931671674525339,2.0497491560892995,83.93598692629948,45.003852555544285,86.93266722605968,-222353.26380990664,0.17192906940548783,2.3555662407379665,1.3016060366404787,0.8639530061911531,0.17197293384085022,2.3555998040107227,0.8639224650072571
5.958228226515358e+18,1122505970.0,267.1486287068219,-39.389071043311226,0.1364118412376216,0.025342284,5.3827763,-4.732480949962737,0.024129266,-5.725040605076047,0.017055709,-52.919147,1.2244704,14.132667,15.335025,13.059854,2.2751713,12.490128,0.9268504,0.0,351.3465501809083,-5.918096808289262,,,,7330.741898410838,-75.15588848562496,-232.4840264553713,53.06665035258516,-0.4840264553713211,92.0038653281302,255.0,6.0,4.0,6.0,0.9693338347006133,1.0970878275079254,-0.7308486601945471,75.15588848562493,-0.48402645537132116,53.06665035258517,1.4639705544721366,1.6362608436522643,49.39998679126388,-56.64170866681323,-82.9217936432038,-233741.52396288977,0.18202565506544174,1.7668704171090124,1.085471338350328,0.8132012705404561,0.18202667639232356,1.78633697068878,0.8150477157386524
5.958063196718773e+18,731467249.0,266.4558432421281,-40.20294997802687,0.2061119297477107,0.03103351,6.6415925,-3.139496812099174,0.028390262,-6.482932243761004,0.018962014,-16.515703,1.6922456,14.766358,15.7807045,13.775501,2.0052032,13.469099,0.9565494,0.0,350.36981522920547,-5.876010688705523,4588.6934,2.0059,0.1422,4851.732751345545,-34.172890559893496,-147.46504321480842,-5.529292116892671,84.53495678519158,91.34833572214984,255.0,6.0,4.0,2.0,3.419770553857049,0.8073729598285495,-0.47170125032541804,34.17289055989349,84.53495678519158,-5.529292116892677,3.5137845319953893,3.545304473081067,52.682423028488884,74.42115070153115,261.499888188338,-197725.01126539646,0.6163713654533475,3.6375665848387633,1.6445010500017065,0.710211398165306,0.6460607609573779,3.6625395928046496,0.7001064346136099
4.0429736620041487e+18,314340220.0,271.38356050005734,-32.55154793973899,0.1637364187594113,0.02766498,5.918545,-0.6865905307662781,0.027978353,-6.380071107833496,0.020270584,15.801157,1.6349794,13.724862,14.934129,12.640922,2.2932072,12.040272,0.81493634,0.0,359.0200927045898,-5.514253091639702,,,,6107.376767958787,17.015804500357465,-159.32107908185571,-65.52472815339526,72.67892091814429,99.32398073072083,255.0,5.0,4.0,4.0,2.0997752352953887,0.10396363617957917,-0.5618784012779813,-17.015804500357465,72.67892091814429,-65.52472815339526,2.102347372916161,2.1761369015368,-13.400925255820503,73.43145341683065,154.37842318028936,-219914.64786292036,0.3847466957146375,2.1738524953436213,1.1736112280349205,0.6992520774185792,0.38515364084831566,2.202475883889535,0.7023116043728593
4.0425465704561664e+18,328032282.0,271.5450921184852,-34.04476898470815,0.1677263598652486,0.023808561,7.0447917,-4.33786879343345,0.020962,-5.232515683737802,0.015108373,0.98991704,0.6217898,13.177418,14.391631,12.0918665,2.2997646,11.581501,0.8240703,0.0,357.7684321296486,-6.349742747699975,4905.396,1.2247,-1.3269,5962.09206950774,8.818843231580846,-176.33773785308986,43.8015689916789,55.66226214691014,71.37672498362019,255.0,5.0,4.0,4.0,2.256977329202238,0.23072989692283022,-0.6343906974260428,-8.818843231580846,55.66226214691014,43.80156899167891,2.268740388380056,2.3557662249993285,-3.1122914159694495,56.27053461090119,127.66323454748932,-218003.29636824562,0.2629693359349718,2.566254001376601,1.1140101335824477,0.8141049294575277,0.26523997243173075,2.5672028207706803,0.8127129182850357
6.726125910389445e+18,195285868.0,272.81324704574064,-38.70730453606585,0.1383743934131366,0.018452812,7.498824,-4.783883373565462,0.016863152,-5.028927389190228,0.012949022,-23.493988,2.5221324,12.832715,14.092758,11.73054,2.362218,11.229254,0.9563162,0.07095536,354.094779629209,-9.438849504416298,3750.6267,1.084,-0.0709,7226.77061365217,-24.594105061720533,-213.582078692954,76.69562432802068,18.417921307046072,82.6214779589688,255.0,4.0,4.0,5.0,1.086901286906623,0.7334467626135825,-1.160153319163244,24.594105061720533,18.417921307046072,76.69562432802068,1.3112202565044586,1.7507867617254564,30.688916678193927,1.5100404558685248,1.9799956338760365,-228531.07757545676,0.004491327403616143,1.9396515104609728,1.7523663596880446,0.9953796322820092,0.011416525988092953,1.9472449068948456,0.9883425222997432
4.0390153514297984e+18,280833483.0,270.47841842793474,-35.25220353564153,0.1423640021693064,0.02774884,5.130449,-2.132600057698701,0.030552529,-7.963899746810986,0.021676399,-26.260462,1.6426809,14.215721,16.298925,12.86888,3.4300451,12.121331,1.022315,0.12727605,356.2787309843485,-6.162700076674254,,,,7024.247596037304,-39.37420721393808,-251.364054215875,-56.1534521852389,-19.364054215875,71.26363014695077,255.0,6.0,7.0,5.0,1.209069476773835,0.45325836904855366,-0.7290679702586284,39.37420721393808,-19.364054215875,-56.15345218523889,1.2912366741921133,1.4828459980846784,30.071351951631673,-31.953224895189816,-41.259175843377534,-240494.69095095235,0.08325811114606738,1.6309848956954585,1.0760249350143216,0.9028631170565841,0.08540432516316451,1.6364414190646384,0.9007990983519075
4.0410512733808814e+18,356982580.0,266.80924027532296,-35.66925156236632,0.1459710361490494,0.027194364,5.3676944,-5.2247793498608575,0.028134195,-8.671110470174717,0.017795851,-16.872961,2.0776067,14.220984,16.134314,12.91873,3.2155838,,0.8515844,0.0,354.41591964303177,-3.783410547345958,,,,6850.6741226315,-37.62072550760429,-313.33074491845144,8.76827050252036,-81.33074491845144,90.03827866143428,255.0,6.0,7.0,5.0,1.3746953241869875,0.6651614350020777,-0.4270416882762468,37.620725507604284,-81.33074491845144,8.76827050252036,1.527163045963197,1.5857463770986258,-1.5591259611822361,-89.59675319421954,-136.8288505164971,-237511.90822432205,0.33053242419366213,1.6355007783358178,0.4343601345884112,0.6637570273295464,0.3305478765725314,1.6364031175031584,0.6638982083761954
4.0532914491525806e+18,319473898.0,264.8553001022088,-34.872001054777215,0.158697034410375,0.023949927,6.626201,-4.412902455527313,0.026747348,-5.443352413918971,0.019004032,-61.899223,1.3542169,13.853565,15.582622,12.594533,2.9880886,11.872995,1.1415725,0.08440419,354.2600228305914,-2.0068840023797563,4523.543,1.8134,-0.0377,6301.314978666192,-70.35632406325846,-188.4183075243465,34.58795210281112,43.58169247565348,89.69784102977634,255.0,5.0,6.0,4.0,1.9121253106691842,0.6298332120508688,-0.1956693521176577,70.35632406325846,43.58169247565348,34.58795210281112,2.0131848098731617,2.0226713954723796,80.4592328390155,19.38267540082538,39.020907691643856,-226573.36691092598,0.07284531803542024,2.2008553290511284,1.5666006650447961,0.9359235630875489,0.0730642780460668,2.200941814917816,0.9357395934231324
4.036726310013754e+18,1774175779.0,267.24910519850425,-38.67865845682374,0.1369042592452636,0.02483951,5.5115523,-4.711286798132886,0.026986655,-5.154052787196918,0.017106937,-1.5216182,1.6481392,14.195708,16.04419,12.913961,3.130228,12.333372,0.98928016,0.0,352.00141319092467,-5.624380926467355,,,,7304.374644827542,-18.48561828145709,-222.5262513804579,56.991804726884986,9.473748619542109,60.65917739453286,255.0,6.0,6.0,6.0,0.9795086797870134,1.0115009228594483,-0.6908753717458375,18.485618281457086,9.473748619542107,56.991804726884986,1.408038128291849,1.5684005068886462,19.665326153570373,-6.689166123495326,-9.418600948359602,-238556.0369996264,0.018385747963947277,1.7416501196866896,1.443585576049118,0.9791075303613109,0.023607663384160635,1.7436608932542836,0.9732834454667544
4.037289466143201e+18,692187671.0,268.63473917092847,-37.16066824777792,0.1828978338630238,0.031130224,5.8752494,-4.3070735098262665,0.033676393,-6.074384506592336,0.023619417,-37.369766,1.5172299,14.333672,16.18309,13.008464,3.1746264,12.2626,1.0956992,0.10836491,353.87246644996355,-5.805488431636082,,,,5467.533315615547,-44.52372838610299,-175.0154447070124,29.325517819967605,56.98455529298761,78.03581182219015,255.0,6.0,6.0,3.0,2.7695866244814464,0.5806214891038189,-0.5280497294717709,44.52372838610299,56.98455529298761,29.325517819967605,2.8297935232302143,2.878639939435094,55.268618956269165,46.63669896128756,131.97222866548879,-208515.78614843183,0.26304935632220094,3.1331838024360317,1.6044650959837832,0.8450934644202225,0.2646479247292099,3.1354848246960536,0.8443308280984358
4.041066769628885e+18,1590560016.0,266.1513594631314,-35.96056460728514,0.1325738958600131,0.02413008,5.4941344,-3.4994759672037947,0.025187926,-7.342105172824885,0.014904417,-18.607279,1.00135,13.771701,15.765973,12.462976,3.3029966,11.779433,0.7606196,0.0,353.88945670286205,-3.4777738802148046,3824.72,0.3503,-0.94,7542.963066091955,-39.956593010415176,-273.25222618693283,-21.30031935597303,-41.25222618693283,61.25340068146637,255.0,5.0,7.0,6.0,0.6917053934134234,0.8014474483942026,-0.432566243600293,39.956593010415176,-41.25222618693283,-21.300319355973038,1.058666313724394,1.1436292751225219,-5.122766692452268,-57.20168486847679,-60.55749685853477,-256866.4671268726,0.13883235148993753,1.1657275280973816,0.44773245913348403,0.7871583303115909,0.1388764838039518,1.175896834950678,0.7887445967712557
6.727279160627255e+18,936692721.0,274.23832657118953,-39.75879190526222,0.1844929963054482,0.021172483,8.71381,-2.1975390500035195,0.018508207,-6.936205161024217,0.015400343,78.96969,3.5977557,14.075523,14.570625,13.412421,1.1582041,13.205749,0.9648831,0.0,353.64802556051995,-10.89850670235735,5788.396,2.8377,-0.0691,5420.259955800118,62.37036618169216,-179.3758839035728,-35.67536102687342,52.6241160964272,89.06229031956441,255.0,6.0,1.0,3.0,2.8881765963850814,0.588859446444127,-0.999807737749718,-62.37036618169216,52.6241160964272,-35.67536102687342,2.947595545452767,3.1125447807280144,-50.60003034333098,64.02341057630875,188.71511981942123,-201349.8847476503,0.39346194133468415,3.577827772639377,1.9100541072240196,0.801846770357659,0.3939442465632583,3.5817472262216365,0.8018235322031625
