source_id,random_index,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,grvs_mag,ruwe,astrometric_excess_noise,l,b,teff_gspphot,logg_gspphot,mh_gspphot,distance_pc,U_lsr,V_lsr,W_lsr,V_grf,v_total_grf,stratum_sky,stratum_gmag,stratum_colour,stratum_dist,x_kpc,y_kpc,z_kpc,vx_kms,vy_kms,vz_kms,R_kpc,r_kpc,vR_kms,vphi_kms,Lz_kpc_kms,energy_kms2,R_peri_kpc,R_apo_kpc,Z_max_kpc,eccentricity,r_peri_kpc,r_apo_kpc,eccentricity_sph
2.496129855931359e+18,385565168.0,38.18460513195201,-3.349991244433938,0.4740939032453847,0.021102088,22.466682,3.4519271487664294,0.028159047,-2.067322483031012,0.028592937,76.784874,6.5167646,13.307787,13.738027,12.660877,1.0771494,,1.3592741,0.09761229,172.8426274842095,-56.07066694097864,5346.9517,3.1913,-0.3402,2109.2867745283224,-43.26202254133716,-20.583017134265056,-51.75829547939203,211.41698286573487,221.91814794953044,111.0,5.0,1.0,1.0,9.34616630882239,-0.14669083241023428,-1.7251314155854585,43.26202254133716,211.41698286573495,-51.758295479392046,9.347317415840758,9.505178655528777,39.938851727926085,212.06987377058624,1982.2844244709518,-125109.5316726533,7.655393676123763,10.598321051065954,2.353136399088515,0.161223478011222,7.802756515338634,10.672362075287884,0.15532271394486014
1.430100844077888e+16,388110860.0,49.80196323313713,9.668854056884417,1.673222736111883,0.019176433,87.25412,0.9369213473255308,0.022675358,-2.5815805934368905,0.01701981,0.2809696,4.406666,14.00839,14.495582,13.355572,1.1400099,13.0973015,1.0246435,0.0,172.28028569274403,-38.65467274023771,5547.164,4.3462,-0.524,597.6490627444673,12.122866787306414,5.094144051885166,4.332876612040344,237.0941440518852,237.44340559925857,143.0,6.0,1.0,0.0,8.640489118248105,-0.06269303175954746,-0.34830657839131074,-12.122866787306414,237.09414405188517,4.332876612040344,8.640716557022058,8.647733812470513,-13.842792836843502,236.9999454204896,2047.8493524081487,-128679.01529734909,8.419719043986163,9.257349785540466,0.3666830161510205,0.04738516038106833,8.423560133637553,9.260435943880857,0.047323908384441525
2.2580743314711296e+16,1719387552.0,36.85810878959014,7.836901145232791,0.8273605159156521,0.019716436,41.962986,3.452823174969157,0.018436583,-2.39459140459908,0.014815169,19.166698,0.95045435,12.90478,13.434545,12.223493,1.211052,11.9709835,0.9820882,0.075323,159.96588624554502,-48.01195804547088,4781.351,3.0486,-0.1794,1208.6629477275517,-8.606760610472799,-6.184724710173272,-7.554058959576816,225.8152752898268,226.10545922022973,110.0,4.0,2.0,0.0,8.937638611124031,-0.276998157528124,-0.8733803884908854,8.606760610472799,225.81527528982673,-7.554058959576816,8.941929988672975,8.984481355388834,1.6074494846283331,225.97351833473894,2020.6393802433445,-128376.21771777312,8.649556697969043,8.967520446219226,0.8862259469224854,0.018048609633016004,8.667099774351593,8.995649019966354,0.01860125224225883
2.355563217152819e+16,777840906.0,38.51862970962406,10.31431577857642,0.1666749058427072,0.026358638,6.3233504,0.5394501337884721,0.027341336,-0.3098768436109234,0.020451272,35.478657,4.8983536,14.182197,14.7113285,13.501747,1.2095814,13.217362,1.0908654,0.058076218,160.0109933237167,-45.04128649051175,5217.696,3.3576,-0.0402,5999.703404324765,-19.15033443780119,4.444459536836261,-17.162210054424843,236.44445953683623,237.83872520827728,110.0,6.0,2.0,4.0,12.161985491724728,-1.4491865229114222,-4.220486893561792,19.15033443780119,236.44445953683626,-17.162210054424843,12.248021582243839,12.954788392630647,-8.960307086880407,237.0494266005616,2903.386493062205,-104202.05141238052,12.21561374465484,15.391215216268465,5.035423617555761,0.11502956301531769,12.86259093986315,15.50349848545048,0.09310086794095097
2.99565078320544e+16,1464371533.0,49.25817089679379,14.172812831272498,0.1465330895835771,0.01882791,7.782759,10.602741926703477,0.022890342,-4.506885889287182,0.01680039,63.781593,5.134202,13.872914,14.523743,13.084541,1.4392014,12.753942,1.1398367,0.045133803,168.01040501182374,-35.65525066250125,,,,6824.39715726895,-177.37128085229244,-311.10164286600127,61.18741673995276,-79.10164286600127,203.6210724423969,142.0,5.0,2.0,5.0,13.60212488012046,-1.151903839974127,-3.952987353983371,177.37128085229241,-79.10164286600127,61.18741673995276,13.650812565958818,14.211642858293747,183.41353574138313,-63.85229895726221,-871.6357649711541,-107615.73558954638,2.4168815228920977,20.201793188688992,14.622756938632406,0.7862932683978501,3.3813464916938822,20.38154061790885,0.7154094554169338
3.311688894982823e+18,81795636.0,62.67262047778405,14.951515627979449,0.2792370103271979,0.023804246,11.730555,3.192470528587648,0.026718918,0.2571212271016214,0.019963633,5.0205493,4.4168715,14.675417,15.473555,13.794054,1.6795006,13.438569,1.0091563,0.0,178.08400654309412,-25.925761144698072,5162.8745,3.2823,-0.3296,3581.1871743944084,-13.64029652717147,-19.127427910145904,44.47334355938367,212.8725720898541,217.8960025444484,175.0,6.0,3.0,1.0,11.396980465934316,-0.10768411853299474,-1.5407172377527447,13.64029652717147,212.8725720898541,44.473343559383665,11.397489180090174,11.501155125333327,11.628455679159421,212.99194504961244,2427.5733891493187,-116649.33308459065,10.259461324892754,11.530462148705304,2.175047666732344,0.05832975160984702,10.404861337612303,11.58164824173387,0.053523134259883816
6.572513291435802e+16,676587000.0,59.14235336583364,23.397147901721404,0.1652701576521194,0.025336957,6.522889,-0.5569505977603396,0.02613258,-1.6195433051539572,0.01635759,-51.182655,4.850617,14.457673,15.042465,13.727123,1.315342,13.4251995,1.0488734,0.027348336,168.8398688415178,-22.545860689258248,5240.788,3.0199,-0.1601,6050.699135320733,70.15839702162245,-20.704373682222936,-14.187828281158342,211.29562631777708,223.09042302394096,175.0,6.0,2.0,4.0,13.660588306235505,-1.0816176730910483,-2.2949760127548453,-70.15839702162245,211.29562631777708,-14.187828281158342,13.70334155099409,13.894188877452374,-86.61727194005813,205.09873372433898,2810.5379999010074,-105522.02320707389,9.739090814814737,17.546692039557584,3.175558120817311,0.28614173419223493,9.872744759818927,17.58903600225024,0.2809829161949042
3.774043168301939e+16,428585595.0,56.04481469445766,12.33996342431109,3.27344048716454,0.037351545,87.638695,0.074758899328049,0.042148594,-25.162320518983453,0.030390006,-42.616646,3.153135,13.713628,14.444545,12.87469,1.5698547,12.542936,2.3105078,0.25909087,175.32412318624174,-32.44486771873175,4821.7656,4.3016,-0.8876,305.4889813702408,58.23947437572517,-18.07774333153444,8.89397293939502,213.9222566684656,221.8866175061856,175.0,5.0,2.0,0.0,8.434946589462871,-0.02101594561092572,-0.1388911160865801,-58.23947437572517,213.92225666846556,8.893972939395017,8.434972770380545,8.43611619047468,-58.77228626149776,213.77648757823243,1803.1988516699853,-133884.48671014496,6.468457056801178,9.565370518062911,0.17926019283938935,0.1931487317548994,6.469173342670626,9.566153606961981,0.19313483747597127
1.7716259489861453e+17,29945158.0,62.742067599656735,35.94590003144967,1.745461303847666,0.016233502,107.52217,0.693617511813847,0.017884994,-1.7988834810019902,0.011819751,-5.0944934,2.6895292,13.395549,13.868564,12.751441,1.1171227,12.446902,1.0240269,0.0,162.08704552906863,-11.337757293753182,6205.497,4.3029,-0.1996,572.9144483441808,14.806062854310037,6.052906463810493,6.085457185990111,238.0529064638105,238.59052487950143,206.0,5.0,1.0,0.0,8.712504076572603,-0.17277358040412447,-0.08763057827750653,-14.806062854310035,238.0529064638105,6.085457185990111,8.714217004090493,8.71465760157157,-19.522940026816936,237.7125587465307,2071.478821514878,-128321.46532857377,8.36290151830151,9.48367740225737,0.11469346195023118,0.0628006011093113,8.363223800336186,9.483995108187644,0.06279809272223234
1.6775166871459942e+17,562172102.0,60.40979739439581,31.1162737906423,0.1949703008694817,0.026208453,7.439214,-0.7232827315291558,0.032301404,-0.4998047061343134,0.019981306,-0.11808147,2.5967674,14.387351,15.059636,13.593756,1.4658804,13.312766,1.0068655,0.0,164.06058945099988,-16.177970596861,,,,5128.986289401208,18.04830979461263,14.95933158560824,-12.781820534076536,246.95933158560825,247.9476313252822,206.0,6.0,2.0,3.0,12.91449576891404,-1.3527493362901142,-1.404047732264958,-18.04830979461263,246.95933158560828,-12.781820534076537,12.985150431632743,13.060837713049281,-43.67749879816697,243.73536682719816,3164.940403760357,-103361.10289191257,12.10892158164378,16.888763318874332,1.8777533094065357,0.1648352878386215,12.160896988984048,16.902742048074074,0.16315386566162104
