source_id,Teff,e_Teff,logg,e_logg,__Fe_H_,e__Fe_H_,__M_H_,e__M_H_,__a_M_,e__a_M_,__C_Fe_,e__C_Fe_,__N_Fe_,e__N_Fe_,__O_Fe_,e__O_Fe_,__Mg_Fe_,e__Mg_Fe_,__Al_Fe_,e__Al_Fe_,__Si_Fe_,e__Si_Fe_,__Ca_Fe_,e__Ca_Fe_,__Ti_Fe_,e__Ti_Fe_,__Mn_Fe_,e__Mn_Fe_,__Ni_Fe_,e__Ni_Fe_,__Ce_Fe_,e__Ce_Fe_
6237467724224546432,4586.3,11.6,2.19,0.036,-0.5841,0.0123,-0.5816,0.0107,0.3261,0.0103,0.0834,0.0233,0.0506,0.026,0.3872,0.0251,0.378,0.0192,0.287,0.0327,0.317,0.0227,0.2204,0.0262,0.1639,0.0329,-0.1834,0.0271,0.1366,0.023,-0.2914,0.088
6237467724224546432,4602.1,11.4,2.158,0.035,-0.5849,0.012,-0.5851,0.0104,0.3048,0.0102,0.0955,0.0229,0.0087,0.0256,0.3668,0.0248,0.3751,0.0188,0.3311,0.0316,0.2601,0.0221,0.2316,0.0256,0.2074,0.0322,-0.2886,0.0264,0.1105,0.0223,-0.2375,0.0864
6242693561252551936,4679.8,9.1,1.682,0.031,-0.8391,0.0091,-0.8085,0.0083,0.131,0.0089,-0.3925,0.0203,1.2493,0.023,0.0417,0.0216,0.107,0.0159,0.9852,0.0215,0.1655,0.0174,0.2705,0.0206,0.2837,0.0258,-0.1334,0.0219,0.0617,0.0171,0.3355,0.0632
6242840487792534016,4389.5,6.7,1.996,0.024,-0.3073,0.0085,-0.3015,0.0071,0.176,0.006,0.048,0.012,0.1314,0.0145,0.214,0.0125,0.2599,0.0121,0.1834,0.0204,0.1226,0.0139,0.1337,0.0145,0.1649,0.0185,-0.0813,0.0155,0.0729,0.0125,-0.0507,0.0464
6243436663615288064,5234.6,94.5,2.308,0.148,-0.9164,0.0176,-0.9225,0.0395,0.2967,0.0417,0.0466,0.1109,0.3706,0.1554,0.1776,0.1193,0.261,0.0502,0.0588,0.0571,0.3142,0.0571,0.085,0.0694,0.2481,0.0916,-0.1242,0.0565,0.1515,0.0509,-0.5344,0.3112
6245686573640274304,4866.8,18.1,2.451,0.042,-0.5073,0.0144,-0.4922,0.0125,0.2898,0.0129,0.1928,0.0341,0.0788,0.0363,0.41,0.044,0.362,0.0232,0.2434,0.0432,0.2348,0.0293,0.2321,0.034,0.2335,0.0473,-0.1461,0.034,0.0622,0.0303,-0.1295,0.1607
6294227362007494528,4992.6,23.4,2.573,0.044,-0.5311,0.0149,-0.5208,0.0132,0.2416,0.0142,0.1678,0.0407,0.1163,0.0423,0.2677,0.0565,0.3562,0.025,0.2002,0.0464,0.2199,0.032,0.0382,0.0378,0.1408,0.0544,-0.1539,0.0373,0.0669,0.0336,-0.4584,0.1989
6295202083361355520,5060.3,21.1,2.431,0.043,-0.7085,0.0132,-0.7018,0.0121,0.2428,0.0142,0.0726,0.0424,0.2568,0.0435,0.5235,0.0584,0.3105,0.0242,0.1982,0.0393,0.242,0.0297,0.1461,0.0363,0.257,0.0517,-0.0424,0.0361,0.0486,0.0312,-0.697,0.1797
6301471979699255808,5065.6,24.3,3.122,0.047,-0.8646,0.014,-0.8703,0.0131,0.2661,0.251,-0.0178,0.0497,-0.4551,0.3616,0.4093,0.0656,0.3831,0.0269,0.0881,0.0411,0.1409,0.0324,0.2209,0.0414,0.308,0.0568,-0.1972,0.0409,0.0662,0.0351,0.1761,0.1862
6301684902703023360,4589.1,9.5,2.418,0.03,-0.488,0.0101,-0.4848,0.0088,0.268,0.0083,0.0852,0.0181,-0.0032,0.0209,0.3287,0.0199,0.3114,0.0157,0.3411,0.0258,0.2326,0.0182,0.1752,0.0202,0.2033,0.0261,-0.1671,0.0212,0.0784,0.0175,-0.1224,0.0705
6330648688973502976,4505.6,7.2,2.193,0.025,-0.3828,0.0083,-0.3775,0.0071,0.2548,0.0064,0.0704,0.0131,0.1093,0.0158,0.2918,0.0142,0.3276,0.0125,0.2786,0.02,0.1722,0.0142,0.1648,0.0151,0.227,0.0196,-0.1,0.0161,0.0979,0.0129,-0.1136,0.0509
