source_id,Teff,e_Teff,logg,e_logg,__Fe_H_,e__Fe_H_,__M_H_,e__M_H_,__a_M_,e__a_M_,__C_Fe_,e__C_Fe_,__N_Fe_,e__N_Fe_,__O_Fe_,e__O_Fe_,__Mg_Fe_,e__Mg_Fe_,__Al_Fe_,e__Al_Fe_,__Si_Fe_,e__Si_Fe_,__Ca_Fe_,e__Ca_Fe_,__Ti_Fe_,e__Ti_Fe_,__Mn_Fe_,e__Mn_Fe_,__Ni_Fe_,e__Ni_Fe_,__Ce_Fe_,e__Ce_Fe_
4657737589807542272,4017.1,5.4,0.59,0.026,-0.5392,0.0096,-0.51,0.008,-0.0545,0.0064,-0.2175,0.0118,0.3015,0.0138,-0.0212,0.0107,-0.0463,0.0132,-0.4458,0.0213,-0.1138,0.0145,0.0357,0.0158,-0.1253,0.0175,-0.0108,0.017,-0.1003,0.0136,,
4659160426568479488,4211.6,9.6,1.121,0.043,-1.1302,0.0145,-1.1538,0.0131,0.2102,0.0135,-0.3868,0.0274,0.2053,0.029,0.238,0.0225,0.1704,0.0241,-0.214,0.0339,0.235,0.0258,0.1547,0.034,-0.0305,0.0341,-0.2832,0.0356,-0.0399,0.0291,-0.2226,0.0593
4659970423040449024,4093.3,7.3,2.112,0.031,-0.6946,0.0121,-0.5518,0.01,0.0122,0.0083,0.2134,0.0158,0.1382,0.0181,0.1556,0.0145,0.1886,0.0167,-0.2906,0.0288,0.1462,0.0189,0.0438,0.0213,0.0879,0.0235,0.08,0.0224,0.1018,0.0188,0.6115,0.0472
4661529152583950592,4511.5,10.0,1.041,0.045,-1.6225,0.012,-1.6486,0.0119,0.2439,0.0157,-0.7992,0.0369,0.207,0.053,0.3053,0.0293,0.1805,0.0253,-0.3229,0.0258,0.2305,0.0247,0.0395,0.0363,-0.1008,0.0359,-0.439,0.0383,0.0064,0.0288,-0.3777,0.059
4662597225031152768,4705.9,12.5,1.302,0.048,-1.5646,0.0126,-1.5944,0.0126,0.2584,0.0173,-0.6834,0.045,-0.012,0.0883,0.3502,0.0394,0.2096,0.0274,-0.4197,0.0289,0.2253,0.0275,-0.0412,0.0407,-0.1139,0.0427,,,0.063,0.0323,-0.4752,0.0808
4663596097016191616,4216.4,9.7,1.157,0.039,-0.8296,0.0144,-0.8511,0.0125,0.1304,0.0117,-0.3683,0.0236,0.0383,0.0257,0.1616,0.0208,0.1392,0.022,-0.2772,0.0354,0.071,0.0246,0.0941,0.0302,-0.0851,0.0323,-0.278,0.0315,-0.0251,0.0266,-0.0379,0.0637
4665621874133566592,4469.8,10.9,0.806,0.055,-2.063,0.0138,-2.0969,0.0144,0.3225,0.0214,-1.0707,0.0608,0.4114,0.0844,0.368,0.0363,0.3383,0.0326,-0.3359,0.0283,0.2704,0.0299,0.1194,0.0497,-0.0489,0.0438,,,-0.2189,0.0382,,
4665953175026835584,4102.6,8.6,0.536,0.049,-1.7541,0.0148,-1.7959,0.0144,0.1453,0.0174,-0.6836,0.0352,0.3043,0.035,0.1607,0.0238,0.0909,0.0288,-0.3871,0.0303,0.138,0.0276,-0.0456,0.042,-0.2833,0.0359,-0.248,0.0445,0.0379,0.0341,,
4668788914299239680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4676345587134464384,4892.9,12.6,3.039,0.031,-0.3354,0.0098,-0.342,0.0085,0.1187,0.0086,0.0237,0.0213,0.094,0.0245,0.2204,0.0289,0.1487,0.0158,0.1021,0.0271,0.1071,0.0192,0.0752,0.0208,0.1088,0.0306,-0.1014,0.0215,0.0094,0.018,-0.0378,0.1062
4678305810207644032,4841.2,22.0,2.057,0.056,-0.9347,0.017,-0.9549,0.0157,0.188,0.0183,-0.3844,0.0558,0.0298,0.0633,0.404,0.0575,0.1363,0.0308,-0.3377,0.0495,0.1977,0.0369,0.1789,0.0486,0.0997,0.0602,-0.2961,0.048,-0.0388,0.0422,-0.3916,0.1704
4685853472213004416,4266.9,9.0,1.061,0.042,-1.2785,0.0132,-1.3044,0.0123,0.2265,0.0135,-0.4559,0.0278,0.2436,0.0292,0.2561,0.0223,0.1402,0.0234,-0.2561,0.0295,0.2737,0.0242,0.175,0.0328,-0.0681,0.0325,-0.3578,0.0346,0.0075,0.0273,-0.4204,0.0541
4685853472213004416,4272.5,7.8,1.083,0.038,-1.2829,0.0115,-1.3025,0.0107,0.2289,0.0118,-0.438,0.0239,0.1899,0.0257,0.2586,0.0192,0.1655,0.0206,-0.2246,0.0245,0.2517,0.0208,0.1866,0.0277,-0.0526,0.0278,-0.281,0.0297,-0.0035,0.0228,-0.177,0.0454
4688967667098334976,4997.7,25.1,2.228,0.081,-2.2802,0.0189,-2.298,0.0287,0.2461,0.0386,0.1999,0.2827,-0.5134,0.4757,0.3908,0.1203,0.388,0.0571,,,0.1477,0.0553,0.0093,0.0991,0.2744,0.095,0.4498,0.0927,0.1124,0.0726,0.4809,0.1679
4688967667098334976,4948.4,24.5,2.241,0.086,,,-2.431,0.0319,0.3521,0.0527,,,,,,,,,,,,,,,,,,,,,,
4688967667098334976,5107.0,22.1,2.578,0.072,-2.3394,0.0152,-2.2949,0.0217,0.3421,0.0332,0.534,0.1432,0.9712,0.1018,0.6671,0.1134,0.5099,0.0476,,,0.2692,0.0449,,,0.8716,0.0806,0.431,0.0767,0.4766,0.0576,,
4756159617249765632,4018.1,8.2,1.424,0.033,-0.4084,0.0142,-0.4031,0.0115,0.3068,0.0088,0.1877,0.017,0.1607,0.0192,0.3441,0.0157,0.3835,0.0184,0.2367,0.0362,0.2397,0.0216,0.1093,0.0239,0.235,0.0264,-0.0352,0.0247,0.0915,0.0217,,
4756865293243403136,5056.7,21.1,2.494,0.044,-0.6136,0.0139,-0.6029,0.0125,0.2661,0.0142,0.1569,0.0422,0.1184,0.0435,0.3327,0.0596,0.31,0.0245,0.31,0.0425,0.2349,0.0309,0.0971,0.0369,-0.0026,0.0536,-0.1343,0.0365,0.1247,0.0322,0.2325,0.1952
4758954541429068160,3654.8,5.4,0.645,0.039,-1.3514,0.0137,-1.4493,0.0123,-0.0629,0.0118,-0.3456,0.0198,-0.1314,0.0214,-0.1778,0.0147,-0.0652,0.0218,,,0.121,0.0213,0.0885,0.0287,,,,,,,,
4759162246047358976,4980.6,56.4,2.11,0.111,-0.9748,0.0186,-0.9721,0.0267,0.1051,0.0304,-0.4822,0.0687,1.2226,0.0653,0.1259,0.0826,-0.0248,0.0404,0.4945,0.0573,0.1346,0.0475,-0.1352,0.0612,0.1747,0.077,-0.2591,0.0558,0.1801,0.0502,-0.0771,0.231
4759918400809516416,4969.6,13.3,2.463,0.043,-1.4618,0.0103,-1.4794,0.0104,0.2837,0.0152,0.1511,0.0445,-0.273,0.0629,0.6635,0.0465,0.2608,0.0237,-0.2376,0.024,0.2615,0.0241,0.2137,0.0343,-0.4077,0.0406,-0.3051,0.0354,-0.0477,0.0266,-0.8158,0.0926
4762231391020821760,4158.2,7.1,0.226,0.036,-1.2182,0.0115,-1.2213,0.0105,0.0906,0.0109,-0.0059,0.0211,0.5438,0.023,0.1235,0.0169,0.2054,0.0196,-0.2563,0.0243,0.1295,0.0199,0.1483,0.0259,-0.1582,0.0257,-0.3531,0.0278,-0.1032,0.0215,0.3425,0.0404
4762751464317191040,4952.7,17.0,3.159,0.04,-0.6332,0.0125,-0.6338,0.0113,0.2771,0.0125,0.1336,0.0344,-0.0924,0.0365,0.4376,0.0451,0.3486,0.0219,0.1728,0.036,0.2435,0.0266,0.2271,0.0316,0.2332,0.0442,-0.245,0.0318,0.0771,0.0273,-1.2337,0.1464
4766534986907964928,4438.1,8.7,1.951,0.031,-0.5947,0.0107,-0.5939,0.0092,0.2993,0.0086,0.0452,0.0179,0.0495,0.0205,0.3433,0.018,0.3622,0.0163,0.2826,0.0261,0.2347,0.0185,0.1981,0.0211,0.1577,0.0255,-0.1796,0.0222,0.0963,0.0182,-0.258,0.0607
