source_id,Teff,e_Teff,logg,e_logg,__Fe_H_,e__Fe_H_,__M_H_,e__M_H_,__a_M_,e__a_M_,__C_Fe_,e__C_Fe_,__N_Fe_,e__N_Fe_,__O_Fe_,e__O_Fe_,__Mg_Fe_,e__Mg_Fe_,__Al_Fe_,e__Al_Fe_,__Si_Fe_,e__Si_Fe_,__Ca_Fe_,e__Ca_Fe_,__Ti_Fe_,e__Ti_Fe_,__Mn_Fe_,e__Mn_Fe_,__Ni_Fe_,e__Ni_Fe_,__Ce_Fe_,e__Ce_Fe_
3861835615318311296,4166.9,6.4,1.368,0.03,-0.8023,0.0102,-0.8055,0.0089,0.2661,0.0081,0.0154,0.0154,0.1149,0.0177,0.3031,0.0136,0.3334,0.0156,0.2309,0.0224,0.2134,0.0167,0.1588,0.0195,0.1177,0.0212,-0.1366,0.021,0.0729,0.0165,-0.2027,0.0388
3868511785498219520,5720.9,91.4,4.505,0.161,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3884725729421923712,6037.3,117.9,4.011,0.121,-1.1745,0.0231,-1.1781,0.0365,0.0854,0.043,,,-0.2789,17.8505,0.2394,0.4026,0.1485,0.0456,0.0273,0.0428,0.1515,0.0492,-0.7565,0.0657,-0.0731,0.2831,-0.5326,0.0832,0.2171,0.0601,,
3894368038376307968,4606.6,12.8,2.289,0.038,-0.6282,0.0133,-0.6218,0.0116,0.3062,0.0114,0.0973,0.0262,0.0944,0.0287,0.3517,0.0282,0.3865,0.021,0.2149,0.036,0.2904,0.0249,0.2059,0.0293,0.1227,0.0365,-0.1967,0.03,0.0299,0.0258,-0.475,0.0983
3894368038376307968,4607.5,17.8,2.276,0.048,-0.6376,0.0182,-0.6346,0.0157,0.2876,0.0153,0.1357,0.0371,0.0522,0.0387,0.3871,0.04,0.3765,0.0281,0.3215,0.0543,0.2383,0.0349,0.1366,0.0425,0.1583,0.0521,-0.1379,0.0422,0.0855,0.0387,-0.711,0.1469
3917982485828343936,4784.7,13.1,1.922,0.053,-2.0111,0.0125,-1.9916,0.0132,0.3019,0.021,0.9709,0.06,0.745,0.0548,0.4046,0.0488,0.3929,0.0314,-0.3931,0.027,0.2955,0.0294,-0.6617,0.0481,-0.1114,0.0474,0.0903,0.0494,0.0074,0.0364,0.7975,0.0799
3926214224444021760,3800.1,4.8,0.893,0.027,-0.6423,0.0105,-0.6391,0.0087,0.3124,0.0068,0.1713,0.012,0.106,0.0138,0.3443,0.0105,0.3379,0.0141,,,0.2155,0.0151,0.1464,0.0169,,,,,0.0976,0.0146,,
3926735118077555328,4746.3,12.1,2.519,0.035,-0.6246,0.011,-0.6249,0.0098,0.2827,0.0102,0.097,0.0244,-0.0503,0.0271,0.4276,0.0282,0.3384,0.0184,0.2952,0.0291,0.2555,0.0215,0.1898,0.0249,0.1576,0.0328,-0.1997,0.0258,0.0628,0.0214,-0.4218,0.0936
3932650726857117056,4419.2,7.9,1.46,0.033,-0.9494,0.0101,-0.9608,0.0091,0.1414,0.0095,-0.2452,0.0197,0.0522,0.0221,0.2041,0.0181,0.1343,0.0171,-0.115,0.0226,0.1217,0.0182,0.1779,0.0223,-0.0676,0.025,-0.2229,0.0238,-0.0482,0.0185,-0.0142,0.0501
3945215125401978240,4570.7,15.9,3.752,0.044,-0.5728,0.0169,-0.5642,0.0144,0.2477,0.0136,0.0549,0.032,,,0.2605,0.0344,0.3181,0.0254,0.4939,0.0492,0.2397,0.0314,0.229,0.0373,0.2639,0.0461,-0.3142,0.0374,0.0656,0.034,,
3945365758495332608,4681.2,14.2,2.159,0.039,-0.5289,0.0137,-0.5317,0.0119,0.1243,0.0116,-0.0338,0.0276,0.0363,0.0302,0.2097,0.0317,0.1298,0.0214,0.0423,0.0387,0.0478,0.0261,0.0869,0.0302,0.0396,0.0392,-0.1188,0.0307,0.0411,0.0269,-0.3024,0.1155
3951229007328800512,4812.1,11.6,1.874,0.041,-1.4104,0.0104,-1.4017,0.0103,0.2515,0.0139,-0.2113,0.0368,0.7501,0.0373,0.3552,0.036,0.3176,0.0224,0.166,0.0239,0.2465,0.0228,0.2763,0.0317,-0.0218,0.0363,-0.4953,0.0331,0.0141,0.0251,-0.1583,0.0775
3951229007328800512,4785.5,11.6,1.766,0.041,-1.4321,0.0107,-1.4205,0.0106,0.2031,0.0142,-0.2342,0.0372,0.7319,0.0376,0.2746,0.0356,0.2343,0.0229,0.1646,0.0245,0.1933,0.0233,0.2235,0.0326,-0.0117,0.0367,-0.3911,0.034,-0.0671,0.0258,-0.0506,0.0768
3958276361467736960,5055.3,18.8,2.344,0.042,-0.7203,0.0125,-0.7159,0.0115,0.2087,0.0136,-0.0106,0.0401,0.2046,0.0415,-0.029,0.0547,0.201,0.0231,0.1707,0.0364,0.2075,0.028,0.1603,0.0341,0.0221,0.0485,-0.1331,0.0341,-0.0168,0.0291,-0.6671,0.1658
3958276361467736960,5103.3,20.0,2.474,0.043,-0.7248,0.0127,-0.7104,0.0117,0.1986,0.014,0.16,0.0425,0.1079,0.0437,0.4097,0.0599,0.211,0.0237,0.2347,0.0375,0.2055,0.0289,0.0023,0.0352,0.1926,0.051,-0.091,0.0351,0.0513,0.0301,-0.3796,0.1803
3958276361467736960,5128.2,20.3,2.485,0.042,-0.7001,0.0125,-0.6999,0.0116,0.2319,0.0139,0.1251,0.0428,0.2542,0.044,0.5202,0.0615,0.2294,0.0235,0.1958,0.0372,0.2339,0.0288,0.1349,0.035,0.2335,0.0512,-0.1123,0.0348,0.0113,0.0298,-1.5272,0.1843
3958276361467736960,5110.0,19.9,2.439,0.042,-0.702,0.0125,-0.6957,0.0115,0.2341,0.0138,0.06,0.0418,0.1809,0.043,0.2561,0.0593,0.2718,0.0233,0.1954,0.0369,0.1969,0.0285,0.1459,0.0345,0.2159,0.0502,-0.0939,0.0344,0.0401,0.0295,-0.2072,0.1791
3958276361467736960,5095.1,17.2,2.386,0.038,-0.6932,0.011,-0.6911,0.0102,0.1935,0.0122,0.0745,0.0358,0.0888,0.0378,0.4978,0.0504,0.2366,0.0207,0.1121,0.0313,0.1794,0.0247,0.0139,0.0296,0.0754,0.0431,-0.2202,0.0299,0.041,0.025,-0.8867,0.1498
3960170579483242496,4749.3,11.4,2.392,0.034,-0.7194,0.0105,-0.7225,0.0095,0.2839,0.0101,0.0847,0.0243,-0.024,0.0269,0.4785,0.0275,0.3185,0.018,0.2806,0.0268,0.2556,0.0206,0.2295,0.0243,0.152,0.0315,-0.2179,0.0253,0.0941,0.0206,-0.405,0.0857
3961456836288994688,4786.4,20.5,2.128,0.053,-0.8536,0.0178,-0.8808,0.0161,0.1589,0.018,-0.0313,0.0487,-0.0006,0.0484,0.2625,0.0544,0.129,0.031,0.0525,0.0525,0.1785,0.0376,0.1861,0.0488,-0.14,0.0601,-0.0632,0.0481,-0.0334,0.043,-0.1795,0.1706
3974617268918907904,4970.5,27.8,2.364,0.06,-1.2842,0.0165,-1.3182,0.0168,0.2271,0.022,0.063,0.0689,-0.532,0.6885,0.4289,0.0757,0.1394,0.0351,-0.3084,0.0459,0.2109,0.0396,0.2844,0.0569,0.1161,0.068,,,0.0274,0.0469,0.108,0.1779
3974632627721960960,4637.2,13.4,2.425,0.038,-0.5604,0.0135,-0.5528,0.0117,0.292,0.0113,0.1136,0.0264,0.0158,0.0289,0.3983,0.0293,0.3481,0.021,0.3657,0.0373,0.2904,0.0253,0.2076,0.0293,0.1486,0.0374,-0.1889,0.0299,0.1298,0.026,-0.2153,0.1058
3974900633681388800,4859.1,18.2,2.353,0.04,-0.3458,0.0144,-0.3237,0.0123,0.1948,0.012,0.1884,0.0311,0.0179,0.0338,0.1679,0.0417,0.2611,0.0221,0.1703,0.0447,0.1652,0.0287,0.105,0.032,0.1109,0.046,-0.0901,0.0319,0.0517,0.029,-0.2177,0.167
3983155182867307392,4626.7,12.8,1.88,0.04,-0.824,0.0133,-0.8385,0.0119,0.095,0.0126,-0.3678,0.0297,-0.0952,0.0317,0.171,0.0306,0.0779,0.0224,-0.209,0.0348,0.0667,0.0257,0.1157,0.0318,-0.0778,0.0382,-0.228,0.0327,-0.0833,0.0275,-0.0228,0.0952
3986604488282034176,4922.9,19.1,2.62,0.046,-0.7758,0.0145,-0.781,0.0251,0.1004,0.4154,-0.1792,0.0475,-0.2058,0.057,0.2305,0.0568,0.0485,0.0336,-0.304,0.0423,0.0593,0.038,0.1381,0.0446,-0.195,0.0564,-0.3143,0.0391,-0.1099,0.034,-0.6512,0.1634
3987015941853551872,4853.7,20.9,2.405,0.053,-0.9658,0.0172,-0.9635,0.0158,0.189,0.0186,-0.0998,0.0523,-0.2239,0.0827,0.3231,0.0593,0.0905,0.0312,-0.2002,0.05,0.2301,0.0374,0.1094,0.0494,-0.2758,0.0613,-0.2192,0.0487,-0.0824,0.0429,-0.891,0.1745
3987401015737207552,5236.7,19.1,2.306,0.048,-1.426,0.0111,-1.4282,0.0114,0.2626,0.0179,0.013,0.063,-0.4027,1.294,0.5329,0.0784,0.2509,0.0272,-0.1603,0.0286,0.2485,0.0289,0.0652,0.0416,0.0617,0.0542,-0.0779,0.0416,-0.0254,0.0323,-0.427,0.151
3992121768910622464,4120.7,5.8,1.34,0.026,-0.5185,0.0094,-0.5048,0.0079,0.2921,0.0065,0.0155,0.0122,0.2171,0.0144,0.3427,0.0113,0.3489,0.0132,0.2093,0.0211,0.2281,0.0146,0.1999,0.0159,0.2563,0.0181,-0.0661,0.017,0.1124,0.0136,-0.0946,0.036
4000711050667876992,4532.3,11.3,1.068,0.055,-2.0526,0.0136,-2.0991,0.0143,0.2416,0.0217,-0.6725,0.0552,-0.0956,0.116,0.2841,0.0388,0.2097,0.0328,-0.3789,0.0282,0.1762,0.0301,0.1152,0.0502,-0.3439,0.0449,,,-0.0005,0.0384,-0.449,0.0633
4008353755992993920,4942.9,11.0,2.456,0.031,-0.7538,0.0084,-0.7722,0.0078,0.0974,0.0092,-0.1138,0.0238,-0.3188,0.0265,0.4178,0.0297,0.0794,0.0158,-0.2154,0.0209,0.0571,0.0176,0.1241,0.0208,-0.056,0.0286,-0.2518,0.0218,-0.1096,0.017,-0.2311,0.0837
4018273893495755904,5161.8,16.7,1.786,0.042,-1.2055,0.0104,-1.2124,0.0103,0.2319,0.0148,-0.9245,0.0875,0.4862,0.1071,0.2559,0.0603,0.1879,0.0233,-0.1473,0.0266,0.2069,0.0253,0.1513,0.0342,0.0014,0.0457,-0.5436,0.0347,0.0001,0.0271,-0.3965,0.1317
4018273893495755904,5172.1,18.5,1.789,0.045,-1.2127,0.0113,-1.214,0.0113,0.2666,0.0162,-0.8313,0.0601,0.7238,0.0993,0.3738,0.0679,0.2472,0.0254,-0.1219,0.03,0.2121,0.028,0.3064,0.0382,0.1554,0.051,-0.3901,0.0384,-0.1493,0.0305,-0.0224,0.15
