source_id,Teff,e_Teff,logg,e_logg,__Fe_H_,e__Fe_H_,__M_H_,e__M_H_,__a_M_,e__a_M_,__C_Fe_,e__C_Fe_,__N_Fe_,e__N_Fe_,__O_Fe_,e__O_Fe_,__Mg_Fe_,e__Mg_Fe_,__Al_Fe_,e__Al_Fe_,__Si_Fe_,e__Si_Fe_,__Ca_Fe_,e__Ca_Fe_,__Ti_Fe_,e__Ti_Fe_,__Mn_Fe_,e__Mn_Fe_,__Ni_Fe_,e__Ni_Fe_,__Ce_Fe_,e__Ce_Fe_
3641558669831621888,4876.8,17.4,2.867,0.044,-0.8277,0.0139,-0.8256,0.0127,0.3144,0.0145,0.0393,0.0396,-0.0699,0.0407,0.3853,0.0471,0.4549,0.0249,0.3229,0.0392,0.3036,0.0296,0.2674,0.0371,-0.0447,0.0484,-0.1479,0.0373,0.0702,0.032,-0.3187,0.1432
3664158134907898240,5260.9,15.4,2.34,0.038,-1.1754,0.0087,-1.1542,0.0087,0.2167,0.0128,0.1674,0.0423,0.0751,0.0487,0.3493,0.0578,0.2085,0.0201,0.095,0.0219,0.2078,0.0216,0.0949,0.0284,-0.001,0.0401,-0.3244,0.0291,0.0243,0.0221,-0.8443,0.1227
3664158134907898240,5576.9,195.7,2.612,0.126,-0.8375,0.0319,-0.8471,0.1641,0.2482,0.1625,-0.3176,0.2834,1.1046,0.3746,0.339,0.2685,0.1332,0.1728,0.1392,0.0534,0.3126,0.171,0.019,0.1731,0.3897,0.2536,-0.1213,0.083,-0.5391,0.0644,,
3664289011151273600,5034.8,11.3,2.554,0.029,-0.6002,0.0078,-0.5865,0.0072,0.2921,0.0082,0.0732,0.0218,0.3172,0.0249,0.4443,0.0302,0.3624,0.0143,0.3594,0.0199,0.2407,0.0164,0.2014,0.0185,0.1968,0.0274,-0.1633,0.0194,0.0605,0.0152,-1.404,0.0908
3665725690596575744,4911.6,79.9,2.499,0.175,-1.0432,0.021,-1.0508,0.0453,0.3297,0.0482,0.102,0.0981,0.0911,0.131,0.509,0.0926,0.3144,0.0577,0.2773,0.0648,0.3296,0.063,0.2711,0.0779,0.0158,0.091,-0.375,0.0635,-0.1318,0.0579,-0.5709,0.2385
3676341342219060480,4928.4,12.7,2.513,0.031,-0.469,0.0096,-0.4534,0.0085,0.2659,0.0089,0.0376,0.0229,0.0381,0.0259,0.4171,0.0308,0.3308,0.0162,0.1841,0.0261,0.2257,0.0194,0.1739,0.0215,0.1701,0.0313,-0.1485,0.0222,0.0427,0.0183,-0.0777,0.1055
3681811580070393344,5022.0,11.2,2.475,0.029,-0.5992,0.0078,-0.5857,0.0072,0.2869,0.0082,0.0897,0.0215,0.1278,0.0246,0.4419,0.0297,0.3554,0.0143,0.2624,0.02,0.2285,0.0164,0.1508,0.0184,0.2381,0.0272,-0.1246,0.0194,0.0643,0.0152,-0.323,0.0895
3682235927134907392,5568.7,65.9,4.093,0.11,-1.7618,0.0163,-1.7676,0.034,0.2789,0.0342,0.9322,0.1704,0.9965,0.1358,0.632,0.2339,0.3441,0.0555,-0.5258,0.048,0.1653,0.0595,0.8357,0.0914,,,-0.1906,0.0799,0.2625,0.0654,,
3685921348377044480,4567.3,10.2,2.101,0.032,-0.5034,0.0111,-0.5095,0.0095,0.0771,0.009,-0.0897,0.0197,0.0475,0.0225,0.1293,0.0214,0.0867,0.017,0.0314,0.0286,0.0305,0.0199,0.0367,0.0224,0.0315,0.0285,-0.1079,0.0233,-0.0367,0.0195,0.0705,0.0762
3686396376054950272,4298.5,10.4,2.565,0.04,-0.995,0.0144,-0.8694,0.0126,-0.0398,0.0122,0.2594,0.0253,-0.3533,0.0274,0.0793,0.0228,-0.0459,0.0225,-0.5302,0.0358,0.013,0.0253,0.0867,0.0313,-0.0363,0.0341,0.0676,0.0325,0.2963,0.0274,0.4799,0.07
3693413424904609792,4181.2,6.3,1.431,0.029,-0.7067,0.0098,-0.709,0.0085,0.2833,0.0076,0.0575,0.0145,0.1023,0.0168,0.3191,0.0131,0.35,0.0148,0.2109,0.0219,0.2458,0.016,0.1761,0.0183,0.1476,0.0203,-0.155,0.0197,0.0964,0.0156,-0.2177,0.0389
3695562970137014656,4740.7,18.2,2.358,0.048,-0.7462,0.0165,-0.7623,0.0147,0.0944,0.0156,-0.3171,0.0403,-0.0261,0.0414,0.1086,0.0452,0.0879,0.0276,-0.2513,0.0481,0.0186,0.0336,0.1029,0.0419,-0.2024,0.0524,-0.1835,0.0417,-0.1029,0.0371,-0.5201,0.15
3696540882650364928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3699778119760745472,6237.0,68.1,2.306,0.051,-1.2587,0.0127,-1.3238,0.0128,0.3675,0.0188,-0.0381,0.1431,1.4013,0.2627,0.4524,0.261,0.274,0.0208,-0.4855,0.0186,0.3207,0.0211,0.3249,0.0294,,,-0.1422,0.0442,-0.0935,0.0284,-0.3136,0.5563
3713374921066978432,4274.6,11.7,1.709,0.039,-0.4134,0.0161,-0.4121,0.0133,0.2451,0.011,0.089,0.0228,0.1259,0.0254,0.2901,0.0225,0.3172,0.0219,0.2025,0.0449,0.175,0.0268,0.1337,0.0303,0.1892,0.0356,-0.0558,0.0308,0.1014,0.0279,-0.2298,0.0887
